1, -0.0361, -0.0714, -0.0421, -0.0292, -0.0528, -0.0421, -0.0204, -0.0361, -0.0476, -0.0759, -0.0421, -0.0891, -0.0623, 0.269, -0.0292, -0.0421, -0.0204, NaN, -0.0204, -0.0576, -0.0714, -0.0204, -0.0476, -0.1266, -0.0803, 0.6999, 0.3273, -0.0714, -0.0292, -0.0576, 0.4845, -0.0476, -0.0803, -0.0421, -0.0292, -0.0292, -0.0292, -0.0361, -0.0528
-0.0361, 1, -0.1263, -0.0745, 0.3782, -0.0933, -0.0745, -0.0361, -0.0638, -0.0842, 0.4757, -0.0745, -0.1576, -0.1103, -0.1342, -0.0516, -0.0745, -0.0361, NaN, 0.5654, 0.3835, -0.1263, -0.0361, -0.0842, -0.2239, 0.0552, -0.0516, -0.1103, 0.0842, -0.0516, 0.1408, -0.0745, -0.0842, -0.142, 0.2359, -0.0516, -0.0516, -0.0516, -0.0638, 0.425
-0.0714, -0.1263, 1, -0.1474, -0.1021, -0.1846, 0.0369, -0.0714, 0.0842, -0.1667, -0.0241, -0.1474, 0.1336, -0.0818, 0.0966, 0.1531, 0.0369, -0.0714, NaN, -0.0714, -0.2017, 0.375, -0.0714, 0.1667, -0.2417, 0.3044, -0.1021, 0.3273, 0.25, 0.1531, -0.2017, -0.1474, 0.1667, -0.281, 0.2212, 0.1531, -0.1021, -0.1021, -0.1263, 0.1231
-0.0421, -0.0745, -0.1474, 1, -0.0602, 0.3448, 0.1848, -0.0421, -0.0745, 0.1474, 0.0214, 0.1848, 0.1445, -0.1287, 0.0214, -0.0602, 0.1848, -0.0421, NaN, -0.0421, 0.0935, -0.1474, -0.0421, 0.1474, -0.1129, 0.0069, 0.316, -0.1287, 0.0369, -0.0602, -0.119, -0.087, -0.0983, 0.1795, -0.087, -0.0602, -0.0602, -0.0602, 0.2359, -0.1089
-0.0292, 0.3782, -0.1021, -0.0602, 1, -0.0754, -0.0602, -0.0292, -0.0516, -0.068, 0.3844, -0.0602, -0.1273, -0.0891, -0.1084, -0.0417, -0.0602, -0.0292, NaN, -0.0292, 0.2118, -0.1021, -0.0292, 0.2722, -0.1809, 0.1243, -0.0417, -0.0891, -0.1021, -0.0417, 0.2118, -0.0602, -0.068, -0.1147, 0.316, -0.0417, -0.0417, -0.0417, -0.0516, 0.2387
-0.0528, -0.0933, -0.1846, 0.3448, -0.0754, 1, 0.118, -0.0528, -0.0933, 0.2872, -0.0475, -0.1089, -0.0932, -0.1612, -0.1961, -0.0754, 0.118, -0.0528, NaN, -0.0528, -0.149, -0.0308, -0.0528, 0.0821, 0.0446, 0.0807, -0.0754, 0.0067, -0.0308, -0.0754, 0.3831, -0.1089, -0.1231, 0.513, -0.1089, 0.2387, -0.0754, 0.2387, 0.425, -0.1364
-0.0421, -0.0745, 0.0369, 0.1848, -0.0602, 0.118, 1, -0.0421, -0.0745, -0.0983, 0.0214, -0.087, -0.0197, 0.2735, 0.0214, -0.0602, 0.4565, -0.0421, NaN, -0.0421, -0.119, 0.0369, -0.0421, -0.0983, -0.1129, 0.1795, -0.0602, -0.1287, -0.1474, -0.0602, -0.119, -0.087, -0.0983, 0.1795, -0.087, -0.0602, -0.0602, -0.0602, 0.2359, -0.1089
-0.0204, -0.0361, -0.0714, -0.0421, -0.0292, -0.0528, -0.0421, 1, -0.0361, 0.4286, -0.0759, -0.0421, -0.0891, -0.0623, -0.0759, -0.0292, -0.0421, -0.0204, NaN, -0.0204, -0.0576, -0.0714, 1, -0.0476, 0.1612, -0.0803, -0.0292, -0.0623, -0.0714, -0.0292, -0.0576, -0.0421, -0.0476, -0.0803, -0.0421, -0.0292, -0.0292, -0.0292, -0.0361, -0.0528
-0.0361, -0.0638, 0.0842, -0.0745, -0.0516, -0.0933, -0.0745, -0.0361, 1, -0.0842, -0.1342, -0.0745, 0.03, -0.1103, 0.0691, -0.0516, 0.2359, -0.0361, NaN, -0.0361, 0.1408, 0.2948, -0.0361, -0.0842, -0.0543, 0.2524, -0.0516, 0.3492, -0.1263, -0.0516, -0.1019, -0.0745, 0.1965, -0.142, 0.2359, 0.3782, -0.0516, -0.0516, -0.0638, 0.1659
-0.0476, -0.0842, -0.1667, 0.1474, -0.068, 0.2872, -0.0983, 0.4286, -0.0842, 1, -0.0161, -0.0983, -0.0594, -0.1455, -0.0161, -0.068, -0.0983, -0.0476, NaN, -0.0476, -0.1345, -0.1667, 0.4286, -0.1111, 0.1074, -0.0312, -0.068, 0.0364, 0, -0.068, 0.0576, 0.1474, 0.1111, -0.0312, -0.0983, 0.2722, -0.068, 0.2722, 0.1965, -0.1231
