1, 0.2722, NaN, -0.0516, -0.0754, -0.0891, -0.068, -0.0417, -0.0516, -0.0516, -0.0602, 0.5059, -0.0292, -0.0292, -0.0595, NaN, 0.1531, -0.0602, -0.068, -0.0602, -0.0292, -0.068, -0.0516, -0.068, 0.2118, 0.2722, 0.138, -0.068, 0.3782, -0.0516, -0.0516, -0.0417, -0.068, -0.0602, -0.0516, NaN, 0.1117, 0.1531, -0.0602, 0.316
0.2722, 1, NaN, -0.0842, -0.1231, -0.1455, -0.1111, -0.068, -0.0842, 0.1965, -0.0983, 0.0576, -0.0476, -0.0476, -0.1667, NaN, 0, -0.0983, 0.1111, -0.0983, -0.0476, -0.1111, -0.0842, 0.3333, 0.0576, 0.1111, 0.3058, -0.1111, -0.0842, -0.0842, 0.1965, -0.068, -0.1111, -0.0983, -0.0842, NaN, -0.1976, -0.1667, -0.0983, 0.1474
NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0516, -0.0842, NaN, 1, -0.0933, -0.1103, 0.1965, -0.0516, -0.0638, -0.0638, -0.0745, 0.1408, -0.0361, -0.0361, -0.1614, NaN, 0.0842, -0.0745, -0.0842, -0.0745, -0.0361, 0.1965, 0.2908, -0.0842, 0.1408, 0.1965, 0.0691, -0.0842, 0.2908, -0.0638, -0.0638, -0.0516, 0.1965, 0.2359, -0.0638, NaN, -0.1498, 0.0842, -0.0745, 0.2359
-0.0754, -0.1231, NaN, -0.0933, 1, 0.0067, -0.1231, -0.0754, -0.0933, -0.0933, -0.1089, 0.0284, 0.3869, -0.0528, -0.1077, NaN, -0.1846, -0.1089, 0.2872, -0.1089, -0.0528, -0.1231, -0.0933, -0.1231, 0.0284, -0.1231, 0.101, -0.1231, -0.0933, 0.1659, 0.1659, 0.2387, 0.0821, 0.118, 0.1659, NaN, -0.2189, 0.1231, 0.3448, 0.118
-0.0891, -0.1455, NaN, -0.1103, 0.0067, 1, -0.1455, 0.1893, 0.3492, -0.1103, -0.1287, -0.1761, -0.0623, -0.0623, 0.2137, NaN, -0.0818, -0.1287, 0.2182, -0.1287, -0.0623, -0.1455, -0.1103, 0.0364, -0.0189, 0.2182, 0.0316, -0.1455, -0.1103, -0.1103, -0.1103, -0.0891, -0.1455, -0.1287, 0.3492, NaN, -0.1343, 0.1909, 0.0724, -0.1287
-0.068, -0.1111, NaN, 0.1965, -0.1231, -0.1455, 1, -0.068, -0.0842, -0.0842, 0.1474, 0.2498, -0.0476, -0.0476, 0.1111, NaN, 0.5, -0.0983, -0.1111, -0.0983, -0.0476, -0.1111, 0.1965, -0.1111, -0.1345, 0.1111, -0.0161, -0.1111, 0.4772, -0.0842, -0.0842, -0.068, -0.1111, -0.0983, 0.1965, NaN, 0.4104, -0.1667, -0.0983, 0.1474
-0.0417, -0.068, NaN, -0.0516, -0.0754, 0.1893, -0.068, 1, -0.0516, -0.0516, -0.0602, -0.0824, -0.0292, -0.0292, -0.0595, NaN, -0.1021, -0.0602, -0.068, -0.0602, -0.0292, -0.068, -0.0516, -0.068, 0.2118, -0.068, -0.1084, -0.068, -0.0516, -0.0516, -0.0516, -0.0417, -0.068, 0.316, -0.0516, NaN, -0.121, 0.1531, -0.0602, -0.0602
-0.0516, -0.0842, NaN, -0.0638, -0.0933, 0.3492, -0.0842, -0.0516, 1, 0.2908, -0.0745, -0.1019, -0.0361, -0.0361, 0.1895, NaN, 0.0842, -0.0745, -0.0842, -0.0745, -0.0361, 0.1965, -0.0638, -0.0842, -0.1019, -0.0842, 0.0691, -0.0842, -0.0638, -0.0638, -0.0638, -0.0516, -0.0842, -0.0745, -0.0638, NaN, 0.0422, 0.0842, -0.0745, -0.0745
-0.0516, 0.1965, NaN, -0.0638, -0.0933, -0.1103, -0.0842, -0.0516, 0.2908, 1, -0.0745, -0.1019, -0.0361, -0.0361, -0.1614, NaN, -0.1263, -0.0745, -0.0842, -0.0745, -0.0361, 0.4772, -0.0638, 0.1965, -0.1019, -0.0842, 0.2724, -0.0842, -0.0638, 0.2908, 0.6454, -0.0516, -0.0842, -0.0745, -0.0638, NaN, -0.1498, -0.1263, -0.0745, -0.0745
