1, 0.1448, 0.3007, 0.0676, 0.1577, -0.049, 0.0265, -0.2318, 0.1537, -0.2608
0.1448, 1, -0.0161, -0.177, 0, -0.0161, 0.0422, 0.0364, 0.1249, -0.0857
0.3007, -0.0161, 1, 0.1841, -0.2365, 0.0676, -0.1773, -0.2318, 0.0407, -0.2608
0.0676, -0.177, 0.1841, 1, 0.3548, -0.1655, 0.1284, -0.1001, 0.0407, 0.0497
0.1577, 0, -0.2365, 0.3548, 1, -0.2365, 0.0172, -0.1336, -0.1721, -0.035
-0.049, -0.0161, 0.0676, -0.1655, -0.2365, 1, 0.0265, 0.0316, -0.1854, 0.1532
0.0265, 0.0422, -0.1773, 0.1284, 0.0172, 0.0265, 1, -0.0829, -0.0079, -0.0398
-0.2318, 0.0364, -0.2318, -0.1001, -0.1336, 0.0316, -0.0829, 1, -0.1175, -0.0655
0.1537, 0.1249, 0.0407, 0.0407, -0.1721, -0.1854, -0.0079, -0.1175, 1, 0.0161
-0.2608, -0.0857, -0.2608, 0.0497, -0.035, 0.1532, -0.0398, -0.0655, 0.0161, 1
