1, -0.159, 0.2987, 0.026, -0.0603, 0.0025, -0.0603, -0.0128, 0.0557, -0.2777
-0.159, 1, 0.0933, 0.1596, 0.0366, -0.0947, 0.1381, -0.2189, -0.1665, -0.0395
0.2987, 0.0933, 1, 0.0401, 0.05, 0.0911, -0.1287, 0.1531, -0.1287, -0.0897
0.026, 0.1596, 0.0401, 1, -0.0891, -0.1448, 0.1336, -0.1846, -0.2004, 0.0456
-0.0603, 0.0366, 0.05, -0.0891, 1, -0.3312, -0.0913, 0.1809, 0.3056, -0.065
0.0025, -0.0947, 0.0911, -0.1448, -0.3312, 1, -0.0086, -0.0475, -0.2237, -0.3148
-0.0603, 0.1381, -0.1287, 0.1336, -0.0913, -0.0086, 1, -0.2303, -0.0913, -0.1665
-0.0128, -0.2189, 0.1531, -0.1846, 0.1809, -0.0475, -0.2303, 1, -0.0932, -0.0786
0.0557, -0.1665, -0.1287, -0.2004, 0.3056, -0.2237, -0.0913, -0.0932, 1, 0.1381
-0.2777, -0.0395, -0.0897, 0.0456, -0.065, -0.3148, -0.1665, -0.0786, 0.1381, 1
