1, NaN, 0.3446, 0.2264, 0.1679, 0.0689, 0.1465, 0.0422, -0.1898, -0.0422, -0.1465, -0.1865, 0.1351, -0.1068, 0.2686, -0.1465, 0.3237, 0.1773, 0.0975, 0.3363, 0.1465, 0.2955, 0.056, -0.199, 0.1981, 0.0689, -0.2478, -0.1465, 0.1847, -0.2478, 0.1689, 0.1679, -0.2844, -0.1813, 0.199, NaN, 0.2552, NaN, -0.2686, -0.1465, -0.1025, 0.1025, 0.1025, NaN, 0.1465, 0.0689, 0.1655, -0.0689, -0.199, -0.0985, -0.2106, NaN, -0.0036, 0.1013, -0.2056, 0.199, -0.0265, 0.1267, 0.1025, 0.1586, -0.0462, -0.0036, 0.265, 0.1025, 0.352, 0.1465, -0.1742, -0.2117, NaN, NaN, NaN, -0.0226, -0.0985, 0.127, -0.3231
NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.3446, NaN, 1, 0.0404, 0.2392, -0.121, 0.121, -0.0456, -0.3075, -0.228, -0.121, -0.1596, 0.2189, -0.0128, 0.1349, -0.121, -0.0456, 0.0947, 0.0425, 0.0404, 0.121, 0.3192, -0.3294, 0.0847, 0.2587, 0.1117, -0.0404, -0.121, 0.0933, -0.4254, 0.1596, 0.2392, 0.121, 0.0422, -0.0847, NaN, 0.3294, NaN, -0.2273, -0.121, -0.0847, 0.0847, -0.241, NaN, 0.121, 0.1117, 0.1665, -0.1117, 0.0847, -0.1976, -0.0366, NaN, 0.0422, -0.0099, -0.1196, 0.241, -0.2355, 0.0456, 0.0847, 0.2329, 0.2865, -0.1498, -0.3424, 0.0847, 0.2342, 0.121, -0.0422, -0.1748, NaN, NaN, NaN, 0.1665, -0.1976, -0.3814, -0.4344
0.2264, NaN, 0.0404, 1, -0.189, 0.0956, 0.17, 0.6768, -0.1414, 0.3644, 0.0956, -0.5162, -0.0128, 0.0195, 0.1287, -0.17, 0.1562, 0.3795, 0.1287, -0.084, 0.17, 0.4685, -0.1382, -0.0669, 0.2215, -0.17, -0.433, 0.0956, -0.4032, -0.433, -0.026, 0.261, -0.0956, -0.1008, 0.0669, NaN, 0.1382, NaN, -0.3396, -0.17, 0.0669, -0.0669, -0.0669, NaN, 0.17, -0.17, 0.5194, 0.17, -0.0669, -0.1909, -0.1762, NaN, 0.1184, -0.3067, -0.4681, 0.0669, 0.6309, -0.3644, -0.0669, 0.433, 0.189, -0.1008, -0.0128, -0.0669, -0.1008, -0.0956, -0.1184, -0.2456, NaN, NaN, NaN, 0.1716, -0.1909, -0.1523, -0.084
0.1679, NaN, 0.2392, -0.189, 1, -0.2118, -0.0824, -0.2017, 0.0432, -0.2882, 0.0824, -0.0576, 0.3831, -0.1781, 0.007, -0.2118, 0.1345, -0.2143, 0.1238, 0.111, -0.0824, 0.4035, -0.119, -0.0576, 0.1384, 0.0824, -0.0754, -0.2118, 0.1411, 0.0462, 0.2017, 0.1694, -0.0824, 0.1019, 0.0576, NaN, -0.0935, NaN, -0.1238, 0.0824, 0.0576, -0.0576, -0.0576, NaN, -0.0824, 0.0824, -0.1232, -0.0824, 0.3541, 0.1345, -0.1232, NaN, -0.1408, -0.0126, -0.3131, 0.0576, -0.2143, 0.1729, -0.0576, 0.1971, 0.1628, 0.1019, -0.149, 0.3541, 0.1019, 0.2118, 0.1408, 0.119, NaN, NaN, NaN, 0.1335, -0.0576, -0.1971, 0.111
0.0689, NaN, -0.121, 0.0956, -0.2118, 1, 0.0417, 0.1021, -0.1243, 0, -0.0417, 0.2722, 0.0754, 0.1243, -0.0331, -0.0417, -0.068, 0.1084, -0.0331, 0.0956, 0.0417, -0.2041, 0.0602, 0.0292, -0.1893, -0.0417, -0.1465, -0.0417, 0.2212, 0.2844, -0.1021, 0.0824, 0.0417, -0.0516, -0.0292, NaN, -0.0602, NaN, -0.1737, -0.0417, -0.0292, 0.0292, 0.0292, NaN, 0.0417, -0.0417, 0.1273, 0.0417, -0.6999, 0.2722, -0.3273, NaN, -0.0516, 0.1336, 0.1243, -0.0292, 0.1084, 0, 0.0292, 0.1465, -0.0824, -0.0516, 0.0754, 0.0292, -0.0516, 0.0417, -0.3782, -0.0602, NaN, NaN, NaN, -0.1, 0.2722, -0.0505, -0.17
0.1465, NaN, 0.121, 0.17, -0.0824, 0.0417, 1, -0.1021, -0.1147, 0.2041, 0.0417, 0.1531, -0.0754, 0.1147, -0.1737, 0.0417, 0.068, -0.1084, -0.1737, -0.0956, 1, 0.2041, -0.0602, -0.0292, 0.4677, 0.0417, -0.2844, 0.0417, 0.1884, -0.2844, -0.1531, -0.0824, -0.0417, 0.0516, 0.0292, NaN, 0.0602, NaN, -0.2399, -1, 0.0292, -0.0292, -0.0292, NaN, 1, 0.0417, 0.3273, -0.0417, -0.0292, 0.068, -0.1273, NaN, 0.0516, -0.1336, 0.1147, 0.0292, -0.1084, -0.2041, -0.0292, 0.2844, 0.0824, -0.8079, -0.0754, -0.0292, 0.0516, 0.4792, -0.0516, 0.0602, NaN, NaN, NaN, -0.1273, -0.2722, 0.2607, -0.0956
0.0422, NaN, -0.0456, 0.6768, -0.2017, 0.1021, -0.1021, 1, -0.1639, 0.1, 0.1021, -0.6667, -0.0308, -0.0702, 0.081, -0.1531, 0, 0.338, -0.0203, -0.1041, -0.1021, 0.3, -0.1474, 0.2857, 0.0546, 0.1021, -0.38, 0.1021, -0.4414, -0.2744, 0.125, 0.2306, -0.1021, -0.0842, -0.2857, NaN, 0.1474, NaN, -0.1823, 0.1021, 0.0714, -0.0714, -0.0714, NaN, -0.1021, 0.1021, 0.3563, -0.1021, -0.0714, -0.3333, -0.0891, NaN, 0.1263, -0.3273, -0.3044, 0.0714, 0.4587, -0.2, -0.0714, 0.2744, 0.2017, 0.1263, -0.0308, -0.0714, -0.2948, -0.1021, -0.1263, -0.2212, NaN, NaN, NaN, 0.3563, 0, -0.2884, -0.1041
-0.1898, NaN, -0.3075, -0.1414, 0.0432, -0.1243, -0.1147, -0.1639, 1, 0.281, -0.3632, 0.0312, -0.2075, 0.0965, -0.3833, 0.1147, 0.1873, 0.0407, 0.186, 0.1024, -0.1147, -0.0937, -0.1657, -0.0803, 0.138, -0.1243, -0.0909, 0.1147, -0.1391, 0.1068, -0.0702, -0.0918, -0.1147, -0.2524, 0.0803, NaN, -0.3521, NaN, 0.0987, 0.1147, -0.2542, -0.0803, -0.0803, NaN, -0.1147, -0.1243, -0.0375, -0.1147, 0.2542, 0.1873, 0.2753, NaN, -0.2524, -0.1635, -0.0132, 0.0803, 0.2668, -0.3746, -0.0803, -0.2056, 0.2267, 0.142, 0.0807, -0.0803, 0.142, -0.1147, 0.0552, -0.1795, NaN, NaN, NaN, -0.0375, -0.1249, 0.1389, 0.7118
-0.0422, NaN, -0.228, 0.3644, -0.2882, 0, 0.2041, 0.1, 0.281, 1, -0.2041, -0.0833, -0.2462, 0.4683, 0.1216, 0, 0.2, 0.0483, 0.0405, -0.3644, 0.2041, 0.04, 0.1474, -0.1429, 0.3273, -0.2041, -0.2111, 0.2041, -0.1204, -0.2955, 0.1, -0.0576, 0, -0.0842, 0.1429, NaN, -0.1474, NaN, 0.1216, -0.2041, -0.1429, -0.1429, 0.1429, NaN, 0.2041, -0.2041, 0.2673, 0.2041, 0.1429, 0.0667, 0, NaN, 0.2526, 0.0436, -0.0937, -0.1429, 0.4345, -0.36, -0.1429, 0.0422, -0.1729, -0.0842, 0.2462, -0.1429, 0.2526, 0, 0.0842, -0.2949, NaN, NaN, NaN, 0, -0.2, 0.206, 0.1562
