1, 0.064, 0.2306, 0.1591, 0.2956, -0.0189, 0.0935, -0.1384, 0.0051, -0.1232
0.064, 1, -0.0241, 0.181, -0.1001, 0.1633, 0.0214, -0.137, -0.1161, -0.0086
0.2306, -0.0241, 1, -0.0824, 0.1909, 0.0546, 0.0369, -0.1091, -0.3118, -0.2004
0.1591, 0.181, -0.0824, 1, -0.1169, -0.1169, 0.3767, -0.0629, -0.0294, -0.1211
0.2956, -0.1001, 0.1909, -0.1169, 1, 0.1071, 0.0724, -0.1667, -0.1507, -0.0292
-0.0189, 0.1633, 0.0546, -0.1169, 0.1071, 1, -0.1287, -0.2857, -0.1507, 0.2138
0.0935, 0.0214, 0.0369, 0.3767, 0.0724, -0.1287, 1, -0.0322, 0.1445, -0.1839
-0.1384, -0.137, -0.1091, -0.0629, -0.1667, -0.2857, -0.0322, 1, -0.1166, -0.2138
0.0051, -0.1161, -0.3118, -0.0294, -0.1507, -0.1507, 0.1445, -0.1166, 1, 0.1071
-0.1232, -0.0086, -0.2004, -0.1211, -0.0292, 0.2138, -0.1839, -0.2138, 0.1071, 1
