1, 0, -0.0941, -0.2673, 0.0591, 0.2107, -0.3015, 0.1412, 0.1577, 0.0754, -0.2118, -0.1336, -0.0941, 0.2588, 0.175, 0.0417, 0.1021, 0.0417, 0.175, -0.0503
0, 1, 0.2498, -0.0727, 0.1448, -0.0983, 0.2872, 0.0576, 0.4667, 0.0821, -0.1345, -0.1455, -0.1345, -0.1345, -0.0476, -0.068, -0.1667, -0.068, -0.0476, -0.1231
-0.0941, 0.2498, 1, 0.1132, 0.064, -0.119, 0.2058, -0.1628, 0.064, 0.0284, 0.1694, -0.0189, 0.1694, -0.1628, -0.0576, -0.0824, 0.2306, -0.0824, -0.0576, -0.149
-0.2673, -0.0727, 0.1132, 1, 0.0737, -0.193, 0.1612, -0.1384, -0.2423, -0.1074, -0.2641, 0.1905, -0.0126, -0.0126, -0.0935, -0.1336, -0.1091, 0.3118, -0.0935, -0.1074
0.0591, 0.1448, 0.064, 0.0737, 1, 0.0214, 0.2496, -0.2143, 0.0676, 0.2496, -0.2143, -0.1001, 0.064, -0.2143, -0.0759, -0.1084, -0.1448, 0.3844, 0.269, -0.0475
0.2107, -0.0983, -0.119, -0.193, 0.0214, 1, -0.1089, 0.5184, -0.1566, 0.3448, -0.119, -0.1287, -0.119, -0.119, -0.0421, -0.0602, -0.1474, -0.0602, -0.0421, -0.1089
-0.3015, 0.2872, 0.2058, 0.1612, 0.2496, -0.1089, 1, 0.0284, 0.101, 0.053, -0.149, 0.0067, 0.2058, -0.149, -0.0528, -0.0754, -0.1846, -0.0754, -0.0528, 0.053
0.1412, 0.0576, -0.1628, -0.1384, -0.2143, 0.5184, 0.0284, 1, 0.2031, 0.0284, -0.1628, -0.0189, 0.0033, 0.0033, -0.0576, -0.0824, 0.0865, -0.0824, -0.0576, -0.149
0.1577, 0.4667, 0.064, -0.2423, 0.0676, -0.1566, 0.101, 0.2031, 1, -0.1961, -0.2143, 0.0316, 0.2031, 0.064, -0.0759, -0.1084, 0.0966, -0.1084, 0.269, -0.0475
0.0754, 0.0821, 0.0284, -0.1074, 0.2496, 0.3448, 0.053, 0.0284, -0.1961, 1, -0.149, -0.1612, -0.149, -0.149, -0.0528, -0.0754, -0.1846, -0.0754, -0.0528, 0.053
-0.2118, -0.1345, 0.1694, -0.2641, -0.2143, -0.119, -0.149, -0.1628, -0.2143, -0.149, 1, -0.1761, 0.1694, -0.1628, -0.0576, 0.5059, 0.0865, -0.0824, -0.0576, 0.0284
-0.1336, -0.1455, -0.0189, 0.1905, -0.1001, -0.1287, 0.0067, -0.0189, 0.0316, -0.1612, -0.1761, 1, -0.0189, 0.1384, 0.3273, -0.0891, 0.0546, -0.0891, -0.0623, 0.0067
-0.0941, -0.1345, 0.1694, -0.0126, 0.064, -0.119, 0.2058, 0.0033, 0.2031, -0.149, 0.1694, -0.0189, 1, 0.0033, -0.0576, -0.0824, 0.0865, -0.0824, 0.3541, -0.149
0.2588, -0.1345, -0.1628, -0.0126, -0.2143, -0.119, -0.149, 0.0033, 0.064, -0.149, -0.1628, 0.1384, 0.0033, 1, 0.3541, -0.0824, 0.2306, -0.0824, -0.0576, 0.2058
0.175, -0.0476, -0.0576, -0.0935, -0.0759, -0.0421, -0.0528, -0.0576, -0.0759, -0.0528, -0.0576, 0.3273, -0.0576, 0.3541, 1, -0.0292, 0.2857, -0.0292, -0.0204, -0.0528
0.0417, -0.068, -0.0824, -0.1336, -0.1084, -0.0602, -0.0754, -0.0824, -0.1084, -0.0754, 0.5059, -0.0891, -0.0824, -0.0824, -0.0292, 1, -0.1021, -0.0417, -0.0292, 0.2387
0.1021, -0.1667, 0.2306, -0.1091, -0.1448, -0.1474, -0.1846, 0.0865, 0.0966, -0.1846, 0.0865, 0.0546, 0.0865, 0.2306, 0.2857, -0.1021, 1, -0.1021, -0.0714, -0.0308
0.0417, -0.068, -0.0824, 0.3118, 0.3844, -0.0602, -0.0754, -0.0824, -0.1084, -0.0754, -0.0824, -0.0891, -0.0824, -0.0824, -0.0292, -0.0417, -0.1021, 1, -0.0292, -0.0754
0.175, -0.0476, -0.0576, -0.0935, 0.269, -0.0421, -0.0528, -0.0576, 0.269, -0.0528, -0.0576, -0.0623, 0.3541, -0.0576, -0.0204, -0.0292, -0.0714, -0.0292, 1, -0.0528
-0.0503, -0.1231, -0.149, -0.1074, -0.0475, -0.1089, 0.053, -0.149, -0.0475, 0.053, 0.0284, 0.0067, -0.149, 0.2058, -0.0528, 0.2387, -0.0308, -0.0754, -0.0528, 1
