1, -0.0824, -0.149, -0.0941, -0.189, -0.1532, 0.5184, 0.1408, -0.1345, -0.039, -0.189, -0.149, -0.1345, 0.0284, -0.2017, 0.3026, 0.1384, -0.0093, 0.3747, 0.1532, 0.1971, 0.2058, 0.2306, -0.119
-0.0824, 1, 0.5528, 0.25, 0.17, 0.0788, -0.0602, -0.0516, 0.2722, 0.17, -0.0956, -0.0754, 0.2722, 0.2387, 0.1531, -0.2722, -0.0891, -0.1809, -0.1021, -0.0788, -0.1465, -0.0754, -0.1021, -0.0602
-0.149, 0.5528, 1, -0.0503, -0.0128, -0.1214, -0.1089, -0.0933, 0.0821, 0.1474, -0.173, -0.1364, 0.0821, 0.053, -0.0308, -0.1077, -0.1612, -0.0794, -0.0308, 0.1214, -0.0052, 0.2424, -0.1846, 0.118
-0.0941, 0.25, -0.0503, 1, 0.5738, 0.6651, -0.2408, 0.1375, 0.2722, 0.255, 0.1488, 0.0754, 0.2722, 0.4523, 0.2041, -0.1531, -0.245, -0.3125, 0, -0.8402, -0.1551, 0.0754, 0, -0.0903
-0.189, 0.17, -0.0128, 0.5738, 1, 0.5714, -0.1382, -0.1184, 0.0174, 0.458, 0.3225, -0.0128, 0.3644, 0.4678, 0.2863, -0.0824, -0.2045, -0.4153, 0.1562, -0.5714, -0.3363, -0.173, 0.026, 0.0537
-0.1532, 0.0788, -0.1214, 0.6651, 0.5714, 1, -0.2023, -0.1733, 0.2001, 0.125, 0.2366, 0.2744, 0.343, 0.4064, 0.3001, -0.0214, -0.2994, -0.2626, -0.0214, -0.7243, -0.2208, 0.1425, -0.0214, 0.1138
0.5184, -0.0602, -0.1089, -0.2408, -0.1382, -0.2023, 1, -0.0745, -0.0983, 0.2456, -0.1382, -0.1089, -0.0983, -0.1089, -0.1474, 0.0676, -0.1287, -0.2614, 0.4055, 0.2023, 0.4109, 0.118, -0.1474, -0.087
0.1408, -0.0516, -0.0933, 0.1375, -0.1184, -0.1733, -0.0745, 1, -0.0842, -0.1184, -0.1184, -0.0933, -0.0842, -0.0933, 0.0842, -0.1614, -0.1103, 0.1154, 0.2948, 0.1733, 0.1742, -0.0933, 0.0842, 0.2359
-0.1345, 0.2722, 0.0821, 0.2722, 0.0174, 0.2001, -0.0983, -0.0842, 1, 0.0174, 0.0174, -0.1231, 0.1111, -0.1231, 0.1667, -0.3056, -0.1455, -0.1612, -0.1667, -0.343, 0.0422, -0.1231, 0, -0.0983
-0.039, 0.17, 0.1474, 0.255, 0.458, 0.125, 0.2456, -0.1184, 0.0174, 1, -0.084, -0.173, 0.3644, 0.4678, 0.2863, -0.2993, -0.2045, -0.3104, 0.026, -0.125, -0.0066, -0.0128, 0.026, -0.1382
-0.189, -0.0956, -0.173, 0.1488, 0.3225, 0.2366, -0.1382, -0.1184, 0.0174, -0.084, 1, -0.0128, -0.1562, -0.0128, -0.2343, 0.2429, -0.0625, 0.0042, 0.026, -0.2366, -0.1165, -0.173, -0.2343, -0.1382
-0.149, -0.0754, -0.1364, 0.0754, -0.0128, 0.2744, -0.1089, -0.0933, -0.1231, -0.173, -0.0128, 1, -0.1231, -0.1364, -0.1846, -0.1077, 0.0067, 0.0446, -0.0308, -0.1425, -0.265, 0.2424, -0.0308, -0.1089
-0.1345, 0.2722, 0.0821, 0.2722, 0.3644, 0.343, -0.0983, -0.0842, 0.1111, 0.3644, -0.1562, -0.1231, 1, 0.4924, 0.5, -0.3056, 0.0364, -0.1612, -0.1667, -0.2001, -0.0985, -0.1231, 0.1667, -0.0983
0.0284, 0.2387, 0.053, 0.4523, 0.4678, 0.4064, -0.1089, -0.0933, -0.1231, 0.4678, -0.0128, -0.1364, 0.4924, 1, 0.4308, -0.2359, -0.1612, -0.0794, -0.0308, -0.4064, -0.1351, 0.053, 0.277, -0.1089
-0.2017, 0.1531, -0.0308, 0.2041, 0.2863, 0.3001, -0.1474, 0.0842, 0.1667, 0.2863, -0.2343, -0.1846, 0.5, 0.4308, 1, -0.3542, -0.2182, -0.2417, 0.125, -0.1929, 0.0633, -0.1846, 0.25, 0.2212
0.3026, -0.2722, -0.1077, -0.1531, -0.0824, -0.0214, 0.0676, -0.1614, -0.3056, -0.2993, 0.2429, -0.1077, -0.3056, -0.2359, -0.3542, 1, 0.1, -0.1746, 0.1667, 0.0214, 0.1865, 0.277, -0.1458, 0.0676
0.1384, -0.0891, -0.1612, -0.245, -0.2045, -0.2994, -0.1287, -0.1103, -0.1455, -0.2045, -0.0625, 0.0067, 0.0364, -0.1612, -0.2182, 0.1, 1, 0.3825, -0.2182, 0.1824, -0.1981, -0.1612, 0.4637, -0.1287
-0.0093, -0.1809, -0.0794, -0.3125, -0.4153, -0.2626, -0.2614, 0.1154, -0.1612, -0.3104, 0.0042, 0.0446, -0.1612, -0.0794, -0.2417, -0.1746, 0.3825, 1, -0.141, 0.3489, -0.381, -0.2033, 0.2619, 0.1842
