1, 0.2118, -0.1761, -0.149, -0.0576, 0.2058, -0.1019, 0.0284, 0.0033, -0.0824, -0.1345, -0.1628, 0.0033, -0.0941, 0.0051, 0.2058, -0.119, -0.149, -0.039, -0.1019, -0.1761, -0.0189, -0.0189, 0.1781, 0.1408, -0.1345, -0.1825, 0.3648, -0.119, 0.1694
0.2118, 1, -0.0891, -0.0754, -0.1021, -0.0754, -0.0516, -0.0754, 0.2118, -0.0417, -0.068, -0.0824, -0.0824, 0.0417, 0.1, -0.0754, -0.0602, -0.0754, -0.0956, -0.0516, -0.0891, -0.0891, -0.0891, -0.1147, -0.0516, -0.068, 0.0595, 0.0891, -0.0602, 0.2118
-0.1761, -0.0891, 1, 0.0067, -0.0818, 0.0067, 0.1195, -0.1612, -0.0189, 0.1893, 0.4001, 0.1384, -0.1761, -0.0223, 0.2138, -0.1612, 0.2735, 0.1746, -0.2045, 0.1195, -0.0417, 0.1071, -0.1905, 0.138, -0.1103, -0.1455, -0.2137, -0.1667, 0.2735, 0.2956
-0.149, -0.0754, 0.0067, 1, -0.1846, -0.1364, -0.0933, 0.053, -0.149, -0.0754, -0.1231, 0.0284, -0.149, 0.0754, -0.2303, 0.053, -0.1089, 0.4318, -0.173, 0.425, -0.1612, 0.0067, -0.1612, 0.2248, -0.0933, -0.1231, 0.1077, -0.1074, 0.118, -0.149
-0.0576, -0.1021, -0.0818, -0.1846, 1, 0.1231, -0.1263, 0.277, -0.2017, -0.1021, 0, -0.0576, -0.0576, -0.2041, -0.0891, -0.1846, -0.1474, -0.0308, 0.026, -0.1263, 0.1909, 0.1909, 0.1909, -0.1639, 0.0842, 0, -0.0625, 0, -0.1474, 0.0865
0.2058, -0.0754, 0.0067, -0.1364, 0.1231, 1, 0.1659, 0.2424, -0.149, -0.0754, 0.2872, -0.149, -0.149, -0.0503, 0.1809, 0.053, -0.1089, -0.1364, 0.1474, -0.0933, 0.3425, 0.1746, 0.0067, -0.2075, -0.0933, -0.1231, -0.277, 0.0269, -0.1089, 0.2058
-0.1019, -0.0516, 0.1195, -0.0933, -0.1263, 0.1659, 1, -0.0933, 0.1408, 0.3782, 0.4772, -0.1019, -0.1019, -0.0344, 0.03, -0.0933, -0.0745, -0.0933, 0.32, -0.0638, -0.1103, -0.1103, 0.1195, -0.142, -0.0638, -0.0842, -0.1895, -0.1654, -0.0745, 0.1408
0.0284, -0.0754, -0.1612, 0.053, 0.277, 0.2424, -0.0933, 1, -0.149, -0.0754, -0.1231, 0.0284, 0.0284, 0.201, 0.0439, -0.1364, -0.1089, -0.1364, -0.173, -0.0933, 0.0067, -0.1612, 0.3425, 0.0807, -0.0933, -0.1231, -0.1487, 0.2955, -0.1089, 0.0284
0.0033, 0.2118, -0.0189, -0.149, -0.2017, -0.149, 0.1408, -0.149, 1, 0.5059, 0.0576, 0.0033, 0.0033, 0.0235, 0.1335, 0.0284, 0.3059, -0.149, 0.111, -0.1019, -0.0189, -0.0189, 0.1384, -0.0918, 0.1408, 0.0576, 0.0576, -0.1384, -0.119, 0.0033
-0.0824, -0.0417, 0.1893, -0.0754, -0.1021, -0.0754, 0.3782, -0.0754, 0.5059, 1, 0.2722, -0.0824, -0.0824, -0.1667, 0.1, 0.2387, -0.0602, -0.0754, -0.0956, -0.0516, -0.0891, -0.0891, -0.0891, -0.1147, -0.0516, -0.068, -0.1531, 0.0891, -0.0602, 0.2118
-0.1345, -0.068, 0.4001, -0.1231, 0, 0.2872, 0.4772, -0.1231, 0.0576, 0.2722, 1, 0.0576, -0.1345, 0, 0.2376, -0.1231, -0.0983, -0.1231, 0.0174, -0.0842, 0.0364, 0.0364, -0.1455, -0.1873, -0.0842, 0.1111, -0.1111, -0.2182, -0.0983, 0.2498
-0.1628, -0.0824, 0.1384, 0.0284, -0.0576, -0.149, -0.1019, 0.0284, 0.0033, -0.0824, 0.0576, 1, 0.0033, -0.0941, -0.1232, -0.149, -0.119, 0.3831, 0.111, 0.1408, -0.1761, -0.0189, 0.1384, 0.1781, -0.1019, 0.0576, -0.3026, -0.1384, 0.0935, 0.0033
0.0033, -0.0824, -0.1761, -0.149, -0.0576, -0.149, -0.1019, 0.0284, 0.0033, -0.0824, -0.1345, 0.0033, 1, 0.2588, -0.2516, 0.3831, -0.119, -0.149, -0.039, -0.1019, -0.1761, -0.0189, 0.2956, 0.0432, 0.1408, -0.1345, -0.0624, 0.4905, 0.0935, 0.0033
-0.0941, 0.0417, -0.0223, 0.0754, -0.2041, -0.0503, -0.0344, 0.201, 0.0235, -0.1667, 0, -0.0941, 0.2588, 1, 0.2182, 0.201, 0.2107, -0.1759, -0.17, -0.2063, -0.1336, -0.0223, -0.1336, 0.1147, -0.2063, 0, 0.3232, 0, 0.2107, -0.3294
0.0051, 0.1, 0.2138, -0.2303, -0.0891, 0.1809, 0.03, 0.0439, 0.1335, 0.1, 0.2376, -0.1232, -0.2516, 0.2182, 1, -0.0932, -0.0197, -0.2303, -0.1762, -0.1576, 0.2138, -0.0292, -0.1507, -0.2461, -0.1576, 0.0891, 0.2747, -0.311, -0.0197, 0.0051
0.2058, -0.0754, -0.1612, 0.053, -0.1846, 0.053, -0.0933, -0.1364, 0.0284, 0.2387, -0.1231, -0.149, 0.3831, 0.201, -0.0932, 1, -0.1089, -0.1364, -0.173, -0.0933, -0.1612, 0.3425, -0.1612, -0.0634, -0.0933, -0.1231, -0.0205, 0.2955, 0.3448, -0.149
-0.119, -0.0602, 0.2735, -0.1089, -0.1474, -0.1089, -0.0745, -0.1089, 0.3059, -0.0602, -0.0983, -0.119, -0.119, 0.2107, -0.0197, -0.1089, 1, 0.118, -0.1382, 0.2359, 0.0724, 0.0724, -0.1287, 0.0069, -0.0745, 0.1474, 0.086, -0.193, 0.1848, -0.119
-0.149, -0.0754, 0.1746, 0.4318, -0.0308, -0.1364, -0.0933, -0.1364, -0.149, -0.0754, -0.1231, 0.3831, -0.149, -0.1759, -0.2303, -0.1364, 0.118, 1, -0.0128, 0.6842, -0.1612, 0.0067, -0.1612, -0.0634, -0.0933, -0.1231, -0.1487, -0.2417, 0.118, 0.0284
-0.039, -0.0956, -0.2045, -0.173, 0.026, 0.1474, 0.32, -0.173, 0.111, -0.0956, 0.0174, 0.111, -0.039, -0.17, -0.1762, -0.173, -0.1382, -0.0128, 1, -0.1184, -0.0625, -0.0625, 0.2215, 0.1024, 0.1008, -0.1562, -0.2429, -0.1931, -0.1382, -0.189
-0.1019, -0.0516, 0.1195, 0.425, -0.1263, -0.0933, -0.0638, -0.0933, -0.1019, -0.0516, -0.0842, 0.1408, -0.1019, -0.2063, -0.1576, -0.0933, 0.2359, 0.6842, -0.1184, 1, -0.1103, -0.1103, -0.1103, -0.142, -0.0638, -0.0842, -0.1895, -0.1654, 0.2359, -0.1019
-0.1761, -0.0891, -0.0417, -0.1612, 0.1909, 0.3425, -0.1103, 0.0067, -0.0189, -0.0891, 0.0364, -0.1761, -0.1761, -0.1336, 0.2138, -0.1612, 0.0724, -0.1612, -0.0625, -0.1103, 1, 0.256, -0.1905, -0.2453, -0.1103, 0.0364, 0.2409, -0.1667, -0.1287, -0.0189
