1, -0.0344, 0.1048, 0.1263, -0.1342, 0.32, 0.0638, 0.0422, 0.0516, 0.0361, 0.1408, -0.0691, 0.1375, -0.142, 0.0745, 0.0516, NaN, 0.0344, -0.1408, 0.1263, 0.0745, -0.0638, 0.1263, -0.0842, 0.1263, 0.0422, -0.263, 0.1408, 0.263, -0.1654, 0.1576, 0.1342, 0.0842, -0.0842, 0.0638, -0.0516, -0.0842, 0.1576, 0.0842, 0.1103, NaN, 0.1659, -0.1184, -0.0516, -0.0344
-0.0344, 1, -0.0164, 0, 0.0591, 0.255, -0.1375, -0.0186, -0.0417, -0.175, 0.0235, -0.2562, -0.25, 0.2103, -0.0602, -0.0417, NaN, 0.4167, 0.0941, -0.0331, 0.2408, -0.2063, 0.0496, -0.1021, 0, -0.2978, -0.1961, -0.2118, -0.049, -0.1782, -0.0364, 0.0394, 0, 0.2041, 0.0344, -0.1667, 0.2722, 0.2364, 0.2722, 0.245, NaN, -0.0503, -0.2763, -0.1667, -0.3333
0.1048, -0.0164, 1, 0.2608, -0.1027, -0.1191, -0.1048, -0.1811, -0.0164, -0.1548, 0.0902, 0.0058, -0.344, -0.3307, -0.0237, -0.0164, NaN, 0.0983, -0.3215, -0.135, 0.1242, 0.1048, 0.1089, -0.0401, -0.1405, -0.0897, -0.3181, 0.0902, 0.2378, -0.3415, 0.2181, -0.2848, -0.2274, -0.1405, 0.2332, 0.2212, -0.3077, 0.3968, 0.1739, 0.1839, NaN, 0.0296, -0.0146, 0.0164, -0.2621
0.1263, 0, 0.2608, 1, -0.2173, -0.2863, -0.1263, -0.1596, -0.1021, -0.0714, -0.2306, 0.4587, -0.3062, -0.1873, 0.4055, -0.1021, NaN, -0.2041, -0.2017, -0.385, 0.0369, 0.1263, 0.0203, 0.125, -0.125, 0.0684, -0.0801, -0.0865, 0.4804, -0.2182, 0.1336, -0.2655, 0, -0.25, 0.0842, 0.1021, 0.1667, 0.3563, 0, 0.1909, NaN, 0.0308, 0.1041, 0.1021, -0.2041
-0.1342, 0.0591, -0.1027, -0.2173, 1, -0.1232, 0.1342, 0.0154, -0.138, 0.0759, 0.4814, -0.1841, -0.138, -0.0724, 0.1566, 0.1084, NaN, 0.0394, 0.2143, 0.4285, -0.1993, 0.0691, 0.2328, 0.1448, 0.0241, -0.2047, 0.1237, 0.064, -0.317, 0.0737, -0.2065, 0.2821, 0.0161, 0.0241, -0.0691, -0.1084, -0.177, 0.2237, 0.0161, -0.0316, NaN, -0.0475, 0.0025, -0.1084, -0.138
0.32, 0.255, -0.1191, -0.2863, -0.1232, 1, 0.1184, 0.0783, 0.0956, -0.3049, -0.039, -0.5052, 0.3613, 0.1024, -0.0537, 0.0956, NaN, 0.0638, -0.111, 0.2342, 0.1382, -0.1184, -0.1877, -0.4165, 0.1041, -0.159, 0.1375, -0.039, -0.1375, 0.1477, 0.2922, 0.1232, 0.1562, -0.026, 0.1184, -0.0956, -0.1562, -0.2875, 0.1562, -0.0795, NaN, -0.0128, -0.2195, -0.0956, 0.255
0.0638, -0.1375, -0.1048, -0.1263, 0.1342, 0.1184, 1, 0.1498, -0.0516, -0.0361, 0.1019, -0.1342, 0.2063, -0.0552, -0.0745, -0.0516, NaN, 0.1375, 0.3835, 0.215, -0.0745, 0.0638, 0.0444, -0.1263, 0.0842, 0.1498, 0.0944, -0.1408, -0.263, 0.1654, -0.1576, 0.2724, -0.0842, -0.1263, -0.0638, 0.0516, 0.0842, -0.1576, -0.0842, -0.1103, NaN, 0.0933, -0.1008, 0.0516, 0.2063
0.0422, -0.0186, -0.1811, -0.1596, 0.0154, 0.0783, 0.1498, 1, -0.3444, 0.0847, -0.1078, -0.0154, 0.2606, -0.0128, -0.1613, -0.3444, NaN, 0.0186, 0.1078, 0.1423, -0.1613, -0.1498, -0.1349, -0.3876, 0.2964, 0.1684, 0.0219, -0.2392, -0.1132, 0.2089, 0.1665, 0.0947, 0.0456, 0.0684, -0.2342, -0.121, -0.0456, -0.2397, -0.1064, -0.2388, NaN, 0.0617, -0.0404, 0.1117, -0.1117
0.0516, -0.0417, -0.0164, -0.1021, -0.138, 0.0956, -0.0516, -0.3444, 1, -0.0292, 0.0824, -0.1084, -0.0417, -0.1243, -0.0602, -0.0417, NaN, 0.0417, -0.0824, -0.0331, -0.0602, 0.0516, 0.1737, 0.1531, -0.1021, -0.1117, 0.0082, 0.0824, 0.1961, -0.0891, -0.1273, -0.1084, -0.068, 0.1531, -0.0516, 0.0417, 0.068, 0.1, 0.2722, -0.0891, NaN, 0.0754, 0.0956, 0.0417, 0.1667
0.0361, -0.175, -0.1548, -0.0714, 0.0759, -0.3049, -0.0361, 0.0847, -0.0292, 1, 0.0576, -0.0759, 0.1166, 0.0803, -0.0421, -0.0292, NaN, -0.1166, -0.0576, -0.1679, -0.0421, 0.0361, -0.1679, 0.2857, -0.0714, 0.0847, 0.1487, 0.0576, 0.1373, 0.0935, -0.0891, -0.0759, -0.0476, 0.2857, -0.0361, 0.0292, 0.0476, 0.2291, -0.0476, -0.0623, NaN, -0.3869, 0.0669, 0.0292, 0.1166
0.1408, 0.0235, 0.0902, -0.2306, 0.4814, -0.039, 0.1019, -0.1078, 0.0824, 0.0576, 1, -0.2031, 0.0235, -0.2267, -0.0935, 0.0824, NaN, -0.0235, -0.0033, 0.4741, -0.0935, -0.1019, 0.4741, 0.2017, 0.0576, -0.1078, -0.1892, 0.1694, -0.1569, 0.1132, -0.3903, 0.2143, 0.1345, 0.0576, 0.1019, -0.0824, -0.1345, 0.2516, 0.1345, -0.1384, NaN, 0.0284, -0.039, -0.0824, -0.2118
-0.0691, -0.2562, 0.0058, 0.4587, -0.1841, -0.5052, -0.1342, -0.0154, -0.1084, -0.0759, -0.2031, 1, -0.2562, -0.0407, 0.1993, -0.1084, NaN, -0.138, -0.2143, -0.3306, 0.0214, -0.0691, 0.0606, 0.338, -0.0241, 0.2047, -0.1237, 0.0751, 0.317, -0.1791, -0.1161, -0.1655, -0.0161, -0.2655, -0.1342, 0.1084, 0.177, 0.0989, -0.177, 0.0316, NaN, 0.1961, 0.1232, 0.1084, -0.1577
0.1375, -0.25, -0.344, -0.3062, -0.138, 0.3613, 0.2063, 0.2606, -0.0417, 0.1166, 0.0235, -0.2562, 1, -0.1721, -0.2107, -0.0417, NaN, -0.3333, 0.2118, 0.0496, -0.2107, -0.0344, -0.2812, -0.3062, -0.1021, 0.3537, 0.2125, 0.1412, -0.3759, 0.4454, 0.1455, 0.3351, 0, -0.2041, -0.1375, -0.1667, -0.1361, -0.5819, -0.1361, -0.3118, NaN, -0.0503, 0.0425, 0.25, 0.5833
-0.142, 0.2103, -0.3307, -0.1873, -0.0724, 0.1024, -0.0552, -0.0128, -0.1243, 0.0803, -0.2267, -0.0407, -0.1721, 1, -0.1795, 0.1147, NaN, -0.0191, 0.2267, -0.0038, 0.1657, -0.142, -0.1936, 0.0468, 0.0468, -0.2263, 0.0712, -0.0918, 0.0225, 0.0409, -0.2753, 0.0724, 0.0312, 0.1639, 0.142, -0.1147, 0.4371, -0.0668, 0.0312, -0.0102, NaN, -0.2075, -0.0195, -0.1147, 0.1147
0.0745, -0.0602, -0.0237, 0.4055, 0.1566, -0.0537, -0.0745, -0.1613, -0.0602, -0.0421, -0.0935, 0.1993, -0.2107, -0.1795, 1, 0.316, NaN, -0.0903, -0.119, -0.3465, 0.1848, 0.0745, 0.1016, 0.2212, 0.0369, 0.1748, 0.0118, -0.0935, 0.1358, -0.2896, -0.0197, -0.1566, -0.0983, -0.1474, -0.0745, 0.0602, 0.0983, 0.3087, -0.0983, -0.1287, NaN, 0.1089, 0.1382, 0.0602, -0.2107
0.0516, -0.0417, -0.0164, -0.1021, 0.1084, 0.0956, -0.0516, -0.3444, -0.0417, -0.0292, 0.0824, -0.1084, -0.0417, 0.1147, 0.316, 1, NaN, 0.25, -0.0824, -0.0331, 0.316, 0.0516, 0.1737, 0.1531, -0.1021, -0.1117, 0.0082, 0.0824, -0.0082, -0.0891, -0.1273, 0.138, -0.068, -0.1021, -0.0516, 0.0417, 0.068, 0.1, -0.068, 0.1893, NaN, -0.2387, 0.0956, 0.0417, -0.0417
