1, -0.0924, -0.0187, 0.1511, 0.3079, -0.2375, -0.0924, 0.1178, -0.0215, 0.1551, 0.1439, 0.0852, 0.1748, -0.1236, -0.32, -0.2019, 0.2375, 0.0996, 0.0071, 0.1868, -0.0721, -0.0721, -0.2733, 0.134, 0.0818, -0.0924, -0.2375, 0.1868, 0.0924, 0.2019
-0.0924, 1, 0.0726, -0.0099, -0.098, -0.359, -0.2019, 0.0327, 0.0835, 0.1186, -0.2378, -0.0876, 0.1218, -0.1601, 0.2821, 0.2125, -0.1218, -0.1368, -0.1991, -0.0835, 0.03, 0.03, 0.1551, -0.0135, 0.0065, 0.0385, -0.1186, 0.1574, -0.2788, 0.0327
-0.0187, 0.0726, 1, -0.0187, 0.2209, -0.0726, -0.2573, 0.0336, 0.2265, 0.32, 0.1439, -0.0818, 0.0924, 0.0412, -0.1551, 0.0505, -0.1748, 0.0996, -0.1696, 0.2695, 0.0137, 0.0137, 0.3209, -0.5619, -0.1686, -0.0099, -0.1551, 0.1868, 0.0099, -0.0505
0.1511, -0.0099, -0.0187, 1, 0.2209, -0.1551, 0.0726, -0.3028, -0.0215, -0.2573, -0.1868, -0.2488, 0.0099, -0.206, -0.2375, 0.0505, -0.2573, 0.0137, -0.0813, 0.2695, -0.0721, 0.0137, -0.0187, -0.214, -0.0852, -0.2573, 0.0099, 0.0215, -0.32, 0.1178
0.3079, -0.098, 0.2209, 0.2209, 1, 0.0135, -0.098, 0.2758, -0.1, -0.0135, -0.0152, -0.012, 0.3516, 0.0422, -0.24, -0.0172, -0.0135, 0.0774, 0.0398, 0.4388, -0.0985, 0.2533, 0.047, -0.1586, -0.0736, -0.098, -0.071, 0.1, 0.1825, 0.1896
-0.2375, -0.359, -0.0726, -0.1551, 0.0135, 1, 0.1218, 0.049, 0.0771, 0.0417, 0.0771, -0.1557, 0.0385, 0.1601, -0.0417, 0.0327, 0.0417, -0.1968, 0.1133, -0.0771, -0.1968, -0.03, -0.0726, -0.071, -0.0876, 0.0417, 0.1186, -0.2378, -0.0417, 0.1307
-0.0924, -0.2019, -0.2573, 0.0726, -0.098, 0.1218, 1, 0.2778, 0.0032, 0.0385, -0.0771, 0.0746, -0.1186, -0.0801, 0.4423, -0.1144, -0.1218, -0.1368, 0.23, -0.0032, -0.0534, -0.3036, -0.3398, 0.1555, 0.0876, 0.0385, 0.2019, 0.3181, -0.0385, -0.1307
0.1178, 0.0327, 0.0336, -0.3028, 0.2758, 0.049, 0.2778, 1, -0.0655, 0.2778, -0.1474, 0.0496, 0.2125, 0, 0.2942, 0, -0.049, -0.017, 0.1225, 0.2294, 0.068, 0.068, -0.2187, -0.0689, -0.2151, -0.049, -0.1144, 0.3113, -0.0327, 0.1667
-0.0215, 0.0835, 0.2265, -0.0215, -0.1, 0.0771, 0.0032, -0.0655, 1, 0.0032, -0.2077, -0.1903, -0.0835, 0.2006, 0.1574, -0.0164, -0.1574, -0.1438, 0.1411, 0.0467, -0.1438, -0.311, 0.1439, -0.0152, 0.0276, 0.1639, -0.1639, 0.2077, -0.1639, -0.2294
0.1551, 0.1186, 0.32, -0.2573, -0.0135, 0.0417, 0.0385, 0.2778, 0.0032, 1, 0.2442, -0.0876, 0.1218, 0, 0.2019, -0.0327, 0.0385, 0.1134, 0.23, -0.0835, 0.1134, -0.1368, -0.0924, -0.1825, 0.0065, 0.1987, -0.1987, 0.0771, 0.0417, -0.2942
0.1439, -0.2378, 0.1439, -0.1868, -0.0152, 0.0771, -0.0771, -0.1474, -0.2077, 0.2442, 1, 0.3789, 0.4787, -0.2006, -0.2442, 0.1474, -0.0771, 0.3578, -0.203, 0.0467, 0.1906, 0.0234, -0.0215, -0.1, 0.0276, 0.2442, 0.0771, 0.2077, 0.3181, 0.0164
0.0852, -0.0876, -0.0818, -0.2488, -0.012, -0.1557, 0.0746, 0.0496, -0.1903, -0.0876, 0.3789, 1, 0.3309, -0.0405, 0.0065, -0.0496, 0.0746, 0.4592, -0.1981, 0.1089, 0.1216, 0.0371, -0.1653, 0.2447, 0.1494, 0.1557, -0.1557, 0.1089, 0.2498, 0.1323
0.1748, 0.1218, 0.0924, 0.0099, 0.3516, 0.0385, -0.1186, 0.2125, -0.0835, 0.1218, 0.4787, 0.3309, 1, 0.0801, 0.0385, 0.0327, -0.0385, 0.3036, -0.1442, 0.2442, 0.0534, -0.03, -0.0726, -0.1555, -0.0065, 0.2019, -0.0417, 0.1639, 0.1186, 0.1307
-0.1236, -0.1601, 0.0412, -0.206, 0.0422, 0.1601, -0.0801, 0, 0.2006, 0, -0.2006, -0.0405, 0.0801, 1, 0.2402, 0.0816, 0.0801, -0.0833, 0.1715, 0.0401, -0.1667, 0, 0.1236, 0.0422, 0.0405, -0.0801, -0.2402, -0.2809, 0.1601, -0.0816
-0.32, 0.2821, -0.1551, -0.2375, -0.24, -0.0417, 0.4423, 0.2942, 0.1574, 0.2019, -0.2442, 0.0065, 0.0385, 0.2402, 1, 0.1144, -0.1186, -0.1134, 0.1133, -0.2378, -0.1134, -0.1968, 0.0099, 0.1825, -0.0876, 0.2019, 0.0385, 0.1639, 0.0385, -0.2778
-0.2019, 0.2125, 0.0505, 0.0505, -0.0172, 0.0327, -0.1144, 0, -0.0164, -0.0327, 0.1474, -0.0496, 0.0327, 0.0816, 0.1144, 1, -0.1961, -0.068, -0.035, -0.0655, 0.017, 0.2722, 0.2187, -0.1034, -0.0331, 0.1307, -0.049, 0.2621, -0.049, 0
0.2375, -0.1218, -0.1748, -0.2573, -0.0135, 0.0417, -0.1218, -0.049, -0.1574, 0.0385, -0.0771, 0.0746, -0.0385, 0.0801, -0.1186, -0.1961, 1, -0.1368, 0.0584, -0.3245, -0.0534, 0.03, -0.0099, 0.071, 0.0876, 0.0385, -0.0385, -0.3245, 0.4423, -0.049
0.0996, -0.1368, 0.0996, 0.0137, 0.0774, -0.1968, -0.1368, -0.017, -0.1438, 0.1134, 0.3578, 0.4592, 0.3036, -0.0833, -0.1134, -0.068, -0.1368, 1, -0.1108, 0.311, 0.1319, 0.1319, -0.1579, -0.0106, 0.0473, 0.03, -0.03, -0.0234, -0.03, 0.068
0.0071, -0.1991, -0.1696, -0.0813, 0.0398, 0.1133, 0.23, 0.1225, 0.1411, 0.23, -0.203, -0.1981, -0.1442, 0.1715, 0.1133, -0.035, 0.0584, -0.1108, 1, 0.031, -0.468, -0.1108, -0.3463, 0.2208, 0.1112, 0.23, 0.1991, 0.117, -0.3158, -0.3151
0.1868, -0.0835, 0.2695, 0.2695, 0.4388, -0.0771, -0.0032, 0.2294, 0.0467, -0.0835, 0.0467, 0.1089, 0.2442, 0.0401, -0.2378, -0.0655, -0.3245, 0.311, 0.031, 1, -0.0234, 0.311, 0.0215, -0.2389, -0.3529, -0.1639, 0.0032, 0.2754, -0.1574, 0.0655
-0.0721, 0.03, 0.0137, -0.0721, -0.0985, -0.1968, -0.0534, 0.068, -0.1438, 0.1134, 0.1906, 0.1216, 0.0534, -0.1667, -0.1134, 0.017, -0.0534, 0.1319, -0.468, -0.0234, 1, -0.0417, 0.0996, -0.3624, -0.206, 0.03, -0.1968, 0.0602, 0.2202, -0.1021
