1, -0.1111, -0.0476, -0.0476, 0.1965, -0.0476, -0.068, NaN, -0.0476, -0.068, NaN, -0.0476, -0.0842, -0.1231, NaN, NaN, -0.068, -0.0476, -0.068, -0.0476, 0.2872, -0.0476, -0.0476, -0.0476, -0.0842, -0.068, -0.068, 0.1667, 0.0364, -0.0842, NaN, -0.0842, NaN, -0.0594, NaN, -0.0476, NaN, NaN, 0.1111, NaN, NaN, -0.068, 0.0174, -0.0476, NaN, NaN, -0.0476, -0.068, -0.0842, NaN, -0.0476, NaN, NaN, -0.068, -0.0476, -0.068, -0.1873, NaN, NaN, -0.0842, -0.0476, NaN, -0.0476, -0.0476, NaN, -0.0476, -0.068, -0.0476, NaN, NaN, 0.0821, -0.0476, NaN, 0.2722, -0.1231, -0.0476, -0.0476, NaN, NaN, -0.068, NaN, -0.0476, 0.1965, NaN, -0.068, NaN, -0.0476, -0.0842, NaN, -0.068, NaN, -0.0476, NaN, -0.0476, -0.0857, 0.0821, NaN, NaN, 0.4286, -0.0983, -0.0476, -0.0476, 0.0576, -0.1111, -0.068, -0.0476, NaN, -0.068, -0.0476, -0.068, NaN, NaN, 0.1909, -0.0983, -0.068, -0.0476, NaN, 0.1965, NaN, -0.0476
-0.1111, 1, -0.0476, -0.0476, 0.1965, -0.0476, -0.068, NaN, 0.4286, 0.2722, NaN, -0.0476, -0.0842, 0.0821, NaN, NaN, -0.068, -0.0476, -0.068, -0.0476, 0.0821, -0.0476, -0.0476, -0.0476, -0.0842, -0.068, -0.068, -0.1667, 0.5819, -0.0842, NaN, -0.0842, NaN, 0.0891, NaN, -0.0476, NaN, NaN, 0.1111, NaN, NaN, -0.068, 0.1909, -0.0476, NaN, NaN, -0.0476, -0.068, 0.1965, NaN, -0.0476, NaN, NaN, -0.068, -0.0476, -0.068, -0.1873, NaN, NaN, -0.0842, -0.0476, NaN, -0.0476, -0.0476, NaN, -0.0476, -0.068, -0.0476, NaN, NaN, 0.0821, -0.0476, NaN, -0.068, -0.1231, -0.0476, 0.4286, NaN, NaN, -0.068, NaN, -0.0476, -0.0842, NaN, -0.068, NaN, -0.0476, -0.0842, NaN, 0.2722, NaN, -0.0476, NaN, -0.0476, 0.2001, -0.1231, NaN, NaN, -0.0476, -0.0983, -0.0476, -0.0476, 0.2498, 0.7778, -0.068, -0.0476, NaN, -0.068, -0.0476, -0.068, NaN, NaN, -0.1562, 0.1474, -0.068, 0.4286, NaN, -0.0842, NaN, 0.4286
-0.0476, -0.0476, 1, -0.0204, -0.0361, -0.0204, -0.0292, NaN, -0.0204, -0.0292, NaN, -0.0204, 0.5654, -0.0528, NaN, NaN, -0.0292, -0.0204, -0.0292, -0.0204, -0.0528, -0.0204, -0.0204, -0.0204, -0.0361, -0.0292, -0.0292, -0.0714, -0.0623, -0.0361, NaN, -0.0361, NaN, -0.0891, NaN, -0.0204, NaN, NaN, -0.0476, NaN, NaN, -0.0292, -0.0669, -0.0204, NaN, NaN, -0.0204, -0.0292, -0.0361, NaN, -0.0204, NaN, NaN, -0.0292, -0.0204, -0.0292, -0.0803, NaN, NaN, -0.0361, -0.0204, NaN, -0.0204, -0.0204, NaN, -0.0204, -0.0292, -0.0204, NaN, NaN, -0.0528, -0.0204, NaN, -0.0292, -0.0528, -0.0204, -0.0204, NaN, NaN, 0.6999, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, NaN, -0.0204, -0.098, -0.0528, NaN, NaN, -0.0204, -0.0421, -0.0204, -0.0204, -0.0576, 0.4286, -0.0292, -0.0204, NaN, -0.0292, -0.0204, -0.0292, NaN, NaN, -0.0669, -0.0421, -0.0292, -0.0204, NaN, -0.0361, NaN, -0.0204
-0.0476, -0.0476, -0.0204, 1, -0.0361, -0.0204, -0.0292, NaN, -0.0204, -0.0292, NaN, -0.0204, -0.0361, -0.0528, NaN, NaN, -0.0292, -0.0204, -0.0292, -0.0204, -0.0528, -0.0204, 1, -0.0204, -0.0361, -0.0292, -0.0292, -0.0714, -0.0623, -0.0361, NaN, -0.0361, NaN, -0.0891, NaN, -0.0204, NaN, NaN, -0.0476, NaN, NaN, -0.0292, -0.0669, -0.0204, NaN, NaN, -0.0204, -0.0292, -0.0361, NaN, -0.0204, NaN, NaN, -0.0292, -0.0204, -0.0292, 0.2542, NaN, NaN, -0.0361, -0.0204, NaN, -0.0204, 1, NaN, 1, -0.0292, -0.0204, NaN, NaN, -0.0528, -0.0204, NaN, 0.6999, -0.0528, -0.0204, -0.0204, NaN, NaN, -0.0292, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, NaN, -0.0204, 0.2082, -0.0528, NaN, NaN, -0.0204, -0.0421, -0.0204, -0.0204, -0.0576, -0.0476, -0.0292, -0.0204, NaN, -0.0292, -0.0204, -0.0292, NaN, NaN, -0.0669, -0.0421, -0.0292, -0.0204, NaN, -0.0361, NaN, -0.0204
0.1965, 0.1965, -0.0361, -0.0361, 1, -0.0361, -0.0516, NaN, 0.5654, -0.0516, NaN, 0.5654, -0.0638, 0.1659, NaN, NaN, -0.0516, -0.0361, -0.0516, -0.0361, 0.1659, -0.0361, -0.0361, -0.0361, -0.0638, -0.0516, -0.0516, 0.0842, 0.1195, -0.0638, NaN, -0.0638, NaN, 0.2176, NaN, -0.0361, NaN, NaN, 0.4772, NaN, NaN, -0.0516, -0.1184, -0.0361, NaN, NaN, 0.5654, -0.0516, -0.0638, NaN, -0.0361, NaN, NaN, -0.0516, -0.0361, -0.0516, -0.142, NaN, NaN, -0.0638, -0.0361, NaN, -0.0361, -0.0361, NaN, -0.0361, -0.0516, -0.0361, NaN, NaN, 0.6842, -0.0361, NaN, -0.0516, -0.0933, -0.0361, -0.0361, NaN, NaN, -0.0516, NaN, -0.0361, -0.0638, NaN, -0.0516, NaN, -0.0361, -0.0638, NaN, -0.0516, NaN, -0.0361, NaN, -0.0361, 0.0072, -0.0933, NaN, NaN, -0.0361, -0.0745, -0.0361, -0.0361, -0.1019, 0.1965, -0.0516, -0.0361, NaN, -0.0516, -0.0361, -0.0516, NaN, NaN, 0.1008, -0.0745, -0.0516, -0.0361, NaN, 0.2908, NaN, -0.0361
-0.0476, -0.0476, -0.0204, -0.0204, -0.0361, 1, -0.0292, NaN, -0.0204, -0.0292, NaN, -0.0204, -0.0361, -0.0528, NaN, NaN, -0.0292, -0.0204, -0.0292, -0.0204, 0.3869, -0.0204, -0.0204, -0.0204, -0.0361, -0.0292, -0.0292, -0.0714, 0.3273, -0.0361, NaN, -0.0361, NaN, -0.0891, NaN, -0.0204, NaN, NaN, -0.0476, NaN, NaN, -0.0292, -0.0669, -0.0204, NaN, NaN, -0.0204, -0.0292, -0.0361, NaN, -0.0204, NaN, NaN, -0.0292, -0.0204, -0.0292, -0.0803, NaN, NaN, 0.5654, -0.0204, NaN, -0.0204, -0.0204, NaN, -0.0204, -0.0292, -0.0204, NaN, NaN, -0.0528, -0.0204, NaN, -0.0292, 0.3869, -0.0204, -0.0204, NaN, NaN, -0.0292, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, NaN, -0.0204, 0.2082, -0.0528, NaN, NaN, -0.0204, -0.0421, -0.0204, -0.0204, -0.0576, -0.0476, -0.0292, -0.0204, NaN, -0.0292, -0.0204, -0.0292, NaN, NaN, -0.0669, -0.0421, -0.0292, -0.0204, NaN, -0.0361, NaN, -0.0204
-0.068, -0.068, -0.0292, -0.0292, -0.0516, -0.0292, 1, NaN, -0.0292, -0.0417, NaN, -0.0292, -0.0516, 0.2387, NaN, NaN, -0.0417, -0.0292, -0.0417, -0.0292, -0.0754, -0.0292, -0.0292, -0.0292, -0.0516, -0.0417, -0.0417, -0.1021, -0.0891, -0.0516, NaN, -0.0516, NaN, 0.1, NaN, -0.0292, NaN, NaN, -0.068, NaN, NaN, -0.0417, -0.0956, -0.0292, NaN, NaN, -0.0292, -0.0417, -0.0516, NaN, -0.0292, NaN, NaN, -0.0417, -0.0292, -0.0417, 0.3632, NaN, NaN, 0.3782, -0.0292, NaN, -0.0292, -0.0292, NaN, -0.0292, -0.0417, -0.0292, NaN, NaN, -0.0754, -0.0292, NaN, -0.0417, 0.5528, -0.0292, -0.0292, NaN, NaN, -0.0417, NaN, -0.0292, -0.0516, NaN, -0.0417, NaN, -0.0292, -0.0516, NaN, -0.0417, NaN, -0.0292, NaN, -0.0292, -0.14, 0.2387, NaN, NaN, -0.0292, 0.316, -0.0292, -0.0292, -0.0824, -0.068, -0.0417, -0.0292, NaN, -0.0417, -0.0292, 0.4792, NaN, NaN, -0.0956, -0.0602, -0.0417, -0.0292, NaN, -0.0516, NaN, -0.0292
NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0476, 0.4286, -0.0204, -0.0204, 0.5654, -0.0204, -0.0292, NaN, 1, -0.0292, NaN, -0.0204, -0.0361, 0.3869, NaN, NaN, -0.0292, -0.0204, -0.0292, -0.0204, -0.0528, -0.0204, -0.0204, -0.0204, -0.0361, -0.0292, -0.0292, -0.0714, 0.3273, -0.0361, NaN, -0.0361, NaN, 0.2291, NaN, -0.0204, NaN, NaN, 0.4286, NaN, NaN, -0.0292, -0.0669, -0.0204, NaN, NaN, -0.0204, -0.0292, -0.0361, NaN, -0.0204, NaN, NaN, -0.0292, -0.0204, -0.0292, -0.0803, NaN, NaN, -0.0361, -0.0204, NaN, -0.0204, -0.0204, NaN, -0.0204, -0.0292, -0.0204, NaN, NaN, 0.3869, -0.0204, NaN, -0.0292, -0.0528, -0.0204, -0.0204, NaN, NaN, -0.0292, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, -0.0361, NaN, -0.0292, NaN, -0.0204, NaN, -0.0204, 0.2082, -0.0528, NaN, NaN, -0.0204, -0.0421, -0.0204, -0.0204, -0.0576, 0.4286, -0.0292, -0.0204, NaN, -0.0292, -0.0204, -0.0292, NaN, NaN, -0.0669, -0.0421, -0.0292, -0.0204, NaN, -0.0361, NaN, -0.0204
-0.068, 0.2722, -0.0292, -0.0292, -0.0516, -0.0292, -0.0417, NaN, -0.0292, 1, NaN, -0.0292, -0.0516, -0.0754, NaN, NaN, -0.0417, -0.0292, -0.0417, -0.0292, 0.2387, -0.0292, -0.0292, -0.0292, -0.0516, -0.0417, -0.0417, -0.1021, 0.1893, -0.0516, NaN, -0.0516, NaN, 0.1, NaN, -0.0292, NaN, NaN, -0.068, NaN, NaN, -0.0417, 0.4357, -0.0292, NaN, NaN, -0.0292, -0.0417, -0.0516, NaN, -0.0292, NaN, NaN, -0.0417, -0.0292, -0.0417, -0.1147, NaN, NaN, -0.0516, -0.0292, NaN, -0.0292, -0.0292, NaN, -0.0292, -0.0417, -0.0292, NaN, NaN, -0.0754, -0.0292, NaN, -0.0417, 0.2387, -0.0292, -0.0292, NaN, NaN, -0.0417, NaN, -0.0292, -0.0516, NaN, -0.0417, NaN, -0.0292, -0.0516, NaN, 0.4792, NaN, -0.0292, NaN, -0.0292, 0.0788, -0.0754, NaN, NaN, -0.0292, -0.0602, -0.0292, -0.0292, 0.2118, -0.068, -0.0417, -0.0292, NaN, -0.0417, -0.0292, -0.0417, NaN, NaN, -0.0956, 0.6922, -0.0417, 0.6999, NaN, -0.0516, NaN, -0.0292
