1, -0.1943, 0.17, -0.1165, 0.0824, 0.17, -0.1008, -0.1716, 0.0515, -0.026, 0.1877, -0.1909, -0.2793, 0.0128, 0.1562, 0.1008, 0.084, 0.1184, 0.0025, -0.0824, 0.1562, 0.1165, 0.026, -0.2235, -0.0128, 0.187, -0.0898, 0.0956, 0.2139, -0.0783, -0.1762, -0.084, -0.084, -0.3104, 0.2539, -0.2243, 0.2763, -0.0537, 0.2987, -0.197
-0.1943, 1, 0.1884, -0.2694, -0.3946, -0.0164, -0.0642, 0.05, 0.2235, -0.1605, -0.2976, 0.0936, 0.4787, 0.1531, -0.2408, 0.2332, 0.0898, 0.2737, 0.0058, -0.0234, -0.2809, -0.2389, -0.1906, 0.5298, 0.3408, -0.2987, -0.0467, -0.1884, 0.4139, -0.1811, 0.3074, 0.0146, -0.2987, 0.2522, 0.1027, 0.0451, -0.0983, 0.1716, -0.0338, -0.3641
0.17, 0.1884, 1, -0.1465, 0.0595, -0.0417, 0.0516, 0.1273, 0.17, 0.1021, -0.0331, 0.068, -0.0082, 0.0754, 0.1531, -0.0516, 0.0956, 0.0516, -0.1084, -0.2722, 0, 0.1465, 0.1531, 0.0164, -0.0754, -0.0956, -0.0164, 0.0417, 0.2303, -0.1117, 0.1, -0.0956, -0.0956, -0.1809, -0.1084, 0.1147, -0.0417, 0.0602, 0.2212, -0.3444
-0.1165, -0.2694, -0.1465, 1, 0.0774, 0.0689, -0.1742, 0.1655, -0.0066, -0.2744, 0.012, -0.4644, 0.1825, -0.2546, 0.0633, -0.1813, -0.1033, -0.1742, -0.2793, 0.1865, 0.0422, -0.0196, -0.0774, -0.2389, 0.3846, 0.1033, 0.4083, 0.1465, 0.1293, -0.0558, -0.3536, -0.0066, 0.2132, 0.2143, 0.1284, -0.2887, 0.0689, -0.0996, -0.2389, -0.0558
0.0824, -0.3946, 0.0595, 0.0774, 1, 0.2722, 0.014, -0.1819, -0.1345, -0.0417, 0.385, 0.1111, -0.2802, 0.0205, 0.1458, -0.014, -0.1909, -0.1614, 0.1046, -0.2188, 0.0833, 0.3624, 0.2153, -0.4414, -0.0205, -0.1345, 0.2742, -0.0595, -0.0772, 0.1596, -0.0965, -0.026, 0.0824, -0.2451, -0.2977, 0.2263, 0.2722, -0.086, -0.2742, 0.1596
0.17, -0.0164, -0.0417, 0.0689, 0.2722, 1, 0.0516, -0.1, -0.0956, -0.1531, 0.1737, 0.068, -0.2125, 0.0754, 0.1531, -0.0516, -0.17, 0.0516, -0.1084, -0.2722, 0, 0.1465, 0.1531, -0.1884, -0.0754, -0.0956, 0.1884, 0.0417, 0.0247, -0.1117, -0.1273, -0.0956, -0.0956, -0.1809, -0.1084, 0.1147, 0.1667, 0.0602, 0.0164, -0.1117
-0.1008, -0.0642, 0.0516, -0.1742, 0.014, 0.0516, 1, 0.2176, -0.32, -0.1263, 0.1263, 0.1965, -0.0742, 0.425, -0.0842, 0.0638, -0.1184, -0.0638, 0.1342, -0.1895, -0.2526, -0.0036, 0.1614, 0.0642, 0.0933, 0.1184, -0.2332, 0.3782, -0.285, -0.1498, 0.1576, -0.1008, -0.32, -0.285, -0.0691, -0.142, 0.3094, -0.0745, 0.0642, 0.0422
-0.1716, 0.05, 0.1273, 0.1655, -0.1819, -0.1, 0.2176, 1, 0.0603, -0.2004, -0.1697, -0.0594, 0.025, 0.0439, -0.0223, -0.2176, 0.1716, 0.03, -0.314, 0.1819, 0.0891, -0.2595, 0.1819, -0.2288, 0.0932, 0.2922, 0.1394, 0.1, -0.0754, -0.065, -0.0079, -0.2875, -0.2875, -0.1651, 0.2237, -0.0375, 0.1273, -0.0197, 0.0393, -0.1665
0.0515, 0.2235, 0.17, -0.0066, -0.1345, -0.0956, -0.32, 0.0603, 1, 0.2343, -0.3396, -0.0174, 0.2417, -0.1474, 0.1562, -0.1184, 0.084, 0.1184, -0.2488, 0.1345, -0.1562, -0.433, 0.026, 0.0898, -0.173, -0.2195, 0.4324, 0.0956, 0.0042, 0.0404, 0.4035, 0.0515, 0.0515, -0.1007, -0.2488, 0.2633, -0.255, -0.0537, 0.2987, 0.0404
-0.026, -0.1605, 0.1021, -0.2744, -0.0417, -0.1531, -0.1263, -0.2004, 0.2343, 1, -0.0203, 0.1667, 0.02, -0.1846, 0.125, 0.1263, 0.026, -0.1263, 0.1448, -0.1667, 0.2, 0.0633, 0.1458, -0.0401, -0.5847, -0.026, -0.2608, -0.1021, -0.2619, 0.2736, 0.3118, 0.2343, 0.2343, -0.1612, -0.338, 0.3044, -0.2041, -0.1474, 0.0602, 0.3876
