1, -0.1345, -0.0576, 0.2059, 0.2978, 0.2175, -0.2415, -0.1232, -0.1078, 0.0189, -0.3046, -0.0033, 0.064, -0.2267, -0.1761, -0.119, -0.0824, -0.0576, -0.0576, -0.0126, -0.2143, 0.1971, -0.0093, -0.149
-0.1345, 1, -0.0476, -0.0401, 0.0278, -0.2287, -0.2955, -0.0594, -0.1976, 0.1455, 0.0534, 0.1345, -0.177, -0.1873, -0.1455, -0.0983, -0.068, -0.0476, -0.0476, 0.0727, -0.177, -0.2392, -0.1612, -0.1231
-0.0576, -0.0476, 1, 0.1548, 0.1905, 0.2082, -0.1266, -0.0891, -0.0847, 0.0623, -0.1487, 0.0576, -0.0759, 0.2542, -0.0623, -0.0421, -0.0292, -0.0204, -0.0204, -0.0935, 0.269, 0.199, 0.1612, -0.0528
0.2059, -0.0401, 0.1548, 1, 0.729, 0.6572, -0.4139, 0.1394, -0.3641, 0.1839, -0.6394, -0.0902, -0.1027, -0.1428, 0.035, 0.1716, 0.0164, -0.1319, -0.1319, -0.1664, -0.1996, 0.4388, 0.152, 0.1531
0.2978, 0.0278, 0.1905, 0.729, 1, 0.6467, -0.5809, -0.2821, -0.4446, 0.1, -0.7806, -0.1777, -0.0966, -0.1288, -0.1, -0.0676, 0.0595, -0.1071, -0.1071, -0.2182, -0.2977, 0.6052, 0.3425, 0.1077
0.2175, -0.2287, 0.2082, 0.6572, 0.6467, 1, -0.3489, -0.1413, -0.4066, 0.0655, -0.4566, -0.2175, -0.0538, -0.1847, -0.0655, -0.0443, 0.0788, -0.098, -0.098, -0.0748, -0.2608, 0.5937, 0.4284, 0.1425
-0.2415, -0.2955, -0.1266, -0.4139, -0.5809, -0.3489, 1, 0.2548, 0.5769, -0.2726, 0.529, 0.1254, 0.2101, 0.3509, -0.0571, 0.0356, 0.0247, 0.1612, 0.1612, -0.0528, 0.2101, -0.381, -0.2987, -0.2033
-0.1232, -0.0594, -0.0891, 0.1394, -0.2821, -0.1413, 0.2548, 1, 0.3412, 0.1507, 0.2425, -0.0051, -0.1161, 0.2753, 0.0923, 0.1445, 0.1, 0.2291, -0.0891, 0.0778, 0.314, -0.2595, -0.3733, 0.1809
-0.1078, -0.1976, -0.0847, -0.3641, -0.4446, -0.4066, 0.5769, 0.3412, 1, -0.4875, 0.4782, -0.0237, 0.2355, 0.4142, -0.0099, -0.0067, 0.1117, 0.241, -0.0847, -0.0895, 0.3456, -0.3292, -0.5254, -0.0786
0.0189, 0.1455, 0.0623, 0.1839, 0.1, 0.0655, -0.2726, 0.1507, -0.4875, 1, -0.2009, -0.1761, -0.4267, -0.2657, -0.1071, 0.1287, 0.0891, -0.3273, 0.0623, 0.1667, 0.2318, 0.0829, 0.1671, 0.1612
-0.3046, 0.0534, -0.1487, -0.6394, -0.7806, -0.4566, 0.529, 0.2425, 0.4782, -0.2009, 1, 0.3046, 0.0271, 0.2587, -0.1267, -0.0118, -0.0082, 0.1373, -0.1487, 0.3669, 0.4136, -0.578, -0.2774, -0.138
-0.0033, 0.1345, 0.0576, -0.0902, -0.1777, -0.2175, 0.1254, -0.0051, -0.0237, -0.1761, 0.3046, 1, 0.2143, 0.0918, -0.1384, -0.0935, -0.5059, 0.0576, -0.3541, 0.2641, 0.0751, -0.3188, -0.1068, -0.3831
0.064, -0.177, -0.0759, -0.1027, -0.0966, -0.0538, 0.2101, -0.1161, 0.2355, -0.4267, 0.0271, 0.2143, 1, 0.1537, 0.1633, 0.0214, -0.1084, 0.269, -0.0759, -0.3477, -0.1655, 0.0265, -0.179, -0.0475
-0.2267, -0.1873, 0.2542, -0.1428, -0.1288, -0.1847, 0.3509, 0.2753, 0.4142, -0.2657, 0.2587, 0.0918, 0.1537, 1, 0.138, -0.1657, 0.1243, 0.2542, -0.0803, -0.2657, 0.3798, -0.1068, -0.2151, -0.2075
-0.1761, -0.1455, -0.0623, 0.035, -0.1, -0.0655, -0.0571, 0.0923, -0.0099, -0.1071, -0.1267, -0.1384, 0.1633, 0.138, 1, 0.2735, 0.1893, -0.0623, -0.0623, -0.1667, -0.2318, 0.0322, -0.0571, 0.3425
-0.119, -0.0983, -0.0421, 0.1716, -0.0676, -0.0443, 0.0356, 0.1445, -0.0067, 0.1287, -0.0118, -0.0935, 0.0214, -0.1657, 0.2735, 1, 0.316, -0.0421, -0.0421, 0.1287, 0.0214, -0.056, -0.1129, 0.3448
-0.0824, -0.068, -0.0292, 0.0164, 0.0595, 0.0788, 0.0247, 0.1, 0.1117, 0.0891, -0.0082, -0.5059, -0.1084, 0.1243, 0.1893, 0.316, 1, -0.0292, -0.0292, -0.1336, 0.138, 0.2844, 0.0247, 0.2387
-0.0576, -0.0476, -0.0204, -0.1319, -0.1071, -0.098, 0.1612, 0.2291, 0.241, -0.3273, 0.1373, 0.0576, 0.269, 0.2542, -0.0623, -0.0421, -0.0292, 1, -0.0204, -0.0935, -0.0759, -0.1025, -0.1266, -0.0528
-0.0576, -0.0476, -0.0204, -0.1319, -0.1071, -0.098, 0.1612, -0.0891, -0.0847, 0.0623, -0.1487, -0.3541, -0.0759, -0.0803, -0.0623, -0.0421, -0.0292, -0.0204, 1, -0.0935, -0.0759, -0.1025, -0.1266, -0.0528
-0.0126, 0.0727, -0.0935, -0.1664, -0.2182, -0.0748, -0.0528, 0.0778, -0.0895, 0.1667, 0.3669, 0.2641, -0.3477, -0.2657, -0.1667, 0.1287, -0.1336, -0.0935, -0.0935, 1, 0.1791, -0.1935, -0.1407, 0.0269
-0.2143, -0.177, 0.269, -0.1996, -0.2977, -0.2608, 0.2101, 0.314, 0.3456, 0.2318, 0.4136, 0.0751, -0.1655, 0.3798, -0.2318, 0.0214, 0.138, -0.0759, -0.0759, 0.1791, 1, -0.0754, -0.0817, 0.101
0.1971, -0.2392, 0.199, 0.4388, 0.6052, 0.5937, -0.381, -0.2595, -0.3292, 0.0829, -0.578, -0.3188, 0.0265, -0.1068, 0.0322, -0.056, 0.2844, -0.1025, -0.1025, -0.1935, -0.0754, 1, 0.4695, 0.1247
-0.0093, -0.1612, 0.1612, 0.152, 0.3425, 0.4284, -0.2987, -0.3733, -0.5254, 0.1671, -0.2774, -0.1068, -0.179, -0.2151, -0.0571, -0.1129, 0.0247, -0.1266, -0.1266, -0.1407, -0.0817, 0.4695, 1, 0.0446
-0.149, -0.1231, -0.0528, 0.1531, 0.1077, 0.1425, -0.2033, 0.1809, -0.0786, 0.1612, -0.138, -0.3831, -0.0475, -0.2075, 0.3425, 0.3448, 0.2387, -0.0528, -0.0528, 0.0269, 0.101, 0.1247, 0.0446, 1
