1, -0.02, 0.1448, 0.2619, -0.1612, 0.0625, -0.2837, 0.3425, 0.0633, -0.3273, 0.0214, -0.1091, -0.1091, 0.0966, 0.2202
-0.02, 1, -0.1237, -0.1161, -0.1258, -0.2202, -0.1687, -0.0452, 0.098, 0.0699, -0.23, -0.1048, 0.0175, 0.1237, -0.359
0.1448, -0.1237, 1, 0.3735, -0.3735, 0.1046, -0.2563, 0.3074, 0.3812, -0.137, 0.4637, -0.137, -0.1791, -0.4172, -0.0696
0.2619, -0.1161, 0.3735, 1, -0.3506, 0.413, -0.3069, -0.1071, 0.2994, 0.2286, 0.2626, -0.2989, -0.2286, -0.179, 0.1968
-0.1612, -0.1258, -0.3735, -0.3506, 1, -0.1612, 0.3069, -0.1364, -0.4695, -0.0528, -0.1762, 0.2989, 0.1407, 0.179, -0.1968
0.0625, -0.2202, 0.1046, 0.413, -0.1612, 1, -0.3005, 0.0067, 0.0985, 0.1455, 0.1108, -0.1273, -0.0546, -0.3058, 0.0534
-0.2837, -0.1687, -0.2563, -0.3069, 0.3069, -0.3005, 1, -0.1012, -0.3302, 0.0619, 0.0243, 0.2388, 0.2034, 0.1585, -0.1557
0.3425, -0.0452, 0.3074, -0.1071, -0.1364, 0.0067, -0.1012, 1, -0.1293, -0.3165, 0.0829, 0.0352, -0.0352, -0.0156, -0.1968
0.0633, 0.098, 0.3812, 0.2994, -0.4695, 0.0985, -0.3302, -0.1293, 1, 0.1013, -0.0507, -0.0829, -0.0092, 0.0265, 0.1555
-0.3273, 0.0699, -0.137, 0.2286, -0.0528, 0.1455, 0.0619, -0.3165, 0.1013, 1, 0.0187, 0.1429, -0.0476, -0.0737, -0.1572
0.0214, -0.23, 0.4637, 0.2626, -0.1762, 0.1108, 0.0243, 0.0829, -0.0507, 0.0187, 1, -0.3555, -0.0187, -0.2567, -0.1133
-0.1091, -0.1048, -0.137, -0.2989, 0.2989, -0.1273, 0.2388, 0.0352, -0.0829, 0.1429, -0.3555, 1, 0.0476, 0.3477, -0.1572
-0.1091, 0.0175, -0.1791, -0.2286, 0.1407, -0.0546, 0.2034, -0.0352, -0.0092, -0.0476, -0.0187, 0.0476, 1, 0.0737, 0.0699
0.0966, 0.1237, -0.4172, -0.179, 0.179, -0.3058, 0.1585, -0.0156, 0.0265, -0.0737, -0.2567, 0.3477, 0.0737, 1, -0.1237
0.2202, -0.359, -0.0696, 0.1968, -0.1968, 0.0534, -0.1557, -0.1968, 0.1555, -0.1572, -0.1133, -0.1572, 0.0699, -0.1237, 1
