1, 0.0137, 0.0278, -0.2802, -0.0774, -0.0304, -0.0546, -0.1746, -0.1216, 0.068, -0.0451, 0.2204, -0.2802, 0.0774, -0.1746
0.0137, 1, -0.261, 0.0099, -0.047, 0.0883, -0.027, -0.3852, -0.1686, -0.0505, 0.0721, -0.1822, -0.0726, 0.2209, -0.0531
0.0278, -0.261, 1, -0.2135, -0.0422, -0.2584, 0.0727, 0.0269, 0.0135, 0, -0.3056, 0.1064, -0.0801, -0.0985, 0.2955
-0.2802, 0.0099, -0.2135, 1, 0.071, -0.0219, -0.1048, -0.0452, -0.0065, 0.049, 0.1134, -0.1606, 0.0385, 0.098, -0.0452
-0.0774, -0.047, -0.0422, 0.071, 1, 0.1521, -0.0092, 0.1293, -0.0975, 0.2413, 0.1654, -0.1521, 0.071, -0.1087, -0.1259
-0.0304, 0.0883, -0.2584, -0.0219, 0.1521, 1, 0.1094, 0.1176, -0.1349, 0.1117, 0.0304, -0.1684, 0.2519, 0.0404, -0.2498
-0.0546, -0.027, 0.0727, -0.1048, -0.0092, 0.1094, 1, 0.211, 0.1503, -0.1782, -0.3091, 0.0895, 0.0699, -0.2672, 0.211
-0.1746, -0.3852, 0.0269, -0.0452, 0.1293, 0.1176, 0.211, 1, 0.1437, -0.0164, -0.0772, -0.0257, 0.1968, -0.2143, -0.0552
-0.1216, -0.1686, 0.0135, -0.0065, -0.0975, -0.1349, 0.1503, 0.1437, 1, -0.2151, -0.385, -0.2347, 0.3179, -0.2447, 0.3069
0.068, -0.0505, 0, 0.049, 0.2413, 0.1117, -0.1782, -0.0164, -0.2151, 1, 0.1871, -0.1117, -0.1144, -0.1551, -0.1809
-0.0451, 0.0721, -0.3056, 0.1134, 0.1654, 0.0304, -0.3091, -0.0772, -0.385, 0.1871, 1, -0.0304, 0.1134, 0.0985, -0.0772
0.2204, -0.1822, 0.1064, -0.1606, -0.1521, -0.1684, 0.0895, -0.0257, -0.2347, -0.1117, -0.0304, 1, -0.2519, -0.0404, 0.158
-0.2802, -0.0726, -0.0801, 0.0385, 0.071, 0.2519, 0.0699, 0.1968, 0.3179, -0.1144, 0.1134, -0.2519, 1, -0.409, 0.0355
0.0774, 0.2209, -0.0985, 0.098, -0.1087, 0.0404, -0.2672, -0.2143, -0.2447, -0.1551, 0.0985, -0.0404, -0.409, 1, -0.2143
-0.1746, -0.0531, 0.2955, -0.0452, -0.1259, -0.2498, 0.211, -0.0552, 0.3069, -0.1809, -0.0772, 0.158, 0.0355, -0.2143, 1
