1, 0.0364, 0.1633, 0.1384, -0.1, -0.1287, 0.1633, 0.1633, -0.1612, -0.1612, -0.1455, -0.1103, 0.1746, -0.1455, -0.1455, 0.1071, -0.1287, -0.0818, -0.2009, -0.1455
0.0364, 1, -0.177, -0.1345, 0.0278, -0.0983, -0.0161, -0.0161, 0.0821, -0.1231, -0.1111, -0.0842, 0.0821, 0.1111, -0.1111, 0.0364, 0.3932, 0, -0.0534, -0.1111
0.1633, -0.177, 1, 0.064, -0.0966, 0.0214, 0.1841, -0.049, -0.0475, 0.101, -0.177, -0.1342, 0.101, 0.3058, 0.3058, 0.1633, -0.1566, -0.0241, 0.0696, -0.0161
0.1384, -0.1345, 0.064, 1, -0.0624, -0.119, 0.064, -0.2143, -0.149, -0.149, -0.1345, -0.1019, 0.2058, -0.1345, 0.0576, -0.0189, -0.119, 0.3747, 0.0738, -0.1345
-0.1, 0.0278, -0.0966, -0.0624, 1, -0.2212, 0.004, 0.004, 0.1077, -0.0205, 0.0278, -0.014, -0.277, 0.0278, -0.25, 0.0136, -0.0676, 0.1458, -0.0534, -0.25
-0.1287, -0.0983, 0.0214, -0.119, -0.2212, 1, -0.1566, 0.0214, 0.3448, 0.3448, 0.1474, -0.0745, -0.1089, 0.1474, 0.1474, -0.1287, -0.087, -0.1474, 0.1594, 0.1474
0.1633, -0.0161, 0.1841, 0.064, 0.004, -0.1566, 1, -0.049, -0.1961, -0.1961, -0.177, 0.0691, -0.0475, -0.177, 0.1448, 0.0316, -0.1566, 0.2173, 0.0696, -0.0161
0.1633, -0.0161, -0.049, -0.2143, 0.004, 0.0214, -0.049, 1, 0.101, -0.1961, 0.3058, 0.2724, 0.101, -0.177, -0.177, 0.0316, 0.0214, -0.2655, -0.2203, -0.177
-0.1612, 0.0821, -0.0475, -0.149, 0.1077, 0.3448, -0.1961, 0.101, 1, 0.053, 0.2872, -0.0933, -0.1364, 0.2872, 0.0821, 0.0067, 0.118, -0.0308, -0.2316, 0.0821
-0.1612, -0.1231, 0.101, -0.149, -0.0205, 0.3448, -0.1961, -0.1961, 0.053, 1, 0.0821, -0.0933, 0.053, 0.2872, 0.0821, -0.1612, 0.118, -0.0308, -0.1084, -0.1231
-0.1455, -0.1111, -0.177, -0.1345, 0.0278, 0.1474, -0.177, 0.3058, 0.2872, 0.0821, 1, 0.1965, -0.1231, -0.1111, 0.1111, -0.1455, 0.1474, 0, -0.3203, 0.1111
-0.1103, -0.0842, -0.1342, -0.1019, -0.014, -0.0745, 0.0691, 0.2724, -0.0933, -0.0933, 0.1965, 1, 0.1659, -0.0842, -0.0842, 0.3492, -0.0745, 0.0842, -0.2427, -0.0842
0.1746, 0.0821, 0.101, 0.2058, -0.277, -0.1089, -0.0475, 0.101, -0.1364, 0.053, -0.1231, 0.1659, 1, -0.1231, 0.2872, 0.1746, 0.118, -0.0308, -0.2316, 0.0821
-0.1455, 0.1111, 0.3058, -0.1345, 0.0278, 0.1474, -0.177, -0.177, 0.2872, 0.2872, -0.1111, -0.0842, -0.1231, 1, 0.1111, -0.1455, 0.1474, -0.1667, -0.0534, -0.1111
-0.1455, -0.1111, 0.3058, 0.0576, -0.25, 0.1474, 0.1448, -0.177, 0.0821, 0.0821, 0.1111, -0.0842, 0.2872, 0.1111, 1, 0.0364, -0.0983, 0.1667, -0.1868, 0.3333
0.1071, 0.0364, 0.1633, -0.0189, 0.0136, -0.1287, 0.0316, 0.0316, 0.0067, -0.1612, -0.1455, 0.3492, 0.1746, -0.1455, 0.0364, 1, -0.1287, -0.0818, -0.3101, 0.2182
-0.1287, 0.3932, -0.1566, -0.119, -0.0676, -0.087, -0.1566, 0.0214, 0.118, 0.118, 0.1474, -0.0745, 0.118, 0.1474, -0.0983, -0.1287, 1, 0.0369, -0.1358, -0.0983
-0.0818, 0, -0.0241, 0.3747, 0.1458, -0.1474, 0.2173, -0.2655, -0.0308, -0.0308, 0, 0.0842, -0.0308, -0.1667, 0.1667, -0.0818, 0.0369, 1, -0.0801, -0.1667
-0.2009, -0.0534, 0.0696, 0.0738, -0.0534, 0.1594, 0.0696, -0.2203, -0.2316, -0.1084, -0.3203, -0.2427, -0.2316, -0.0534, -0.1868, -0.3101, -0.1358, -0.0801, 1, 0.0801
-0.1455, -0.1111, -0.0161, -0.1345, -0.25, 0.1474, -0.0161, -0.177, 0.0821, -0.1231, 0.1111, -0.0842, 0.0821, -0.1111, 0.3333, 0.2182, -0.0983, -0.1667, 0.0801, 1
