1, -0.0187, -0.236, -0.0336, 0.0294, 0.1542, 0.2789, -0.2019, -0.0056, -0.1868, -0.0505, 0.1361, 0.0924, 0.2884, -0.1837
-0.0187, 1, -0.1511, 0.0505, -0.0624, -0.0294, 0.0299, -0.1178, -0.4753, -0.0215, -0.0505, 0.2191, -0.1551, -0.2884, 0.2579
-0.236, -0.1511, 1, -0.3869, -0.1211, 0.1211, -0.0299, 0.3701, 0.1935, 0.1868, 0.1346, -0.2191, -0.2573, -0.0412, -0.0813
-0.0336, 0.0505, -0.3869, 1, -0.0546, 0.0546, 0.0164, -0.0833, -0.2978, 0.0655, 0, -0.0987, -0.049, -0.3266, -0.0525
0.0294, -0.0624, -0.1211, -0.0546, 1, -0.1071, -0.1938, -0.0546, 0.1381, -0.0393, -0.1273, -0.0754, -0.0642, 0, -0.1451
0.1542, -0.0294, 0.1211, 0.0546, -0.1071, 1, 0.1041, 0.0546, -0.1381, 0.1287, 0.3091, -0.0144, -0.1141, -0.1782, -0.3323
0.2789, 0.0299, -0.0299, 0.0164, -0.1938, 0.1041, 1, 0.0164, -0.158, 0.152, -0.0987, -0.3506, 0.1968, 0.0806, -0.5148
-0.2019, -0.1178, 0.3701, -0.0833, -0.0546, 0.0546, 0.0164, 1, -0.1117, 0.3932, -0.1667, -0.1809, -0.1307, 0, -0.14
-0.0056, -0.4753, 0.1935, -0.2978, 0.1381, -0.1381, -0.158, -0.1117, 1, -0.2726, 0.2048, -0.1176, -0.0219, 0.1368, 0.0156
-0.1868, -0.0215, 0.1868, 0.0655, -0.0393, 0.1287, 0.152, 0.3932, -0.2726, 1, -0.1474, -0.3137, 0.0771, -0.1204, -0.2271
-0.0505, -0.0505, 0.1346, 0, -0.1273, 0.3091, -0.0987, -0.1667, 0.2048, -0.1474, 1, -0.2303, -0.2778, -0.0816, -0.2976
0.1361, 0.2191, -0.2191, -0.0987, -0.0754, -0.0144, -0.3506, -0.1809, -0.1176, -0.3137, -0.2303, 1, -0.1968, 0.2417, 0.6012
0.0924, -0.1551, -0.2573, -0.049, -0.0642, -0.1141, 0.1968, -0.1307, -0.0219, 0.0771, -0.2778, -0.1968, 1, -0.0801, -0.1133
0.2884, -0.2884, -0.0412, -0.3266, 0, -0.1782, 0.0806, 0, 0.1368, -0.1204, -0.0816, 0.2417, -0.0801, 1, 0
-0.1837, 0.2579, -0.0813, -0.0525, -0.1451, -0.3323, -0.5148, -0.14, 0.0156, -0.2271, -0.2976, 0.6012, -0.1133, 0, 1
