1, -0.0106, 0.468, -0.3239, -0.0417, -0.3005, 0.1319, 0.1667, -0.068, 0.0364, 0.329, -0.2533, -0.2153, -0.0996, 0.0234
-0.0106, 1, -0.2208, 0.1898, -0.0985, -0.012, -0.1865, -0.1267, -0.0172, 0.1935, -0.2143, -0.1087, -0.0106, -0.3079, 0.1542
0.468, -0.2208, 1, -0.2851, 0.0214, -0.3232, -0.0679, 0.0857, 0.035, -0.0187, 0.0898, -0.1412, -0.0679, 0.0071, 0.117
-0.3239, 0.1898, -0.2851, 1, 0.2615, 0.2808, -0.2263, -0.3746, -0.0191, -0.2453, -0.4453, 0.1068, -0.0312, -0.0425, -0.0451
-0.0417, -0.0985, 0.0214, 0.2615, 1, 0.2904, -0.0417, -0.1667, 0.1021, -0.3273, -0.3425, 0.0106, -0.0417, -0.0137, -0.311
-0.3005, -0.012, -0.3232, 0.2808, 0.2904, 1, -0.1317, -0.3647, 0.0331, -0.0619, -0.4702, 0.012, 0.1216, 0.0818, 0.0537
0.1319, -0.1865, -0.0679, -0.2263, -0.0417, -0.1317, 1, 0, 0.1871, -0.1455, 0.329, 0.0985, -0.1285, -0.0137, 0.0234
0.1667, -0.1267, 0.0857, -0.3746, -0.1667, -0.3647, 0, 1, 0.0816, 0.0436, 0.4835, -0.1267, 0, 0.1236, -0.1204
-0.068, -0.0172, 0.035, -0.0191, 0.1021, 0.0331, 0.1871, 0.0816, 1, 0.0891, 0.0164, 0.362, -0.1531, -0.0505, -0.1802
0.0364, 0.1935, -0.0187, -0.2453, -0.3273, -0.0619, -0.1455, 0.0436, 0.0891, 1, 0.1231, 0.1751, 0.1273, 0.027, 0.1839
0.329, -0.2143, 0.0898, -0.4453, -0.3425, -0.4702, 0.329, 0.4835, 0.0164, 0.1231, 1, -0.0408, -0.0907, 0.3022, -0.0905
-0.2533, -0.1087, -0.1412, 0.1068, 0.0106, 0.012, 0.0985, -0.1267, 0.362, 0.1751, -0.0408, 1, 0.2744, -0.301, 0.0152
-0.2153, -0.0106, -0.0679, -0.0312, -0.0417, 0.1216, -0.1285, 0, -0.1531, 0.1273, -0.0907, 0.2744, 1, -0.0996, 0.107
-0.0996, -0.3079, 0.0071, -0.0425, -0.0137, 0.0818, -0.0137, 0.1236, -0.0505, 0.027, 0.3022, -0.301, -0.0996, 1, -0.3919
0.0234, 0.1542, 0.117, -0.0451, -0.311, 0.0537, 0.0234, -0.1204, -0.1802, 0.1839, -0.0905, 0.0152, 0.107, -0.3919, 1
