1, 0.1431, -0.2633, -0.0843, 0.0432, 0.0069, -0.1854, -0.281, -0.1873, -0.0918
0.1431, 1, 0.0341, -0.0748, 0.239, -0.0322, -0.2423, -0.1091, -0.0727, -0.2641
-0.2633, 0.0341, 1, 0.125, 0.111, -0.1382, 0.2539, -0.1041, 0.0174, -0.039
-0.0843, -0.0748, 0.125, 1, -0.1532, -0.2023, -0.0538, 0.1929, -0.0857, -0.0297
0.0432, 0.239, 0.111, -0.1532, 1, -0.119, -0.0751, -0.2017, 0.0576, 0.0033
0.0069, -0.0322, -0.1382, -0.2023, -0.119, 1, 0.0214, 0.0369, -0.0983, -0.119
-0.1854, -0.2423, 0.2539, -0.0538, -0.0751, 0.0214, 1, -0.0241, 0.1448, 0.3423
-0.281, -0.1091, -0.1041, 0.1929, -0.2017, 0.0369, -0.0241, 1, 0, -0.2017
-0.1873, -0.0727, 0.0174, -0.0857, 0.0576, -0.0983, 0.1448, 0, 1, 0.2498
-0.0918, -0.2641, -0.039, -0.0297, 0.0033, -0.119, 0.3423, -0.2017, 0.2498, 1
