1, NaN, 0.1659, -0.0754, NaN, -0.0528, -0.0528, -0.0528, -0.0933, NaN, -0.0933, -0.0754, -0.0754, -0.2303, 0.2387, -0.1089, -0.0528, 0.3831, -0.0933, 0.0821, 0.1659, NaN, -0.1231, -0.0528, -0.0754, 0.053, -0.0754, 0.2387, 0.3869, NaN, -0.1364, NaN, -0.1961, -0.1089, -0.149, -0.0128, -0.0754, NaN, -0.0754, NaN, -0.0754, -0.173, -0.1364, 0.2387, NaN, -0.0528, NaN, -0.0528, NaN, 0.118, -0.0528, -0.0128, -0.1089, 0.2387, -0.0754, NaN, 0.5104, NaN, NaN, 0.3448
NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.1659, NaN, 1, -0.0516, NaN, -0.0361, -0.0361, -0.0361, -0.0638, NaN, -0.0638, -0.0516, -0.0516, 0.03, -0.0516, -0.0745, -0.0361, 0.1408, -0.0638, -0.0842, 0.2908, NaN, -0.0842, -0.0361, -0.0516, -0.0933, -0.0516, 0.3782, 0.5654, NaN, 0.1659, NaN, -0.1342, -0.0745, 0.1408, 0.1008, -0.0516, NaN, -0.0516, NaN, -0.0516, -0.1184, -0.0933, -0.0516, NaN, -0.0361, NaN, -0.0361, NaN, 0.2359, -0.0361, 0.1008, -0.0745, 0.3782, -0.0516, NaN, 0.1195, NaN, NaN, -0.0745
-0.0754, NaN, -0.0516, 1, NaN, -0.0292, -0.0292, -0.0292, -0.0516, NaN, -0.0516, -0.0417, -0.0417, -0.1273, -0.0417, -0.0602, -0.0292, -0.0824, 0.3782, -0.068, -0.0516, NaN, -0.068, -0.0292, -0.0417, -0.0754, -0.0417, -0.0417, -0.0292, NaN, -0.0754, NaN, 0.138, -0.0602, 0.5059, -0.0956, -0.0417, NaN, -0.0417, NaN, -0.0417, -0.0956, -0.0754, -0.0417, NaN, -0.0292, NaN, -0.0292, NaN, -0.0602, -0.0292, 0.17, -0.0602, -0.0417, -0.0417, NaN, -0.0891, NaN, NaN, -0.0602
NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0528, NaN, -0.0361, -0.0292, NaN, 1, -0.0204, -0.0204, -0.0361, NaN, -0.0361, -0.0292, -0.0292, -0.0891, -0.0292, -0.0421, -0.0204, -0.0576, -0.0361, -0.0476, -0.0361, NaN, -0.0476, -0.0204, -0.0292, -0.0528, -0.0292, -0.0292, -0.0204, NaN, -0.0528, NaN, -0.0759, -0.0421, -0.0576, 0.3049, -0.0292, NaN, -0.0292, NaN, -0.0292, 0.3049, -0.0528, -0.0292, NaN, -0.0204, NaN, -0.0204, NaN, -0.0421, -0.0204, -0.0669, -0.0421, -0.0292, -0.0292, NaN, -0.0623, NaN, NaN, -0.0421
-0.0528, NaN, -0.0361, -0.0292, NaN, -0.0204, 1, -0.0204, 0.5654, NaN, -0.0361, -0.0292, -0.0292, -0.0891, -0.0292, -0.0421, -0.0204, -0.0576, -0.0361, -0.0476, -0.0361, NaN, -0.0476, -0.0204, -0.0292, -0.0528, -0.0292, -0.0292, -0.0204, NaN, 0.3869, NaN, 0.269, 0.4845, -0.0576, -0.0669, -0.0292, NaN, -0.0292, NaN, -0.0292, -0.0669, -0.0528, -0.0292, NaN, -0.0204, NaN, -0.0204, NaN, -0.0421, -0.0204, -0.0669, -0.0421, -0.0292, -0.0292, NaN, -0.0623, NaN, NaN, -0.0421
-0.0528, NaN, -0.0361, -0.0292, NaN, -0.0204, -0.0204, 1, -0.0361, NaN, -0.0361, -0.0292, 0.6999, 0.2291, -0.0292, -0.0421, -0.0204, -0.0576, -0.0361, -0.0476, -0.0361, NaN, -0.0476, -0.0204, -0.0292, -0.0528, -0.0292, -0.0292, -0.0204, NaN, -0.0528, NaN, 0.269, -0.0421, -0.0576, -0.0669, -0.0292, NaN, -0.0292, NaN, 0.6999, -0.0669, -0.0528, -0.0292, NaN, -0.0204, NaN, -0.0204, NaN, -0.0421, -0.0204, -0.0669, -0.0421, -0.0292, -0.0292, NaN, 0.3273, NaN, NaN, -0.0421
-0.0933, NaN, -0.0638, -0.0516, NaN, -0.0361, 0.5654, -0.0361, 1, NaN, -0.0638, -0.0516, -0.0516, 0.03, -0.0516, -0.0745, -0.0361, 0.1408, -0.0638, -0.0842, -0.0638, NaN, -0.0842, -0.0361, 0.3782, 0.1659, -0.0516, -0.0516, -0.0361, NaN, 0.1659, NaN, 0.4757, 0.2359, -0.1019, -0.1184, -0.0516, NaN, -0.0516, NaN, -0.0516, -0.1184, -0.0933, -0.0516, NaN, -0.0361, NaN, -0.0361, NaN, -0.0745, 0.5654, -0.1184, -0.0745, -0.0516, -0.0516, NaN, -0.1103, NaN, NaN, -0.0745
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
