1, 0.0265, -0.2655, -0.0947, -0.0724, 0.0407, 0.0497, -0.049, -0.0751, 0.0154
0.0265, 1, 0.0633, 0.1521, -0.0079, 0.0909, -0.0398, -0.0754, 0.0754, -0.1367
-0.2655, 0.0633, 1, -0.2964, 0.0702, -0.1639, -0.1286, -0.0241, -0.2017, -0.0684
-0.0947, 0.1521, -0.2964, 1, -0.0128, 0.094, 0.1799, -0.0947, 0.2865, 0.0644
-0.0724, -0.0079, 0.0702, -0.0128, 1, 0.0132, 0.0161, 0.0407, 0.1781, -0.0128
0.0407, 0.0909, -0.1639, 0.094, 0.0132, 1, 0.0161, -0.0724, 0.1781, 0.2007
0.0497, -0.0398, -0.1286, 0.1799, 0.0161, 0.0161, 1, -0.0538, 0.0939, -0.0156
-0.049, -0.0754, -0.0241, -0.0947, 0.0407, -0.0724, -0.0538, 1, -0.2143, 0.0154
-0.0751, 0.0754, -0.2017, 0.2865, 0.1781, 0.1781, 0.0939, -0.2143, 1, 0.0237
0.0154, -0.1367, -0.0684, 0.0644, -0.0128, 0.2007, -0.0156, 0.0154, 0.0237, 1
