1, -0.0751, -0.1854, -0.1448, -0.1448, 0.0154, 0.1448, -0.0606, 0.1448, -0.0179
-0.0751, 1, -0.0918, 0.2306, 0.0865, -0.2392, -0.1345, -0.1098, -0.1345, 0.0404
-0.1854, -0.0918, 1, -0.1639, 0.1873, -0.0128, 0.1249, -0.2884, -0.0312, -0.247
-0.1448, 0.2306, -0.1639, 1, 0.125, -0.0684, 0, -0.0203, -0.1667, 0.0206
-0.1448, 0.0865, 0.1873, 0.125, 1, -0.0684, 0, -0.0203, 0, -0.0824
0.0154, -0.2392, -0.0128, -0.0684, -0.0684, 1, -0.0456, -0.1349, -0.1976, 0.0056
0.1448, -0.1345, 0.1249, 0, 0, -0.0456, 1, 0.1216, 0.5556, 0.1511
-0.0606, -0.1098, -0.2884, -0.0203, -0.0203, -0.1349, 0.1216, 1, 0.3917, 0.3356
0.1448, -0.1345, -0.0312, -0.1667, 0, -0.1976, 0.5556, 0.3917, 1, 0.2884
-0.0179, 0.0404, -0.247, 0.0206, -0.0824, 0.0056, 0.1511, 0.3356, 0.2884, 1
