1, -0.1694, -0.0415, -0.1345, 0.2017, -0.2058, 0.111, 0.1335, 0.1761, -0.1238, -0.1068, 0.1345, -0.0576, 0.2956, -0.119, 0.0297, -0.2058, -0.0754, -0.189, -0.1694, 0.0126, -0.1232, 0.0576, NaN, 0.3355, 0.1019, 0.0624, -0.1019, 0.1679, -0.119, -0.0754, -0.0051, 0.0254, 0.0284, 0.0576, 0.2392, 0.0939, 0.2956, 0.0576, 0.2175, 0.2017, -0.2641, 0.0432, -0.1019, 0.1254, -0.111, -0.2017, -0.1238, 0.2059, -0.0033
-0.1694, 1, 0.1569, 0.1345, -0.0576, 0.0284, -0.111, 0.1232, 0.1384, -0.2266, 0.1068, 0.2498, 0.0576, 0.0189, 0.119, -0.1532, -0.149, -0.0462, 0.189, -0.1628, 0.1132, 0.1232, -0.0576, NaN, -0.5017, -0.1019, -0.1825, 0.1019, -0.0462, -0.0935, -0.0462, 0.1335, -0.1411, 0.149, -0.0576, -0.2392, 0.0297, -0.1384, -0.0576, 0.0297, -0.2017, 0.0126, -0.0432, -0.1408, 0.2229, 0.4111, 0.0576, -0.2266, -0.2059, -0.1628
-0.0415, 0.1569, 1, 0.2135, -0.1201, -0.138, 0.1751, 0.3816, 0.3101, -0.4802, -0.1161, 0.1868, 0.1487, 0.0175, -0.2833, -0.1991, -0.0148, 0.3516, 0.0709, 0.0415, 0.1922, -0.0642, -0.0534, NaN, 0.0738, 0.0742, 0.2202, 0.0944, 0.4361, -0.2833, -0.409, -0.1141, 0.0032, 0.0148, 0.1373, 0.1132, 0.0275, -0.2009, -0.1487, -0.4016, -0.2202, 0.332, -0.2587, -0.2427, -0.0355, 0.1375, -0.0801, 0.1687, -0.0032, -0.0738
-0.1345, 0.1345, 0.2135, 1, 0, -0.0821, -0.1562, 0.0891, 0.1455, -0.1216, -0.2417, 0.1111, -0.0476, -0.1455, -0.0983, -0.343, -0.0821, 0.0985, -0.1562, -0.0576, 0.0727, -0.0594, -0.1111, NaN, -0.1345, 0.0842, 0.25, -0.0842, 0.0985, -0.0983, -0.183, -0.0891, -0.0936, -0.1231, 0.0476, 0.1976, 0.2001, 0.0364, -0.4286, -0.0857, -0.1667, 0.2182, -0.0312, -0.0842, -0.1074, -0.0174, 0, 0.0135, -0.0401, -0.0576
0.2017, -0.0576, -0.1201, 0, 1, 0.1231, -0.1562, 0.0891, 0.0546, -0.0203, 0.0604, -0.1667, 0.0714, -0.1909, -0.0369, 0.1929, -0.1846, 0.1689, -0.2863, -0.0576, 0.1091, -0.245, -0.25, NaN, -0.0865, -0.1263, 0.3542, -0.0842, -0.0422, 0.1474, -0.1478, -0.0891, 0.0401, 0.0308, -0.0714, 0.0456, 0.1286, -0.0546, -0.0714, 0.1286, 0.25, 0, 0.0468, -0.0842, -0.141, 0.026, -0.125, 0.2837, -0.3411, 0.0865
-0.2058, 0.0284, -0.138, -0.0821, 0.1231, 1, -0.1474, -0.0439, 0.0067, -0.0648, 0.4166, -0.1231, 0.0528, -0.0067, 0.1089, 0.1425, -0.1364, 0.1247, 0.173, -0.149, -0.2417, -0.0439, 0.0205, NaN, -0.2058, -0.0933, -0.277, 0.0933, 0.1247, 0.1089, -0.1351, -0.0932, -0.0939, 0.1364, -0.0528, -0.0786, 0.2533, -0.0067, -0.0528, -0.0106, -0.0308, 0.1074, 0.0634, 0.0933, -0.0794, 0.1474, -0.1231, 0.0599, -0.1531, 0.3831
0.111, -0.111, 0.1751, -0.1562, -0.1562, -0.1474, 1, 0.0557, -0.0795, -0.0232, -0.0042, -0.1909, 0.3049, 0.0795, -0.1382, 0.3214, 0.0128, 0.2264, -0.084, 0.189, -0.0341, 0.1716, -0.2429, NaN, -0.039, 0.1184, 0.1345, 0.1008, 0.0066, -0.1382, -0.2132, -0.2875, 0.0146, 0.3076, 0.0669, 0.159, 0.2366, -0.0625, 0.0669, 0.125, 0.1041, 0.1477, -0.0195, -0.1184, -0.1091, -0.3225, -0.1041, 0.1877, -0.0146, 0.189
0.1335, 0.1232, 0.3816, 0.0891, 0.0891, -0.0439, 0.0557, 1, 0.0292, -0.3718, 0.1041, 0.2079, 0.2291, 0.0923, 0.1445, -0.1451, -0.1809, 0.1655, 0.1716, 0.2516, 0.2138, -0.1905, 0.1819, NaN, 0.2619, 0.1576, 0.1893, 0.2176, 0.2595, -0.0197, 0.0715, -0.0079, 0.1287, -0.0932, 0.0891, -0.3412, 0.0497, 0.0923, 0.0891, -0.0458, -0.245, -0.0194, 0.0668, -0.1576, 0.1041, 0.1762, -0.3118, 0.1697, 0.2288, -0.1335
0.1761, 0.1384, 0.3101, 0.1455, 0.0546, 0.0067, -0.0795, 0.0292, 1, -0.0398, -0.1671, 0.0364, 0.0623, 0.1905, -0.0724, -0.0655, 0.0067, -0.1981, -0.2215, -0.1761, 0.3095, 0.0292, -0.0136, NaN, -0.1384, 0.1195, 0.1273, -0.1195, 0.1474, 0.1287, -0.1981, 0.0923, 0.2539, 0.1612, 0.3273, 0.1144, -0.0515, 0.0417, -0.0623, -0.1684, -0.2182, -0.0714, 0.1175, -0.1195, -0.1671, 0.0795, -0.1909, -0.1503, 0.0744, 0.1384
-0.1238, -0.2266, -0.4802, -0.1216, -0.0203, -0.0648, -0.0232, -0.3718, -0.0398, 1, -0.1829, -0.1486, -0.1679, -0.1813, 0.2509, 0.1112, 0.1846, -0.0975, -0.1287, -0.1098, -0.2034, 0.1697, 0.0473, NaN, -0.007, -0.215, 0.0371, -0.2969, -0.3541, 0.2509, 0.2447, 0.0108, 0.0276, -0.0599, 0.1679, 0.1423, -0.2849, -0.0707, 0.1679, -0.1112, 0.2837, -0.1503, 0.1936, 0.0444, 0.062, -0.1877, 0.1216, 0.0148, -0.1089, -0.1098
-0.1068, 0.1068, -0.1161, -0.2417, 0.0604, 0.4166, -0.0042, 0.1041, -0.1671, -0.1829, 1, -0.1612, 0.1266, 0.277, 0.2614, 0.2557, -0.2033, -0.2109, 0.2056, -0.1254, -0.1407, 0.0144, 0.1612, NaN, 0.0093, 0.1154, -0.2451, 0.2239, 0.2143, 0.1129, 0.1293, -0.2836, -0.1714, 0.2033, -0.1266, -0.4336, 0.0898, -0.0528, 0.1612, 0.3489, -0.141, -0.0352, -0.1623, 0.0543, 0.4318, -0.1007, 0.0403, -0.1829, 0.0905, 0.3391
0.1345, 0.2498, 0.1868, 0.1111, -0.1667, -0.1231, -0.1909, 0.2079, 0.0364, -0.1486, -0.1612, 1, 0.0476, 0.1455, 0.0983, -0.0857, 0.0821, -0.0985, 0.1562, 0.0576, 0.0727, 0.0594, 0.1111, NaN, -0.0576, -0.0842, -0.25, 0.0842, 0.183, 0.0983, 0.0422, 0.0891, -0.0401, -0.0821, -0.0476, -0.0456, -0.0572, 0.1455, -0.0476, -0.0572, 0, -0.0727, -0.1249, 0.0842, -0.0269, 0.1909, -0.1667, -0.1486, -0.0936, -0.1345
-0.0576, 0.0576, 0.1487, -0.0476, 0.0714, 0.0528, 0.3049, 0.2291, 0.0623, -0.1679, 0.1266, 0.0476, 1, -0.0623, -0.0421, 0.098, 0.0528, 0.1025, -0.0669, 0.0576, 0.0935, 0.2291, -0.1071, NaN, -0.0576, 0.0361, 0.1071, 0.5654, 0.1025, -0.0421, -0.199, -0.2291, 0.1319, -0.0528, 0.0204, -0.241, -0.098, -0.0623, 0.0204, 0.2082, 0.0714, -0.0935, 0.2542, -0.0361, -0.1612, 0.0669, -0.0714, 0.1216, -0.1319, 0.0576
0.2956, 0.0189, 0.0175, -0.1455, -0.1909, -0.0067, 0.0795, 0.0923, 0.1905, -0.1813, 0.277, 0.1455, -0.0623, 1, 0.0724, 0.0655, 0.1612, -0.2626, 0.3635, -0.1384, 0.0476, 0.0923, 0.4683, NaN, 0.1384, 0.1103, -0.3546, 0.1195, 0.0829, 0.0724, -0.0322, 0.0292, 0.0744, 0.0067, 0.0623, -0.1144, -0.0655, -0.0417, 0.0623, 0.2854, -0.0546, -0.1667, -0.1175, -0.1103, 0.277, -0.0795, -0.0818, -0.1813, 0.1445, 0.1761
-0.119, 0.119, -0.2833, -0.0983, -0.0369, 0.1089, -0.1382, 0.1445, -0.0724, 0.2509, 0.2614, 0.0983, -0.0421, 0.0724, 1, 0.0443, 0.1089, -0.2552, 0.2456, 0.119, 0.0322, 0.3087, 0.086, NaN, 0.0935, 0.0745, -0.2396, -0.0745, 0.056, 0.7283, 0.2117, 0.1839, -0.1716, -0.1089, 0.0421, -0.4975, -0.2023, 0.2735, 0.0421, 0.2718, 0.1474, -0.0322, 0.0069, 0.2359, 0.2614, 0.1382, -0.1474, -0.1972, 0.3195, -0.0935
0.0297, -0.1532, -0.1991, -0.343, 0.1929, 0.1425, 0.3214, -0.1451, -0.0655, 0.1112, 0.2557, -0.0857, 0.098, 0.0655, 0.0443, 1, 0.0106, 0.0507, -0.3482, 0.0939, 0.1123, 0.0458, -0.2001, NaN, -0.0939, 0.1878, -0.0679, 0.1733, 0.0507, 0.2023, 0.0507, -0.2368, -0.031, 0.2533, -0.098, 0.1799, 0.1029, 0.0655, 0.2082, 0.2868, 0.1929, -0.1123, -0.0161, -0.0072, -0.0035, -0.2098, -0.0857, 0.1112, -0.2271, 0.5882
