1, -0.0754, 0.1537, 0.3058, 0.0966, 0.2173, -0.0241, -0.1585, -0.2318, -0.1773
-0.0754, 1, 0.0909, -0.0985, -0.0422, -0.0422, -0.1478, -0.3541, 0.1474, 0.0196
0.1537, 0.0909, 1, 0.1249, 0.0702, -0.0468, 0.0702, -0.4782, 0.138, 0.1898
0.3058, -0.0985, 0.1249, 1, 0.3333, 0.3333, 0, -0.0135, 0.0364, -0.0985
0.0966, -0.0422, 0.0702, 0.3333, 1, 0.25, -0.125, -0.2229, 0.1909, -0.0422
0.2173, -0.0422, -0.0468, 0.3333, 0.25, 1, -0.125, -0.0203, -0.0818, -0.1478
-0.0241, -0.1478, 0.0702, 0, -0.125, -0.125, 1, -0.1216, -0.0818, 0.0633
-0.1585, -0.3541, -0.4782, -0.0135, -0.2229, -0.0203, -0.1216, 1, -0.3714, -0.2686
-0.2318, 0.1474, 0.138, 0.0364, 0.1909, -0.0818, -0.0818, -0.3714, 1, 0.4929
-0.1773, 0.0196, 0.1898, -0.0985, -0.0422, -0.1478, 0.0633, -0.2686, 0.4929, 1
