1, 0.0724, 0.1474, -0.1287, -0.0322, 0.0537, 0.316, -0.1382, 0.1848, 0.1594, -0.1748, -0.0983, 0.4565, -0.0745, 0.0935, 0.0729, -0.087, 0.0537, 0.2896, -0.1474
0.0724, 1, 0.0364, 0.256, -0.0476, 0.0795, 0.1893, -0.2045, 0.0724, -0.4193, -0.0099, 0.0364, 0.0724, -0.1103, -0.1761, -0.1169, 0.0724, -0.2045, 0.1905, -0.0818
0.1474, 0.0364, 1, -0.1455, -0.0727, 0.0174, -0.068, -0.1562, 0.1474, 0.2135, -0.0456, 0.1111, 0.1474, -0.0842, -0.1345, -0.1236, -0.0983, 0.0174, 0.0727, -0.1667
-0.1287, 0.256, -0.1455, 1, -0.0476, 0.2215, 0.1893, -0.0625, -0.1287, -0.0917, -0.1343, 0.0364, -0.1287, 0.1195, -0.1761, -0.2293, 0.4746, -0.0625, 0.0714, -0.2182
-0.0322, -0.0476, -0.0727, -0.0476, 1, 0.0341, 0.3118, 0.0341, -0.0322, -0.3669, 0.2089, 0.3637, -0.0322, 0.2021, -0.2641, -0.0629, 0.1287, -0.0795, -0.1429, -0.2182
0.0537, 0.0795, 0.0174, 0.2215, 0.0341, 1, 0.4357, -0.2195, 0.0537, -0.1375, -0.0404, 0.0174, 0.2456, 0.1008, 0.111, -0.1523, 0.0537, 0.0515, 0.0341, 0.026
0.316, 0.1893, -0.068, 0.1893, 0.3118, 0.4357, 1, -0.0956, 0.316, -0.1961, 0.1117, -0.068, 0.316, -0.0516, -0.0824, -0.1598, -0.0602, 0.17, 0.0891, -0.1021
-0.1382, -0.2045, -0.1562, -0.0625, 0.0341, -0.2195, -0.0956, 1, -0.1382, 0.1751, 0.0783, -0.1562, -0.1382, -0.1184, 0.111, 0.1695, 0.0537, -0.2195, -0.1931, -0.1041
0.1848, 0.0724, 0.1474, -0.1287, -0.0322, 0.0537, 0.316, -0.1382, 1, 0.1594, -0.0067, -0.0983, 0.4565, 0.2359, -0.119, -0.079, -0.087, -0.1382, 0.1287, 0.0369
0.1594, -0.4193, 0.2135, -0.0917, -0.3669, -0.1375, -0.1961, 0.1751, 0.1594, 1, -0.387, -0.1868, 0.1594, -0.0742, 0.0738, -0.0099, -0.1358, 0.1751, -0.0175, -0.0801
-0.1748, -0.0099, -0.0456, -0.1343, 0.2089, -0.0404, 0.1117, 0.0783, -0.0067, -0.387, 1, -0.0456, -0.1748, -0.1498, 0.0237, 0.2874, -0.1748, -0.159, -0.189, 0.1596
-0.0983, 0.0364, 0.1111, 0.0364, 0.3637, 0.0174, -0.068, -0.1562, -0.0983, -0.1868, -0.0456, 1, -0.0983, 0.1965, -0.1345, 0.2884, 0.3932, 0.0174, -0.0727, -0.1667
0.4565, 0.0724, 0.1474, -0.1287, -0.0322, 0.2456, 0.316, -0.1382, 0.4565, 0.1594, -0.1748, -0.0983, 1, -0.0745, 0.0935, -0.2309, -0.087, 0.2456, -0.0322, 0.0369
-0.0745, -0.1103, -0.0842, 0.1195, 0.2021, 0.1008, -0.0516, -0.1184, 0.2359, -0.0742, -0.1498, 0.1965, -0.0745, 1, -0.1019, 0.1492, 0.2359, -0.1184, -0.1654, -0.1263
0.0935, -0.1761, -0.1345, -0.1761, -0.2641, 0.111, -0.0824, 0.111, -0.119, 0.0738, 0.0237, -0.1345, 0.0935, -0.1019, 1, 0.2779, -0.119, 0.111, -0.0126, 0.2306
0.0729, -0.1169, -0.1236, -0.2293, -0.0629, -0.1523, -0.1598, 0.1695, -0.079, -0.0099, 0.2874, 0.2884, -0.2309, 0.1492, 0.2779, 1, 0.0729, -0.1523, -0.2428, 0.0206
-0.087, 0.0724, -0.0983, 0.4746, 0.1287, 0.0537, -0.0602, 0.0537, -0.087, -0.1358, -0.1748, 0.3932, -0.087, 0.2359, -0.119, 0.0729, 1, 0.0537, -0.193, -0.1474
0.0537, -0.2045, 0.0174, -0.0625, -0.0795, 0.0515, 0.17, -0.2195, -0.1382, 0.1751, -0.159, 0.0174, 0.2456, -0.1184, 0.111, -0.1523, 0.0537, 1, -0.3067, 0.026
0.2896, 0.1905, 0.0727, 0.0714, -0.1429, 0.0341, 0.0891, -0.1931, 0.1287, -0.0175, -0.189, -0.0727, -0.0322, -0.1654, -0.0126, -0.2428, -0.193, -0.3067, 1, -0.1091
-0.1474, -0.0818, -0.1667, -0.2182, -0.2182, 0.026, -0.1021, -0.1041, 0.0369, -0.0801, 0.1596, -0.1667, 0.0369, -0.1263, 0.2306, 0.0206, -0.1474, 0.026, -0.1091, 1
