1, NaN, -0.1566, 0.1237, 0.1342, 0.181, 0.0759, 0.3423, -0.0154, 0.0161, -0.2488, 0.1282, -0.6309, -0.1161, -0.2655, 0.4929, 0.2143, 0.135, -0.1084, -0.3643, -0.2423, -0.2328, 0.1342, -0.1342, 0.3933, 0.0265, -0.2065, -0.3477, 0.2143, -0.2355, 0.3477, 0.3456, -0.1566, -0.3773, -0.1993, -0.2365, -0.1566, -0.0759, 0.269, -0.0691, 0.1084, -0.4136, 0.0759, 0.6366, 0.1255
NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.1566, NaN, 1, 0.2833, 0.0745, -0.2309, 0.0421, -0.119, -0.1613, 0.0983, 0.0537, -0.1382, 0.1382, 0.1445, 0.0369, 0.0069, -0.0935, -0.1016, -0.0602, 0.2718, -0.0322, 0.2509, -0.2359, -0.0745, -0.1716, -0.2117, 0.1839, 0.1287, 0.119, 0.0067, -0.1287, -0.0067, 0.1848, 0.087, 0.087, -0.0903, -0.087, -0.0421, -0.0421, -0.2359, -0.316, 0.0118, 0.0421, -0.1839, -0.0067
0.1237, NaN, 0.2833, 1, 0.263, -0.4025, 0.1487, -0.1892, 0.1606, -0.0534, -0.2793, -0.1751, -0.2417, -0.3816, -0.2202, 0.2587, 0.1892, -0.1557, -0.2125, 0.4016, -0.332, 0.3991, -0.0742, 0.0742, -0.0032, -0.3245, 0.1141, -0.332, -0.1569, 0.0694, 0.332, 0.0219, -0.0118, 0.1594, 0.1594, 0.2125, -0.3069, 0.1373, 0.1373, -0.0742, 0.0082, -0.4391, 0.1487, -0.025, 0.0219
0.1342, NaN, 0.0745, 0.263, 1, 0.1978, -0.0361, -0.1408, -0.1498, -0.0842, -0.32, -0.1008, 0.1008, -0.03, -0.2948, 0.142, -0.1019, 0.0444, 0.0516, -0.0072, 0.1654, 0.2969, -0.0638, 0.0638, 0.2737, 0.0036, -0.1576, -0.0184, -0.1019, -0.1498, 0.3859, -0.0422, 0.0745, -0.0745, -0.0745, 0.0344, -0.8568, 0.0361, 0.0361, -0.0638, -0.0516, -0.0944, 0.5654, 0.1576, -0.2342
0.181, NaN, -0.2309, -0.4025, 0.1978, 1, -0.1825, 0.0404, -0.1935, 0.1236, 0.0622, -0.045, -0.0622, 0.2459, -0.2884, -0.1505, -0.1591, 0.4191, 0.2607, -0.2721, 0.2967, -0.2521, -0.1492, -0.0243, 0.1439, 0.3949, -0.1542, -0.0629, -0.0404, -0.2874, 0.2428, 0.0056, 0.2248, -0.2248, 0.2309, -0.471, -0.079, 0.1825, 0.1825, -0.1492, -0.0505, 0.0726, 0.1118, 0.3377, 0.1935
0.0759, NaN, 0.0421, 0.1487, -0.0361, -0.1825, 1, 0.0576, -0.0847, -0.0476, -0.3049, 0.0669, -0.0669, 0.0891, -0.2857, 0.0803, -0.0576, -0.1679, -0.6999, 0.098, 0.0935, 0.1679, -0.0361, 0.0361, 0.1548, -0.199, 0.2291, 0.0935, -0.0576, 0.241, 0.2182, 0.0847, -0.4845, -0.0421, -0.0421, 0.1166, -0.4845, 0.0204, 0.0204, -0.0361, 0.6999, -0.1487, -0.0204, 0.0891, -0.241
0.3423, NaN, -0.119, -0.1892, -0.1408, 0.0404, 0.0576, 1, -0.2865, 0.1345, -0.189, 0.4111, 0.039, 0.1335, -0.0576, -0.2267, 0.1628, -0.3433, -0.0824, -0.1532, -0.2641, 0.1098, 0.1019, -0.1019, 0.1411, 0.1971, 0.1232, -0.1384, -0.0033, -0.0237, 0.0126, -0.1078, -0.119, -0.3059, 0.119, 0.1412, 0.0935, -0.0576, -0.0576, -0.1408, 0.0824, -0.1569, 0.0576, 0.2619, 0.0237
-0.0154, NaN, -0.1613, 0.1606, -0.1498, -0.1935, -0.0847, -0.2865, 1, -0.1976, -0.0783, -0.3157, -0.159, -0.1381, -0.1596, 0.2263, -0.2392, -0.0499, 0.121, 0.0156, -0.0099, -0.3196, 0.0422, -0.2342, -0.3641, -0.1521, 0.1381, 0.0895, 0.0237, 0.3763, 0.3084, -0.2723, -0.3294, 0.1613, -0.1748, 0.1117, 0.1748, -0.241, 0.0847, 0.2342, -0.121, -0.2519, -0.0847, -0.0366, -0.1684
0.0161, NaN, 0.0983, -0.0534, -0.0842, 0.1236, -0.0476, 0.1345, -0.1976, 1, -0.1909, -0.0174, 0.0174, 0.0594, 0, -0.1249, -0.1345, 0.1486, 0.068, 0.0857, -0.0727, -0.1486, -0.0842, 0.0842, 0.0936, 0.2392, 0.0891, -0.2182, 0.0576, 0.1064, -0.0727, 0.1976, 0.0983, 0.1474, 0.1474, -0.1361, 0.0983, 0.0476, 0.0476, -0.0842, -0.068, 0.0534, -0.0476, 0.0594, 0.0456
