1, NaN, -0.0745, -0.0745, -0.0516, NaN, 0.0422, -0.0361, -0.0933, -0.0516, -0.0745, -0.0745, 0.1965, -0.0842, NaN, 0.2908, NaN, -0.0933, -0.0745, -0.0516, -0.0638, -0.1019, -0.0638, -0.0638, 0.1408, -0.0361, -0.0638, 0.5654, -0.0933, -0.0361, -0.0361, 0.1408, -0.1184, -0.0516, -0.0638, -0.0638, -0.0638, 0.1659, 0.3782, -0.0361
NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0745, NaN, 1, -0.087, -0.0602, NaN, -0.0067, -0.0421, -0.1089, -0.0602, 0.7283, -0.087, 0.1474, -0.0983, NaN, -0.0745, NaN, -0.1089, -0.087, 0.316, -0.0745, 0.0935, -0.0745, -0.0745, -0.119, -0.0421, -0.0745, -0.0421, 0.3448, -0.0421, -0.0421, -0.119, 0.2456, -0.0602, 0.2359, -0.0745, -0.0745, -0.1089, -0.0602, -0.0421
-0.0745, NaN, -0.087, 1, -0.0602, NaN, -0.0067, -0.0421, -0.1089, -0.0602, -0.087, -0.087, -0.0983, -0.0983, NaN, -0.0745, NaN, -0.1089, 0.4565, -0.0602, -0.0745, -0.119, 0.2359, -0.0745, 0.3059, -0.0421, -0.0745, -0.0421, -0.1089, -0.0421, -0.0421, 0.0935, 0.0537, -0.0602, -0.0745, -0.0745, -0.0745, 0.118, -0.0602, -0.0421
-0.0516, NaN, -0.0602, -0.0602, 1, NaN, 0.1117, -0.0292, -0.0754, -0.0417, -0.0602, 0.316, -0.068, -0.068, NaN, -0.0516, NaN, -0.0754, 0.316, -0.0417, -0.0516, -0.0824, -0.0516, -0.0516, -0.0824, -0.0292, 0.3782, -0.0292, -0.0754, -0.0292, -0.0292, 0.2118, -0.0956, -0.0417, -0.0516, -0.0516, -0.0516, -0.0754, -0.0417, -0.0292
NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.0422, NaN, -0.0067, -0.0067, 0.1117, NaN, 1, -0.0847, -0.0786, -0.121, -0.1748, 0.3294, 0.4104, -0.0456, NaN, 0.0422, NaN, -0.0786, 0.1613, 0.1117, 0.0422, -0.2392, 0.0422, 0.2342, -0.1078, -0.0847, 0.0422, -0.0847, -0.2189, 0.241, -0.0847, 0.0237, -0.2777, 0.1117, -0.1498, -0.1498, -0.1498, -0.2189, 0.1117, -0.0847
-0.0361, NaN, -0.0421, -0.0421, -0.0292, NaN, -0.0847, 1, -0.0528, 0.6999, -0.0421, 0.4845, -0.0476, -0.0476, NaN, -0.0361, NaN, -0.0528, -0.0421, -0.0292, -0.0361, 0.3541, -0.0361, -0.0361, -0.0576, -0.0204, -0.0361, -0.0204, -0.0528, -0.0204, -0.0204, -0.0576, -0.0669, -0.0292, -0.0361, 0.5654, -0.0361, -0.0528, -0.0292, -0.0204
-0.0933, NaN, -0.1089, -0.1089, -0.0754, NaN, -0.0786, -0.0528, 1, -0.0754, -0.1089, 0.118, -0.1231, 0.2872, NaN, -0.0933, NaN, 0.053, -0.1089, -0.0754, -0.0933, -0.149, -0.0933, -0.0933, 0.0284, -0.0528, 0.1659, -0.0528, 0.053, -0.0528, -0.0528, 0.2058, -0.0128, -0.0754, -0.0933, -0.0933, -0.0933, -0.1364, -0.0754, -0.0528
-0.0516, NaN, -0.0602, -0.0602, -0.0417, NaN, -0.121, 0.6999, -0.0754, 1, -0.0602, 0.316, -0.068, -0.068, NaN, -0.0516, NaN, 0.2387, -0.0602, -0.0417, -0.0516, 0.5059, -0.0516, -0.0516, -0.0824, -0.0292, -0.0516, -0.0292, -0.0754, -0.0292, -0.0292, -0.0824, 0.17, -0.0417, -0.0516, 0.3782, -0.0516, -0.0754, -0.0417, -0.0292
