1, 0.068, 0.0891, NaN, -0.4792, -0.0292, 0.0417, -0.0417, -0.0516, NaN, 0.1, -0.0292, 0.121, -0.0602, -0.068, -0.0891, 0.0292, NaN, 0.0292, 0.0292, 0.0516, -0.0602, NaN, -0.1336, -0.1667, -0.0292, -0.0595, NaN, 0.068, NaN, -0.1117, NaN, 0.0516, NaN, NaN, 0.138, -0.121, -0.0292, 0.0602, -0.0292, -0.1, -0.0516, 0.0516, -0.1147, 0.14, 0.4792, -0.0292, -0.0516, -0.1531, -0.0754, NaN, -0.1117, 0.0891, 0.0417, 0.0292, -0.0754, -0.0417, -0.2722, NaN, 0.1273, -0.1598, 0.0417, 0.0292, 0.0292, -0.2212, 0.0602, 0.2118, NaN, 0.1021, 0.6999, -0.0164, -0.0602, -0.138, -0.0516, 0.0292, NaN, 0.14, -0.1021, -0.0602, -0.0754, -0.6999, 0.0516, -0.1961, -0.0417, 0.2118, 0.068, 0.0292, -0.0754, 0.121, -0.2976, 0.2387, NaN, -0.0754, 0.0292, -0.0516, 0.1893, NaN, 0.0754, -0.14, 0.1737
0.068, 1, 0.0364, NaN, 0.2722, 0.0476, -0.068, -0.2722, 0.0842, NaN, 0.0594, 0.0476, -0.0456, 0.0983, 0.1111, 0.1455, -0.0476, NaN, -0.0476, -0.0476, 0.4772, 0.0983, NaN, -0.0727, 0.1361, 0.0476, -0.25, NaN, 0.1111, NaN, -0.1976, NaN, -0.0842, NaN, NaN, 0.0161, 0.1976, -0.4286, -0.0983, -0.4286, -0.2079, -0.1965, -0.0842, 0.0312, 0.0572, 0.068, 0.0476, -0.1965, 0.1667, -0.0821, NaN, 0.1064, 0.2182, -0.068, -0.0476, 0.1231, -0.2722, 0.3333, NaN, 0.0891, 0.1236, -0.068, -0.0476, -0.0476, -0.0401, -0.0983, -0.0576, NaN, -0.1667, 0.0476, -0.0401, 0.0983, -0.177, 0.0842, 0.4286, NaN, -0.2287, 0, -0.1474, 0.1231, -0.0476, 0.1965, -0.0801, 0.068, 0.1345, -0.1111, 0.4286, -0.0821, -0.0456, -0.0857, 0.1231, NaN, 0.1231, -0.0476, 0.0842, -0.2182, NaN, -0.1231, -0.0572, 0.1216
0.0891, 0.0364, 1, NaN, -0.0891, -0.3273, 0.4677, 0.0891, 0.1103, NaN, -0.3353, 0.0623, -0.0099, -0.0724, -0.4001, 0.0417, -0.0623, NaN, 0.3273, -0.0623, -0.1103, 0.1287, NaN, -0.3095, -0.2004, -0.3273, 0.0136, NaN, 0.0364, NaN, -0.0099, NaN, -0.1103, NaN, NaN, -0.1633, 0.1343, 0.0623, -0.1287, 0.0623, -0.2722, -0.1195, 0.1195, -0.138, 0.2854, 0.0891, 0.0623, -0.5789, 0.1909, -0.1746, NaN, 0.1144, 0.1071, -0.0891, -0.0623, 0.1612, 0.0891, -0.1455, NaN, 0.0923, -0.2203, -0.0891, 0.3273, -0.0623, 0.035, -0.1287, 0.0189, NaN, -0.0818, 0.0623, 0.035, -0.0724, 0.0316, 0.1103, -0.0623, NaN, 0.0515, -0.0546, -0.0724, 0.1612, -0.0623, -0.1103, -0.2359, -0.1893, -0.1384, 0.0364, -0.0623, 0.1612, -0.0099, 0.2854, 0.1612, NaN, -0.0067, -0.0623, 0.1103, -0.256, NaN, 0.1746, -0.1684, 0.0707
NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.4792, 0.2722, -0.0891, NaN, 1, 0.0292, -0.0417, -0.4792, 0.0516, NaN, -0.1, 0.0292, 0.1117, 0.0602, 0.068, 0.0891, -0.0292, NaN, -0.0292, -0.0292, 0.3782, 0.0602, NaN, 0.1336, 0.1667, 0.0292, -0.1531, NaN, 0.2722, NaN, -0.121, NaN, -0.0516, NaN, NaN, -0.138, 0.121, -0.6999, -0.0602, 0.0292, -0.1273, -0.3782, -0.0516, 0.1147, 0.0788, -0.4792, 0.0292, 0.0516, 0.1531, 0.0754, NaN, 0.3444, -0.0891, -0.0417, -0.0292, 0.0754, -0.4792, 0.6124, NaN, 0.1, 0.1598, -0.0417, -0.0292, -0.0292, 0.2212, -0.0602, -0.5059, NaN, -0.1021, -0.6999, -0.1884, 0.0602, 0.138, 0.0516, -0.0292, NaN, -0.14, 0.1021, 0.0602, 0.0754, 0.6999, 0.3782, 0.1961, 0.0417, -0.2118, -0.068, -0.0292, -0.2387, 0.1117, 0.0788, -0.2387, NaN, 0.0754, -0.0292, 0.0516, -0.4677, NaN, -0.0754, -0.0788, 0.0331
-0.0292, 0.0476, -0.3273, NaN, 0.0292, 1, 0.0292, -0.0292, -0.0361, NaN, 0.2291, -0.0204, 0.0847, -0.0421, -0.0476, -0.0623, 0.0204, NaN, 0.0204, 0.0204, 0.0361, -0.0421, NaN, 0.2182, 0.175, -0.0204, 0.1071, NaN, 0.0476, NaN, 0.0847, NaN, 0.0361, NaN, NaN, -0.0759, -0.0847, -0.0204, 0.0421, -0.0204, 0.0891, -0.0361, 0.0361, 0.2542, -0.2082, -0.0292, -0.0204, 0.5654, -0.2857, 0.3869, NaN, -0.241, 0.0623, 0.0292, 0.0204, -0.0528, -0.0292, 0.0476, NaN, -0.2291, 0.1825, 0.0292, 0.0204, 0.0204, 0.1319, 0.0421, -0.0576, NaN, 0.0714, -0.0204, 0.1319, -0.0421, 0.0759, -0.0361, 0.0204, NaN, 0.098, -0.0714, -0.0421, -0.0528, 0.0204, 0.0361, 0.1487, 0.6999, -0.0576, 0.0476, 0.0204, -0.0528, 0.0847, -0.2082, -0.0528, NaN, -0.0528, 0.0204, -0.0361, -0.0623, NaN, 0.0528, 0.2082, -0.1679
0.0417, -0.068, 0.4677, NaN, -0.0417, 0.0292, 1, 0.0417, 0.0516, NaN, -0.3273, 0.0292, 0.1117, 0.0602, -0.6124, 0.0891, -0.0292, NaN, -0.0292, -0.0292, -0.0516, 0.0602, NaN, -0.3118, -0.25, 0.0292, 0.2722, NaN, -0.068, NaN, 0.1117, NaN, -0.0516, NaN, NaN, -0.138, 0.121, 0.0292, -0.0602, 0.0292, -0.1273, 0.0516, -0.0516, -0.1243, 0.2976, 0.0417, 0.0292, 0.0516, -0.1021, 0.0754, NaN, 0.1117, 0.4677, -0.0417, -0.0292, 0.0754, 0.0417, -0.068, NaN, 0.1, -0.0505, -0.0417, -0.0292, -0.0292, 0.0164, -0.0602, -0.2118, NaN, 0.1531, 0.0292, 0.2212, 0.0602, 0.138, 0.0516, -0.0292, NaN, 0.2976, -0.4082, 0.0602, 0.0754, -0.0292, -0.0516, -0.0082, 0.0417, -0.5059, -0.068, -0.0292, 0.0754, 0.3444, 0.0788, 0.0754, NaN, 0.0754, -0.0292, 0.0516, -0.1893, NaN, 0.5528, -0.0788, 0.2399
-0.0417, -0.2722, 0.0891, NaN, -0.4792, -0.0292, 0.0417, 1, -0.0516, NaN, -0.1273, -0.0292, -0.1117, -0.0602, -0.068, -0.0891, 0.0292, NaN, 0.0292, 0.0292, -0.3782, -0.0602, NaN, -0.1336, -0.1667, -0.0292, -0.0595, NaN, -0.2722, NaN, 0.121, NaN, 0.0516, NaN, NaN, -0.1084, -0.121, 0.6999, 0.0602, -0.0292, 0.1273, 0.3782, 0.0516, -0.1147, -0.0788, -0.0417, -0.0292, -0.0516, -0.1531, -0.0754, NaN, -0.1117, 0.0891, 0.0417, 0.0292, -0.0754, 0.4792, -0.2722, NaN, -0.3273, -0.1598, 0.0417, 0.0292, 0.0292, -0.0164, 0.0602, 0.2118, NaN, 0.1021, -0.0292, -0.0164, -0.0602, 0.1084, 0.3782, 0.0292, NaN, 0.14, -0.1021, -0.0602, -0.0754, 0.0292, -0.3782, 0.0082, -0.0417, -0.0824, 0.068, 0.0292, 0.2387, -0.1117, 0.14, -0.0754, NaN, -0.0754, 0.0292, -0.0516, 0.1893, NaN, 0.0754, 0.0788, -0.2399
-0.0516, 0.0842, 0.1103, NaN, 0.0516, -0.0361, 0.0516, -0.0516, 1, NaN, -0.1576, -0.0361, 0.1498, -0.0745, -0.0842, -0.1103, 0.0361, NaN, 0.0361, 0.0361, 0.0638, -0.0745, NaN, -0.1654, -0.2063, -0.0361, -0.3369, NaN, 0.0842, NaN, 0.1498, NaN, 0.0638, NaN, NaN, -0.1342, 0.4262, -0.0361, 0.0745, -0.0361, -0.4051, -0.0638, 0.0638, -0.142, 0.1733, -0.0516, -0.0361, -0.0638, 0.1263, -0.0933, NaN, 0.1498, 0.1103, 0.0516, 0.0361, -0.0933, -0.0516, 0.0842, NaN, 0.1576, -0.1978, 0.0516, 0.0361, 0.0361, 0.2332, 0.0745, -0.1019, NaN, -0.5053, -0.0361, 0.2332, -0.0745, 0.1342, -0.0638, 0.0361, NaN, 0.1733, -0.1263, -0.0745, -0.0933, 0.0361, 0.0638, -0.0742, -0.0516, -0.1019, 0.0842, 0.0361, -0.0933, 0.1498, 0.1733, -0.0933, NaN, -0.0933, 0.0361, -0.0638, -0.1103, NaN, 0.0933, -0.1733, 0.215
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
