1, -0.1029, -0.0525, -0.1286, -0.0857, -0.125, 0.1733, -0.1412, 0.1762, 0.0106, -0.2849, -0.0275, -0.0857, 0.0525, 0.0748, -0.2768, 0.1112, -0.1981, -0.1878, -0.0275, -0.1949, 0.1413, -0.2406, 0.1799, -0.1413, 0.0748, 0.2718, 0.0214, -0.0584, 0.3707, 0.262, 0.0679, -0.0813, -0.098, -0.289, 0.1824, 0.2744, -0.1715, 0.0161, 0.0982
-0.1029, 1, -0.3151, -0.1286, -0.0857, 0.3214, -0.0072, 0.0398, -0.1693, 0.0106, 0.0625, -0.2849, 0.0857, -0.1225, 0.262, 0.341, 0.0243, -0.1112, -0.0072, -0.1133, -0.2868, -0.0497, 0.2368, -0.1134, 0.0497, 0.1684, -0.0443, -0.0857, -0.3158, -0.0584, -0.1123, 0.0679, 0.0071, 0.2082, 0.0551, -0.1684, -0.1214, 0.0857, -0.1847, -0.125
-0.0525, -0.3151, 1, 0, 0, -0.0638, 0.1375, -0.0689, 0.1809, -0.0754, 0.0496, 0.1144, 0, -0.0833, -0.1782, -0.1412, -0.2151, 0.2151, -0.0344, -0.2125, 0.035, 0.0364, 0.1273, 0.0186, 0.0546, 0, -0.3612, 0, 0.049, -0.0327, 0.0891, -0.2722, 0.0336, -0.175, -0.0655, 0.2004, -0.201, -0.0816, -0.0191, 0.1488
-0.1286, -0.1286, 0, 1, 0, -0.026, 0.1263, -0.0633, 0.141, 0.1231, 0.0203, 0.0801, 0, 0, -0.1091, -0.0576, 0.1823, -0.1823, 0.1263, 0.0801, 0.1929, 0.0891, 0.0891, -0.0684, 0.1336, 0.1091, 0.0369, -0.125, 0.1201, 0.1201, 0.1091, -0.0417, -0.1236, -0.0714, -0.0602, 0.0818, -0.0308, 0, -0.1639, 0.1041
-0.0857, -0.0857, 0, 0, 1, -0.0174, -0.4772, 0.0985, -0.1074, 0.2872, -0.1216, 0.1868, 0.2, 0, 0.0727, -0.1345, -0.0135, -0.2566, 0.0842, -0.0801, 0.2001, 0.0594, 0.0594, -0.1976, 0.0891, 0.0727, -0.0983, 0, -0.0534, 0.2135, -0.0727, -0.0278, 0.1236, -0.0476, -0.0401, 0.1455, -0.1231, -0.2, -0.0312, -0.0174
-0.125, 0.3214, -0.0638, -0.026, -0.0174, 1, 0.1008, -0.2264, 0.1091, -0.1474, 0.1287, -0.1375, -0.0521, -0.0425, 0.0341, 0.039, 0.1877, 0.0232, 0.1008, -0.3459, -0.0134, -0.2922, 0.2875, 0.0404, 0.2922, -0.0795, 0.1382, 0.026, -0.0709, -0.2793, 0.2613, -0.2429, -0.1523, 0.0669, 0.2235, -0.2045, -0.3076, 0.0521, 0.0195, -0.084
0.1733, -0.0072, 0.1375, 0.1263, -0.4772, 0.1008, 1, -0.1813, 0.1154, -0.1659, -0.0444, -0.0742, -0.0842, 0.0344, 0.0184, 0.1019, -0.1263, 0.1263, -0.0638, -0.2427, -0.0072, 0.03, 0.03, 0.1498, 0.1576, 0.2021, 0.0745, -0.1263, 0.0742, -0.263, 0.0184, -0.1895, -0.1978, 0.0361, 0.0642, 0.1195, 0.0933, 0.2526, -0.0552, 0.1008
-0.1412, 0.0398, -0.0689, -0.0633, 0.0985, -0.2264, -0.1813, 1, -0.2109, -0.2546, 0.1591, -0.0135, 0.2111, -0.2758, -0.0092, 0.0462, -0.0736, 0.0736, -0.1813, -0.098, -0.0507, 0.0226, -0.1655, -0.3446, -0.0226, 0.1751, -0.4109, -0.0422, -0.1555, 0.4361, -0.0092, 0.1654, 0.2209, 0.1025, 0.3236, -0.0829, -0.1247, 0.0422, -0.3875, -0.2264
0.1762, -0.1693, 0.1809, 0.141, -0.1074, 0.1091, 0.1154, -0.2109, 1, 0.0794, -0.2645, -0.2065, 0, 0.3125, -0.4924, -0.4552, 0.2645, -0.2645, -0.0543, -0.2871, -0.0829, 0.2548, -0.0144, 0.158, -0.1651, -0.0528, 0.1129, 0.1612, 0.1258, 0.1258, 0.1231, -0.1612, -0.1959, -0.1612, -0.4753, 0.2726, 0.0794, -0.4029, 0.2151, 0.0042
0.0106, 0.0106, -0.0754, 0.1231, 0.2872, -0.1474, -0.1659, -0.2546, 0.0794, 1, -0.4339, 0.2316, 0.1231, -0.0503, 0.2417, -0.149, 0.0599, -0.4339, 0.0933, 0.1084, 0.4064, -0.0439, -0.0439, 0.0617, 0.0439, 0.2417, 0.118, -0.1231, 0.138, 0.0148, -0.1612, 0.1487, -0.2181, -0.0528, -0.2173, 0.1612, 0.2424, 0.1231, 0.0807, 0.173
