1, 0.0099, -0.3777, -0.0067, 0.2318, -0.0891, 0.0891, 0.2726, NaN, -0.2182, -0.1169, NaN, 0.0364, 0.2318, -0.0623, 0.0891, -0.1103, 0.0623, -0.0891, -0.0917, -0.3777, -0.0316, -0.1103, 0.1267, 0.0546, -0.1893, -0.0623, 0.2626, 0.1287, 0.2137, 0.1455, 0.2994, 0.1905, -0.0623, 0.1103, 0.0623, -0.1071, -0.0891, -0.1507, -0.1761, -0.0099, -0.2182, 0.2453, -0.1103, -0.1455, 0.2453, 0.0724, 0.1103, 0.1981, 0.1761, NaN, 0.245, -0.2587, -0.1287, -0.1455, 0.4929, 0.4637, 0.0623, -0.0891, -0.4875, 0.0891, 0.2587, -0.0625, 0.0625, 0.277, 0.1455, -0.3353, 0.4528, -0.1, -0.1103, 0.1287, -0.2318, -0.0891, 0.1195, 0.0476
0.0099, 1, 0.0558, 0.202, 0.1255, 0.121, 0.1117, 0.158, NaN, -0.228, -0.2874, NaN, -0.4104, -0.2047, 0.0847, -0.121, -0.0422, -0.0847, 0.121, 0.0219, -0.0404, 0.5658, -0.0422, -0.2519, -0.5016, 0.3444, -0.241, 0.0404, -0.0067, -0.0646, -0.0456, -0.3089, 0.2388, 0.0847, -0.1498, -0.0847, 0.6119, 0.121, -0.1381, -0.1551, 0.2474, -0.0456, -0.0128, 0.1498, -0.1064, 0.094, 0.1748, 0.0422, -0.0404, -0.1078, NaN, 0.0745, -0.1684, 0.0067, -0.1064, -0.0558, 0.1824, -0.0847, -0.1117, -0.2474, -0.121, 0.0644, -0.3157, 0.0783, 0.3013, -0.0456, -0.2681, 0.2392, -0.0304, -0.0422, -0.1748, -0.3456, 0.121, 0.1498, -0.189
-0.3777, 0.0558, 1, 0.1247, -0.1773, 0.1465, -0.1465, -0.2143, NaN, 0.2111, -0.2209, NaN, -0.0422, -0.3812, 0.1025, -0.1465, 0.1813, -0.1025, -0.0689, 0.0135, 0.4652, 0.0265, -0.1742, -0.071, -0.0633, 0.0689, 0.1025, -0.5544, 0.2552, -0.3624, -0.0985, -0.4019, 0.1474, -0.199, -0.1813, -0.1025, 0.0322, 0.1465, 0.3536, 0.1679, 0.3292, 0.3237, -0.0079, 0.1813, -0.0422, -0.3045, 0.2117, -0.0036, -0.0695, 0.3188, NaN, -0.2413, 0.3292, 0.056, -0.0422, -0.5544, -0.1689, 0.199, -0.0689, 0.0558, -0.1465, -0.4254, 0.0066, 0.2132, -0.2109, 0.0422, 0.4927, -0.4405, -0.0774, 0.1813, 0.0996, 0.2793, 0.1465, 0.0036, -0.2856
-0.0067, 0.202, 0.1247, 1, 0.101, 0.0754, -0.0754, 0.2033, NaN, -0.2462, 0.1623, NaN, -0.0821, -0.1961, 0.0528, -0.0754, 0.0933, -0.0528, 0.0754, -0.138, -0.265, -0.0475, 0.0933, 0.3548, 0.0308, -0.0754, 0.0528, 0.0052, -0.1089, -0.277, -0.1231, 0.0106, 0.3425, -0.3869, -0.0933, -0.0528, 0.0067, 0.0754, -0.0439, 0.149, 0.0786, 0.4924, -0.0634, 0.0933, -0.4924, -0.2075, 0.1089, -0.0933, -0.0052, 0.0284, NaN, 0.201, 0.2189, 0.1089, -0.4924, 0.1351, 0.1846, 0.3869, -0.2387, -0.2189, -0.0754, 0.0617, 0.173, -0.0128, 0.0446, 0.0821, -0.2303, -0.0284, 0.1487, -0.1659, -0.1089, -0.101, 0.0754, 0.0933, 0.0269
0.2318, 0.1255, -0.1773, 0.101, 1, -0.3844, -0.1084, 0.3735, NaN, -0.338, 0.0179, NaN, 0.177, -0.049, -0.269, 0.138, -0.0691, 0.269, -0.138, -0.0696, 0.0265, 0.0676, 0.1342, 0.1237, 0.0241, -0.1084, 0.0759, 0.0754, 0.3773, 0.1046, 0.1448, -0.0538, 0.295, 0.0759, 0.0691, 0.269, -0.1001, -0.3844, -0.4215, -0.4814, 0.0947, -0.177, 0.1537, -0.2724, -0.4667, 0.3798, 0.1566, 0.2724, 0.0265, 0.064, NaN, 0.1577, -0.1255, -0.0214, -0.1448, 0.0754, 0.1448, -0.0759, -0.138, 0.0154, -0.1084, 0.1255, -0.1282, -0.2488, 0.4046, -0.177, -0.0086, 0.0751, -0.2052, -0.2724, 0.1993, -0.0676, -0.3844, 0.1342, 0.0737
-0.0891, 0.121, 0.1465, 0.0754, -0.3844, 1, 0.0417, -0.1809, NaN, 0.2041, -0.1598, NaN, -0.068, 0.1084, 0.6999, 0.0417, -0.0516, 0.0292, 0.4792, -0.1961, 0.1465, 0.1084, -0.0516, 0.2125, -0.1021, 0.0417, -0.0292, -0.1465, 0.0602, -0.2722, -0.2722, -0.2976, 0.0891, -0.0292, -0.3782, -0.6999, 0.0891, 1, 0.1, 0.2118, -0.121, 0.068, 0.1147, 0.8079, -0.068, -0.3632, -0.0602, -0.8079, -0.0689, 0.0824, NaN, -0.25, 0.3444, -0.0602, -0.068, -0.1465, 0.1531, 0.0292, -0.0417, -0.3444, 0.0417, 0.121, -0.0956, 0.0956, -0.2303, 0.068, -0.3273, 0.2118, 0.0595, -0.0516, -0.316, -0.1084, 0.4792, -0.0516, 0.1336
0.0891, 0.1117, -0.1465, -0.0754, -0.1084, 0.0417, 1, 0.1809, NaN, -0.2041, -0.0505, NaN, 0.068, 0.138, 0.0292, -0.0417, 0.0516, -0.0292, 0.0417, -0.0082, -0.1465, 0.138, 0.0516, -0.0082, -0.1531, -0.0417, -0.6999, 0.1465, -0.0602, 0.0595, 0.2722, -0.14, -0.0891, 0.0292, -0.0516, -0.0292, 0.1893, 0.0417, -0.3273, 0.0824, 0.121, -0.068, 0.1243, 0.0516, 0.068, 0.1243, 0.0602, -0.0516, -0.1465, 0.2118, NaN, 0.0417, -0.1117, 0.0602, 0.068, -0.0689, 0.1021, -0.0292, 0.0417, -0.121, -0.0417, 0.1117, 0.0956, -0.0956, 0.0247, -0.068, -0.1273, 0.0824, -0.0595, -0.3782, -0.0602, -0.138, 0.0417, 0.0516, -0.1336
0.2726, 0.158, -0.2143, 0.2033, 0.3735, -0.1809, 0.1809, 1, NaN, -0.4835, -0.1129, NaN, 0.1074, -0.2101, -0.1266, 0.1809, -0.0543, 0.1266, -0.1809, 0.1968, -0.3844, 0.179, 0.285, 0.1161, -0.2417, -0.2303, -0.1266, 0.1293, 0.1129, -0.1746, 0.0269, 0.0035, 0.277, 0.1612, 0.0543, 0.1266, 0.0571, -0.1809, -0.463, -0.2415, 0.3013, 0.1612, 0.1208, -0.0543, -0.0269, 0.4038, 0.0356, 0.2239, -0.3844, 0.1254, NaN, 0.477, -0.4336, -0.1129, -0.0269, 0.1293, 0.3626, -0.1612, 0.0247, -0.0257, 0.1809, -0.2094, 0.0042, -0.4237, 0.5422, 0.2955, -0.0754, 0.3391, -0.0772, -0.0543, 0.1129, -0.3735, -0.1809, -0.0543, 0.0528
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.2182, -0.228, 0.2111, -0.2462, -0.338, 0.2041, -0.2041, -0.4835, NaN, 1, 0.1236, NaN, -0.0667, 0.338, 0.1429, 0, 0.2526, -0.1429, 0.2041, 0, 0.2955, -0.1448, -0.2526, 0, 0.2, 0.2041, 0.1429, -0.1267, -0.1474, -0.0833, -0.0667, 0.2572, -0.2182, 0.1429, -0.2526, -0.1429, -0.1091, 0.2041, 0.4454, 0.2882, -0.228, -0.0667, -0.3746, 0.2526, 0.2, -0.4683, -0.1474, -0.2526, 0.1267, -0.0576, NaN, -0.2449, 0.4104, 0, 0.3333, -0.2111, -0.3, -0.1429, 0.2041, 0.0456, -0.2041, 0.0456, -0.0521, 0.2603, -0.5641, -0.3333, 0.0891, -0.1729, 0.0833, 0.2526, -0.1474, 0.2414, 0.2041, 0.0842, 0.0436
