1, 0.1909, 0.0364, -0.0891, -0.2293, -0.1981, 0.138, -0.1507, -0.1612, 0.0136
0.1909, 1, 0, -0.1021, 0.0206, 0.1689, -0.281, 0.0223, -0.0308, -0.0625
0.0364, 0, 1, -0.068, -0.1236, -0.0985, -0.0312, -0.0594, 0.2872, 0.1667
-0.0891, -0.1021, -0.068, 1, 0.0505, -0.1465, 0.3632, -0.1273, -0.0754, -0.1531
-0.2293, 0.0206, -0.1236, 0.0505, 1, -0.214, 0.1389, -0.1211, -0.0355, 0.0137
-0.1981, 0.1689, -0.0985, -0.1465, -0.214, 1, -0.4033, 0.2106, 0.1247, -0.1865
0.138, -0.281, -0.0312, 0.3632, 0.1389, -0.4033, 1, -0.1418, 0.0807, 0.359
-0.1507, 0.0223, -0.0594, -0.1273, -0.1211, 0.2106, -0.1418, 1, 0.0439, 0.0891
-0.1612, -0.0308, 0.2872, -0.0754, -0.0355, 0.1247, 0.0807, 0.0439, 1, 0.1077
0.0136, -0.0625, 0.1667, -0.1531, 0.0137, -0.1865, 0.359, 0.0891, 0.1077, 1
