1, 0.3223, -0.2402, -0.0436, -0.3266, 0.0401, -0.0401, 0, 0.0801, 0.2955, 0.2572, 0.0816, -0.0806, -0.2809, -0.1236
0.3223, 1, -0.0355, 0.1407, -0.148, -0.0097, -0.2522, -0.148, 0.0355, 0.2109, 0.1693, -0.0164, -0.2987, -0.2522, 0.1959
-0.2402, -0.0355, 1, -0.1922, -0.0327, -0.3181, -0.3181, 0.2125, 0.1218, -0.267, -0.0275, -0.1307, -0.0355, 0.2442, 0.1551
-0.0436, 0.1407, -0.1922, 1, 0.0891, 0.0788, -0.0088, -0.1782, -0.0699, -0.0092, -0.0187, -0.0891, 0.0528, -0.0963, -0.1529
-0.3266, -0.148, -0.0327, 0.0891, 1, 0.0655, 0.1474, 0, -0.2942, -0.5343, -0.1225, 0.0833, 0.1809, 0.3113, -0.0336
0.0401, -0.0097, -0.3181, 0.0788, 0.0655, 1, 0.1143, -0.0983, -0.4048, -0.1847, -0.117, 0.4259, 0.3137, -0.3688, -0.0215
-0.0401, -0.2522, -0.3181, -0.0088, 0.1474, 0.1143, 1, 0.0655, 0.0771, -0.1847, 0.0551, 0.0164, -0.0905, -0.0467, -0.1042
0, -0.148, 0.2125, -0.1782, 0, -0.0983, 0.0655, 1, 0.1144, -0.1896, -0.035, 0.1667, 0.0164, 0.2294, -0.0336
0.0801, 0.0355, 0.1218, -0.0699, -0.2942, -0.4048, 0.0771, 0.1144, 1, 0.1825, 0.2849, -0.1961, -0.2065, 0.1574, -0.2375
0.2955, 0.2109, -0.267, -0.0092, -0.5343, -0.1847, -0.1847, -0.1896, 0.1825, 1, 0.1303, -0.2413, -0.1293, -0.1847, -0.04
0.2572, 0.1693, -0.0275, -0.0187, -0.1225, -0.117, 0.0551, -0.035, 0.2849, 0.1303, 1, -0.3151, -0.2626, 0.0551, -0.2579
0.0816, -0.0164, -0.1307, -0.0891, 0.0833, 0.4259, 0.0164, 0.1667, -0.1961, -0.2413, -0.3151, 1, 0.2303, -0.0655, -0.2187
-0.0806, -0.2987, -0.0355, 0.0528, 0.1809, 0.3137, -0.0905, 0.0164, -0.2065, -0.1293, -0.2626, 0.2303, 1, -0.1714, 0.0299
-0.2809, -0.2522, 0.2442, -0.0963, 0.3113, -0.3688, -0.0467, 0.2294, 0.1574, -0.1847, 0.0551, -0.0655, -0.1714, 1, -0.2695
-0.1236, 0.1959, 0.1551, -0.1529, -0.0336, -0.0215, -0.1042, -0.0336, -0.2375, -0.04, -0.2579, -0.2187, 0.0299, -0.2695, 1
