1, -0.0265, -0.0966, -0.338, -0.2237, 0.0154, 0.1573, 0.0606, -0.0156, -0.0271, 0.0241, -0.0676, -0.1791, 0.0265, 0.1046
-0.0265, 1, 0.0106, -0.1267, -0.2106, -0.2483, 0.0507, -0.012, -0.381, -0.24, -0.2533, 0.0265, -0.1013, 0.1586, -0.3413
-0.0966, 0.0106, 1, -0.1667, -0.3749, 0.1254, -0.0214, 0.2161, -0.0907, -0.0534, 0.0625, -0.2052, 0.1273, 0.1654, 0.0451
-0.338, -0.1267, -0.1667, 1, -0.0891, 0.0456, 0, 0.0405, 0.0806, 0.0801, 0, -0.0483, 0.1309, -0.0422, 0
-0.2237, -0.2106, -0.3749, -0.0891, 1, -0.1665, -0.0497, -0.1011, 0.2836, 0.1141, 0.2004, 0.0086, 0.1166, 0.0226, -0.0965
0.0154, -0.2483, 0.1254, 0.0456, -0.1665, 1, -0.0821, 0.0425, 0.0661, 0.1606, -0.1596, -0.2355, -0.1094, 0.0558, 0.0304
0.1573, 0.0507, -0.0214, 0, -0.0497, -0.0821, 1, 0.1112, -0.2626, -0.1991, 0.1929, -0.1573, 0.2058, 0.0398, -0.1108
0.0606, -0.012, 0.2161, 0.0405, -0.1011, 0.0425, 0.1112, 1, -0.1012, -0.2368, 0.1823, -0.0606, -0.115, -0.3302, -0.0371
-0.0156, -0.381, -0.0907, 0.0806, 0.2836, 0.0661, -0.2626, -0.1012, 1, 0.2065, -0.0403, 0.0156, 0.0352, 0.1259, 0.0772
-0.0271, -0.24, -0.0534, 0.0801, 0.1141, 0.1606, -0.1991, -0.2368, 0.2065, 1, -0.1201, -0.3595, -0.0699, 0.1555, 0.1968
0.0241, -0.2533, 0.0625, 0, 0.2004, -0.1596, 0.1929, 0.1823, -0.0403, -0.1201, 1, 0.0966, 0.1091, -0.1689, 0.0625
-0.0676, 0.0265, -0.2052, -0.0483, 0.0086, -0.2355, -0.1573, -0.0606, 0.0156, -0.3595, 0.0966, 1, 0.1791, -0.0265, -0.004
-0.1791, -0.1013, 0.1273, 0.1309, 0.1166, -0.1094, 0.2058, -0.115, 0.0352, -0.0699, 0.1091, 0.1791, 1, 0.2856, 0.0364
0.0265, 0.1586, 0.1654, -0.0422, 0.0226, 0.0558, 0.0398, -0.3302, 0.1259, 0.1555, -0.1689, -0.0265, 0.2856, 1, -0.1865
0.1046, -0.3413, 0.0451, 0, -0.0965, 0.0304, -0.1108, -0.0371, 0.0772, 0.1968, 0.0625, -0.004, 0.0364, -0.1865, 1
