1, 0.0711, -0.1204, 0.0905, 0.152, -0.1639, -0.1948, -0.4493, -0.3181, -0.1802, 0.0711, -0.4753, -0.1411, 0.0537, 0.0164, 0.0711, -0.0905, -0.152, 0.1906, 0.135, -0.1903, 0.035, -0.2077, 0.2006, -0.0401, -0.117, -0.1948, -0.1903, -0.0835, 0.2274, -0.2716, -0.1042, 0.2694, 0.0467, 0.0032, 0.1411, 0.1542, 0.0097, -0.0897, -0.0032, -0.3245, -0.1089, -0.3578, -0.2389, 0.1542
0.0711, 1, -0.0806, 0.2175, -0.1364, 0.1161, 0.1714, -0.0905, 0.1258, 0.0164, 0.1071, 0.0552, -0.0829, -0.3069, -0.0164, 0.1071, 0.1071, 0.0552, -0.0907, 0.1829, -0.1437, 0.0528, 0.0711, -0.0806, 0.1612, 0.0829, -0.0711, -0.2253, -0.2065, 0.0907, -0.062, 0.0299, -0.1259, -0.152, -0.2774, 0.342, -0.0442, 0.0552, 0.0257, 0.2774, -0.2871, 0.1012, -0.1612, 0.4695, -0.1293
-0.1204, -0.0806, 1, -0.1612, 0.2417, -0.2402, -0.1204, 0.1204, 0.2402, -0.0816, 0, -0.0806, 0.0857, -0.0405, 0.0816, -0.0806, 0.0806, 0.3223, 0.0833, 0.2837, 0.3647, 0, -0.1204, -0.2, -0.04, -0.1715, -0.2006, -0.2026, 0.1601, -0.3333, 0.1216, -0.1236, -0.0422, 0.2809, 0.2402, -0.1715, 0.1267, 0.3223, -0.1368, -0.4003, 0.0801, -0.2026, 0.3333, 0.0422, -0.1267
0.0905, 0.2175, -0.1612, 1, -0.026, 0.2065, -0.0097, -0.152, -0.1258, -0.0164, -0.026, -0.1364, 0.0829, -0.2645, 0.0987, 0.1364, 0.1364, 0.1071, 0.0907, 0.062, -0.0196, 0.0571, -0.152, 0.0806, 0.1612, 0.0898, -0.0097, -0.5094, 0.1258, 0.2451, -0.0196, 0.2191, -0.2143, 0.152, 0.0355, 0.0898, -0.0408, -0.0552, 0.158, -0.1161, -0.2774, -0.0196, -0.2585, 0.1259, 0.2143
0.152, -0.1364, 0.2417, -0.026, 1, 0.0355, -0.152, -0.0097, -0.2774, -0.3125, -0.0552, 0.1364, 0.0035, 0.1829, -0.0987, -0.0552, -0.0552, 0.2175, -0.1746, -0.1437, 0.1012, 0.1627, -0.2522, 0.3223, 0.1612, -0.1762, -0.0711, -0.1437, 0.1161, -0.2451, -0.2253, -0.3022, -0.0408, 0.0097, -0.1968, -0.1762, 0.296, -0.026, 0.1176, -0.0452, -0.0452, -0.3069, -0.1612, 0.1293, 0.381
-0.1639, 0.1161, -0.2402, 0.2065, 0.0355, 1, -0.1574, 0.1574, 0.0417, -0.049, 0.0355, -0.0355, 0.1442, 0.0065, -0.1144, 0.3581, 0.0355, 0.0452, -0.1968, -0.1557, -0.3179, 0.3451, -0.2442, 0.1601, 0.0801, 0.0275, 0.0835, -0.1557, -0.0417, 0.3636, -0.3179, 0.1748, 0.1555, -0.3181, 0.0417, -0.1442, 0.098, -0.1968, 0.1606, 0.1987, -0.0417, 0.0876, -0.0534, 0.1555, 0.267
-0.1948, 0.1714, -0.1204, -0.0097, -0.152, -0.1574, 1, 0.0467, 0.0771, -0.1474, -0.0711, 0.2328, -0.203, -0.0537, 0.1474, -0.2328, 0.0097, -0.0905, -0.0234, -0.135, 0.0276, -0.2539, 0.1272, -0.1204, 0.1204, 0.203, 0.1948, 0.1089, -0.3181, 0.0234, 0.1089, -0.1439, -0.0152, 0.0338, -0.2442, -0.0551, -0.2389, 0.0711, 0.2726, 0.0032, -0.0771, 0.1089, 0.107, 0.1542, 0.0152
-0.4493, -0.0905, 0.1204, -0.152, -0.0097, 0.1574, 0.0467, 1, 0.3245, -0.344, -0.1714, 0.4139, 0.031, -0.0276, 0.0983, -0.0905, -0.3331, 0.2522, 0.0234, -0.1089, 0.2163, 0.035, 0.1143, -0.0401, 0.0401, -0.289, 0.2882, 0.2163, -0.0835, 0.0602, 0.0537, -0.1868, -0.1542, 0.0467, 0.0835, -0.203, 0.2389, 0.1714, 0.0933, 0.0771, 0.1574, 0.135, 0.1438, 0.2694, -0.1
-0.3181, 0.1258, 0.2402, -0.1258, -0.2774, 0.0417, 0.0771, 0.3245, 1, -0.0327, 0.0452, -0.1258, -0.23, -0.2498, 0.2778, -0.1161, -0.0355, 0.3581, 0.2802, 0.0746, -0.0876, -0.2359, 0.0835, -0.1601, 0.1601, -0.0275, 0.3181, 0.1557, -0.1987, 0.1368, 0.3991, -0.0099, 0.098, -0.2442, 0.2788, -0.1133, -0.0135, 0.3581, 0.0219, -0.1987, 0.2019, 0.3991, 0.387, 0.098, -0.1825
-0.1802, 0.0164, -0.0816, -0.0164, -0.3125, -0.049, -0.1474, -0.344, -0.0327, 1, 0.2632, -0.0987, -0.0525, -0.0496, 0, -0.0658, 0.0987, -0.0164, -0.1531, 0.1158, -0.1323, -0.245, 0.3932, -0.2449, 0.0816, 0.3151, -0.0655, 0.0331, 0.1144, -0.1021, -0.1323, 0.3869, -0.1551, -0.0655, -0.0327, 0.14, -0.1034, -0.4277, 0.1675, 0.0327, 0.0327, -0.0496, -0.017, -0.0689, -0.1034
0.0711, 0.1071, 0, -0.026, -0.0552, 0.0355, -0.0711, -0.1714, 0.0452, 0.2632, 1, -0.1071, -0.4284, -0.3069, -0.0987, 0.026, 0.2695, -0.3506, 0.1612, 0.0196, -0.1437, 0.2726, -0.0905, -0.2417, 0.1612, 0.2557, 0.1714, 0.0196, 0.0355, -0.0772, -0.1437, 0.0299, 0.3844, 0.0097, -0.1968, -0.0898, -0.2143, -0.1883, 0.2094, -0.1258, 0.1161, 0.1012, -0.0772, 0.0442, -0.2994
-0.4753, 0.0552, -0.0806, -0.1364, 0.1364, -0.0355, 0.2328, 0.4139, -0.1258, -0.0987, -0.1071, 1, 0.0829, 0.2253, -0.148, -0.2695, -0.026, 0.1071, -0.1612, -0.1829, 0.3069, -0.0528, 0.2522, 0, 0.0806, 0.0035, 0.0711, 0.2253, 0.1258, -0.2585, 0.062, -0.1129, -0.2994, 0.0711, -0.2871, 0.0898, -0.0408, -0.1364, 0.0661, 0.2065, 0.0452, 0.062, -0.0907, 0.296, -0.2109
-0.1411, -0.0829, 0.0857, 0.0829, 0.0035, 0.1442, -0.203, 0.031, -0.23, -0.0525, -0.4284, 0.0829, 1, 0.0243, -0.1225, 0.3489, -0.0829, -0.0035, -0.3359, 0.1981, 0.1981, 0.1824, -0.1411, 0, -0.2572, 0.011, -0.289, -0.1494, 0.1442, 0.0679, -0.1494, 0.1696, -0.1412, 0.0551, 0.1133, 0.1949, -0.1303, -0.1762, -0.1799, 0.23, 0.0584, -0.3232, 0.1572, -0.0507, 0.1412
0.0537, -0.3069, -0.0405, -0.2645, 0.1829, 0.0065, -0.0537, -0.0276, -0.2498, -0.0496, -0.3069, 0.2253, 0.0243, 1, -0.0331, -0.2253, -0.1437, 0.1437, -0.0473, -0.0673, -0.0673, -0.0707, 0.2163, 0.1216, -0.2026, -0.3718, -0.0537, 0.2611, 0.3309, -0.1216, 0.0969, 0.0017, 0.012, -0.135, 0.1557, -0.1981, 0.3302, -0.1829, -0.0499, 0.0065, -0.0746, -0.0673, -0.1216, -0.0736, 0.1591
0.0164, -0.0164, 0.0816, 0.0987, -0.0987, -0.1144, 0.1474, 0.0983, 0.2778, 0, -0.0987, -0.148, -0.1225, -0.0331, 1, -0.0987, -0.3454, 0.0987, 0.3232, -0.1158, 0.0496, -0.4232, 0.0164, 0.2449, 0.1633, 0.035, -0.0164, 0.0496, -0.2778, -0.068, 0.2151, -0.3869, -0.1034, -0.0164, 0.2778, -0.2275, 0.2758, 0.0987, 0.2048, -0.3595, 0.049, -0.1158, 0.1021, 0.0689, -0.0689
0.0711, 0.1071, -0.0806, 0.1364, -0.0552, 0.3581, -0.2328, -0.0905, -0.1161, -0.0658, 0.026, -0.2695, 0.3489, -0.2253, -0.0987, 1, 0.1883, -0.2695, -0.2585, -0.1437, -0.2253, 0.2726, -0.1714, 0, 0.2417, 0.2557, -0.3137, -0.1437, -0.2871, 0.2585, -0.3886, 0.3619, -0.0408, -0.3137, -0.0355, 0.0829, -0.1293, -0.1071, -0.158, 0.1161, 0.0355, -0.1437, 0.1746, 0.1293, 0.2109
