1, 0.1118, -0.0292, 0.0292, -0.1548, 0.1825, -0.0576, 0.0576, NaN, 0.0292, 0.0292, -0.0528, NaN, 0.0803, -0.0803, 0.1487, 0.0759, -0.0669, 0.0528, 0.0803, 0.0361, -0.1548, -0.0935, -0.0292, 0.0528, NaN, -0.0476, NaN, -0.0576, 0.0576, 0.0759, 0.2542, -0.1319, -0.1216, 0.0476, 0.0759, 0.1905, 0.0421, 0.0421, 0.0759, NaN, 0.0292, NaN, 0.0361, NaN, 0.0361, NaN, -0.0361, -0.1118, -0.0576, 0.0891, -0.0361, NaN, -0.0847, -0.0623, -0.0759, NaN, NaN, 0.0292, NaN, -0.0292, -0.0421, 0.0623, NaN, -0.0421, -0.0361, -0.0204, -0.1679, NaN, 0.0204, 0.1679, NaN, -0.0476, -0.0891, 0.0714, -0.0204, 0.1373, 0.0361, NaN, 0.1679, -0.0803, -0.0623, -0.0935, 0.0361, -0.0292, 0.0528, -0.1487, 0.0476, 0.4845, NaN, NaN, NaN, -0.0891, -0.0891, -0.1071, 0.0847, -0.1548, 0.0476, 0.0669, 0.1905
0.1118, 1, 0.1598, -0.1598, -0.7226, -0.4907, 0.0784, 0.0404, NaN, -0.1598, -0.1598, 0.2891, NaN, 0.5248, -0.1389, -0.0726, -0.0179, -0.384, -0.2891, 0.4284, -0.1978, -0.3919, 0.0629, -0.0505, -0.1623, NaN, 0.1236, NaN, 0.1971, 0.1591, 0.181, 0.3435, 0.1439, 0.0818, -0.261, 0.4794, -0.5288, 0.0729, 0.0729, -0.0179, NaN, -0.1598, NaN, 0.1492, NaN, 0.1492, NaN, 0.1978, 0.3582, 0.3159, 0.5212, -0.3227, NaN, -0.5693, -0.5575, -0.181, NaN, NaN, -0.1598, NaN, 0.1598, 0.2309, -0.2293, NaN, 0.2309, -0.1492, -0.1825, -0.3323, NaN, -0.1118, 0.3323, NaN, 0.1236, -0.5212, 0.4326, 0.1118, 0.485, -0.1978, NaN, -0.0017, -0.0425, 0.0045, 0.3327, -0.1978, -0.2607, 0.0913, -0.6697, 0.0137, 0.079, NaN, NaN, NaN, 0.2129, -0.2459, -0.6146, 0.2874, 0.3522, 0.2884, -0.3668, 0.5872
-0.0292, 0.1598, 1, 0.0417, -0.0164, 0.0505, -0.0824, 0.0824, NaN, 0.0417, 0.0417, -0.0754, NaN, 0.1147, 0.1243, 0.0082, 0.1084, 0.17, -0.2387, 0.1147, -0.3782, 0.1884, -0.1336, -0.0417, -0.2387, NaN, -0.068, NaN, -0.0824, 0.0824, -0.138, -0.1147, -0.1884, 0.2399, 0.068, -0.138, 0.0595, 0.0602, 0.0602, -0.138, NaN, 0.0417, NaN, 0.0516, NaN, 0.0516, NaN, 0.3782, -0.1598, 0.2118, 0.1273, -0.0516, NaN, 0.1117, -0.0891, 0.138, NaN, NaN, 0.0417, NaN, -0.0417, -0.0602, 0.0891, NaN, -0.0602, -0.0516, -0.0292, -0.0331, NaN, 0.0292, -0.1737, NaN, -0.068, -0.1273, 0.1021, -0.0292, 0.1961, 0.0516, NaN, -0.1737, 0.1243, -0.0891, 0.0891, -0.3782, -0.0417, 0.0754, -0.0082, 0.068, -0.0602, NaN, NaN, NaN, -0.1273, 0.1, 0.0595, -0.1117, -0.0164, 0.068, -0.17, -0.1531
0.0292, -0.1598, 0.0417, 1, 0.2212, 0.1598, -0.2118, -0.0824, NaN, -0.0417, 0.4792, -0.2387, NaN, -0.1147, 0.1147, 0.1961, -0.1084, 0.0956, -0.0754, -0.1147, -0.0516, 0.2212, -0.0891, 0.0417, 0.2387, NaN, 0.068, NaN, 0.0824, -0.0824, -0.1084, -0.1243, -0.2212, -0.0331, -0.068, -0.1084, 0.1531, -0.0602, -0.0602, 0.138, NaN, 0.4792, NaN, 0.3782, NaN, -0.0516, NaN, 0.0516, -0.2607, 0.0824, -0.1273, 0.0516, NaN, 0.121, 0.0891, 0.1084, NaN, NaN, -0.0417, NaN, 0.0417, 0.0602, 0.1893, NaN, 0.0602, 0.0516, 0.0292, 0.2399, NaN, -0.0292, -0.2399, NaN, -0.2722, 0.1273, 0.1531, 0.0292, -0.1961, -0.0516, NaN, 0.1737, -0.1243, 0.0891, -0.0891, 0.3782, 0.0417, 0.2387, 0.2125, -0.068, 0.0602, NaN, NaN, NaN, -0.1, 0.1273, 0.1531, -0.121, -0.1884, -0.068, 0.4357, -0.2722
-0.1548, -0.7226, -0.0164, 0.2212, 1, 0.2265, 0.0254, -0.2567, NaN, -0.1884, 0.2212, 0.0939, NaN, -0.3307, 0.2368, -0.0771, 0.1879, 0.328, -0.0939, -0.2368, -0.2332, 0.5169, 0.1664, 0.1884, 0.2766, NaN, 0.0401, NaN, 0.2567, -0.1411, -0.1027, -0.5149, -0.2754, -0.1089, 0.3612, -0.3933, 0.3578, -0.1242, -0.1242, -0.1027, NaN, 0.2212, NaN, -0.0642, NaN, -0.0642, NaN, 0.2332, -0.1042, -0.4372, -0.4862, 0.2332, NaN, 0.4556, 0.4028, 0.2964, NaN, NaN, 0.2212, NaN, -0.2212, -0.1716, 0.3634, NaN, -0.0237, 0.0642, 0.1319, 0.4342, NaN, 0.1548, -0.2716, NaN, -0.2274, 0.4862, -0.2608, -0.1548, -0.5655, 0.2737, NaN, -0.1089, 0.1428, 0.1839, -0.5342, 0.2737, 0.1884, -0.0939, 0.559, -0.1739, -0.1716, NaN, NaN, NaN, -0.2288, 0.3074, 0.4414, -0.3641, -0.2077, -0.1739, 0.2987, -0.6454
0.1825, -0.4907, 0.0505, 0.1598, 0.2265, 1, -0.3159, -0.0404, NaN, 0.1598, 0.1598, -0.2891, NaN, -0.7178, 0.0425, 0.4025, 0.4158, -0.045, 0.1623, -0.5248, 0.1978, 0.2265, -0.4226, 0.0505, 0.1623, NaN, -0.1236, NaN, -0.1971, 0.0784, 0.2168, 0.0425, -0.3919, 0.1686, 0.1236, -0.4794, 0.3571, 0.2309, 0.079, 0.2168, NaN, 0.1598, NaN, -0.1492, NaN, 0.1978, NaN, -0.1978, -0.3582, -0.1971, -0.5212, -0.1978, NaN, 0.6632, 0.3327, -0.1174, NaN, NaN, 0.1598, NaN, -0.1598, -0.2309, 0.3417, NaN, -0.079, -0.1978, 0.1825, -0.0852, NaN, 0.1118, -0.3323, NaN, -0.1236, 0.4295, -0.2266, -0.1118, -0.4025, 0.1978, NaN, -0.0818, -0.3435, 0.1079, -0.1529, 0.0243, 0.0505, -0.0913, 0.1748, 0.261, 0.2248, NaN, NaN, NaN, -0.3964, -0.0294, 0.3571, 0.0883, -0.6002, 0.1236, 0.2595, -0.2438
-0.0576, 0.0784, -0.0824, -0.2118, 0.0254, -0.3159, 1, 0.1628, NaN, 0.0824, 0.0824, 0.0284, NaN, 0.2267, -0.2267, 0.1892, 0.0751, -0.039, 0.149, 0.2267, 0.1019, -0.2059, -0.2641, -0.0824, 0.149, NaN, -0.1345, NaN, -0.1628, -0.0033, 0.2143, -0.2267, 0.0902, -0.2266, 0.1345, 0.0751, -0.1825, -0.0935, -0.3059, -0.064, NaN, 0.0824, NaN, 0.1019, NaN, -0.1408, NaN, -0.1019, 0.2779, 0.0033, 0.1232, -0.1019, NaN, -0.2392, -0.0189, -0.0751, NaN, NaN, 0.0824, NaN, -0.0824, 0.0935, 0.1761, NaN, 0.5184, 0.6262, -0.0576, 0.1098, NaN, -0.3541, -0.1098, NaN, -0.1345, -0.1232, -0.0865, -0.0576, -0.1892, 0.1019, NaN, 0.2406, 0.3131, -0.0189, -0.2641, -0.1408, 0.2118, -0.2058, -0.0738, -0.634, -0.119, NaN, NaN, NaN, 0.1335, 0.1335, -0.1825, -0.2865, 0.3724, -0.0576, 0.039, 0.1777
0.0576, 0.0404, 0.0824, -0.0824, -0.2567, -0.0404, 0.1628, 1, NaN, 0.5059, -0.0824, -0.5605, NaN, -0.2267, -0.583, 0.1569, -0.0751, 0.189, 0.5605, 0.1781, -0.1019, -0.3724, -0.1132, -0.2118, -0.149, NaN, 0.1345, NaN, -0.5017, 0.1694, -0.2143, 0.2267, 0.2567, 0.3433, -0.1345, -0.2143, 0.3026, 0.0935, 0.0935, -0.2143, NaN, -0.0824, NaN, -0.1019, NaN, -0.1019, NaN, 0.1019, -0.0404, 0.1628, 0.1335, 0.1019, NaN, -0.0237, 0.1761, 0.2143, NaN, NaN, -0.0824, NaN, 0.0824, -0.0935, -0.1761, NaN, 0.119, 0.1019, 0.0576, 0.1238, NaN, -0.0576, 0.1098, NaN, -0.0576, -0.3903, 0.2306, -0.3541, 0.3046, 0.1408, NaN, -0.1238, -0.3131, -0.7673, 0.2641, 0.1408, 0.0824, 0.5605, -0.0415, -0.1345, 0.119, NaN, NaN, NaN, 0.1232, -0.0051, -0.0576, -0.2392, 0.0902, -0.1345, 0.261, 0.1825
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.0292, -0.1598, 0.0417, -0.0417, -0.1884, 0.1598, 0.0824, 0.5059, NaN, 1, -0.0417, -0.5528, NaN, -0.1147, -0.3632, 0.1961, -0.1084, 0.0956, 0.5528, -0.1147, -0.0516, -0.1884, -0.3118, -0.4792, -0.0754, NaN, 0.068, NaN, -0.5059, 0.2118, -0.1084, 0.1147, 0.1884, 0.1737, -0.068, -0.1084, 0.1531, 0.316, -0.0602, -0.1084, NaN, -0.0417, NaN, -0.0516, NaN, -0.0516, NaN, 0.0516, -0.2607, 0.0824, -0.1273, 0.0516, NaN, 0.121, 0.0891, 0.1084, NaN, NaN, -0.0417, NaN, 0.0417, 0.0602, -0.0891, NaN, 0.0602, 0.0516, 0.0292, -0.1737, NaN, -0.0292, -0.2399, NaN, 0.068, -0.1, -0.1021, 0.0292, 0.2125, -0.0516, NaN, 0.1737, -0.3632, -0.4677, 0.1336, -0.0516, 0.0417, -0.0754, 0.2125, -0.068, 0.0602, NaN, NaN, NaN, 0.1273, 0.1273, 0.1531, -0.121, -0.1884, -0.068, 0.17, 0.1531
