1, 0.0361, 0.0842, 0.2948, 0.2427, NaN, 0.0516, NaN, 0.1342, 0.0933, -0.0745, -0.1342, -0.0361, -0.3227, -0.0842, NaN, -0.1019, 0.0361, -0.1498, -0.014, 0.1008, NaN, -0.0638, 0.3492, -0.1103, 0.0444, 0.0842, -0.0516, 0.0842, 0.0933, 0.1263, -0.0361, NaN, -0.0361, 0.1154, NaN, 0.1263, -0.0933, 0.3782, -0.2239, 0.0745, 0.0361, -0.0933, 0.215, -0.1019, 0.2908, NaN, 0.0842, -0.0516, -0.0344, 0.0933, -0.1008, 0.2359, -0.0842, -0.1342, NaN, 0.0361, NaN, NaN, 0.0361, 0.0745, -0.1195, -0.0842, -0.0072, NaN, 0.0361, 0.0361, -0.0361, -0.1965, 0.0691, 0.0745, -0.0745, 0.1965, NaN, NaN
0.0361, 1, -0.0476, 0.0714, -0.1373, NaN, -0.0292, NaN, -0.0759, -0.0528, -0.4845, 0.0759, 0.0204, -0.1118, 0.0476, NaN, 0.0576, -0.0204, 0.0847, 0.1071, 0.0669, NaN, 0.0361, 0.0623, 0.0623, -0.1216, -0.0476, 0.0292, -0.0476, -0.0528, -0.0714, 0.0204, NaN, 0.0204, -0.1612, NaN, -0.0714, 0.0528, 0.0292, -0.1612, -0.0421, -0.0204, 0.0528, 0.1679, 0.0576, 0.0361, NaN, -0.0476, 0.0292, 0.1166, -0.0528, -0.0669, 0.0421, 0.0476, -0.269, NaN, -0.0204, NaN, NaN, -0.0204, -0.0421, -0.0623, 0.0476, -0.098, NaN, -0.0204, -0.0204, 0.0204, -0.0476, 0.0759, -0.0421, 0.0421, 0.0476, NaN, NaN
0.0842, -0.0476, 1, 0.1667, -0.0534, NaN, -0.068, NaN, -0.177, 0.2872, 0.0983, 0.0161, 0.0476, -0.1236, 0.1111, NaN, 0.1345, -0.0476, -0.1064, -0.3056, 0.1562, NaN, 0.0842, 0.1455, -0.0364, 0.1216, 0.1111, 0.068, 0.1111, 0.0821, 0.5, 0.0476, NaN, 0.0476, -0.1074, NaN, -0.1667, 0.1231, 0.068, 0.1612, -0.0983, -0.0476, 0.1231, 0.1216, -0.4419, 0.0842, NaN, 0.1111, 0.068, -0.2722, -0.1231, -0.1562, 0.0983, -0.1111, 0.177, NaN, -0.0476, NaN, NaN, -0.0476, 0.6389, 0.0364, -0.1111, -0.2287, NaN, 0.4286, -0.0476, 0.0476, 0.5556, -0.3058, -0.0983, -0.3932, -0.1111, NaN, NaN
0.2948, 0.0714, 0.1667, 1, 0.0801, NaN, -0.1531, NaN, -0.2173, 0.1846, -0.1474, -0.1448, 0.2857, -0.3296, 0.1667, NaN, 0.0865, 0.0714, -0.0684, 0.0417, 0.1562, NaN, 0.2948, 0.3273, 0.0546, -0.1823, 0, 0.1531, -0.1667, 0.1846, 0.125, -0.0714, NaN, -0.0714, -0.2417, NaN, -0.375, 0.1231, -0.1021, -0.2417, 0.1474, 0.0714, -0.1846, 0.3242, 0.2306, -0.1263, NaN, 0.1667, 0.1531, 0.2041, 0.0308, 0.1041, 0.0369, 0, 0.0966, NaN, 0.0714, NaN, NaN, 0.0714, 0.1474, 0.0818, 0, -0.3001, NaN, 0.0714, -0.2857, 0.2857, 0, -0.2655, 0.1474, -0.1474, -0.1667, NaN, NaN
0.2427, -0.1373, -0.0534, 0.0801, 1, NaN, 0.2125, NaN, 0.1662, -0.1084, 0.1358, -0.0696, 0.1373, -0.3398, -0.2135, NaN, -0.1892, 0.1487, -0.0694, -0.1134, 0.3459, NaN, 0.0742, -0.1267, -0.1267, -0.3309, 0.2135, -0.0082, -0.1868, 0.138, 0.2202, 0.1373, NaN, -0.1487, -0.0355, NaN, 0.2202, -0.2612, -0.0082, 0.0452, 0.0118, -0.1373, 0.1084, 0.3179, -0.1892, 0.2427, NaN, 0.2135, -0.0082, 0.049, 0.3844, -0.0333, 0.2833, -0.2135, 0.2203, NaN, -0.1373, NaN, NaN, 0.1487, 0.0118, 0.2359, 0.0534, 0.0275, NaN, -0.1373, 0.1487, -0.1487, -0.0534, 0.1237, 0.1594, -0.0118, 0.3203, NaN, NaN
NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.0516, -0.0292, -0.068, -0.1531, 0.2125, NaN, 1, NaN, -0.1084, -0.0754, 0.0602, 0.1084, 0.0292, -0.1598, 0.068, NaN, -0.2118, 0.6999, -0.1117, -0.0595, 0.0956, NaN, 0.0516, 0.0891, -0.1893, -0.1737, -0.068, 0.0417, -0.068, 0.2387, -0.1021, 0.0292, NaN, 0.0292, -0.0247, NaN, -0.1021, 0.0754, 0.0417, 0.1809, -0.0602, -0.0292, 0.0754, 0.0331, -0.2118, 0.0516, NaN, -0.068, -0.4792, 0.1667, 0.5528, -0.0956, 0.0602, 0.068, 0.1084, NaN, -0.0292, NaN, NaN, -0.0292, -0.0602, -0.0891, 0.068, -0.14, NaN, -0.0292, -0.0292, 0.0292, -0.068, -0.138, -0.0602, 0.0602, 0.068, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.1342, -0.0759, -0.177, -0.2173, 0.1662, NaN, -0.1084, NaN, 1, -0.0475, 0.1566, 0.049, 0.0759, 0.0816, -0.1448, NaN, 0.0751, -0.0759, -0.1255, 0.1971, -0.1282, NaN, -0.0691, -0.0316, 0.1001, 0.135, -0.0161, 0.1084, -0.0161, -0.1961, -0.0241, 0.0759, NaN, 0.0759, 0.2762, NaN, 0.5794, 0.0475, 0.1084, 0.2762, 0.0214, -0.0759, -0.101, -0.0606, 0.0751, 0.1342, NaN, -0.177, -0.138, -0.2562, -0.1961, -0.1232, -0.0214, 0.0161, 0.2821, NaN, -0.0759, NaN, NaN, -0.0759, -0.1566, 0.0316, -0.1448, 0.4637, NaN, -0.0759, 0.269, -0.269, -0.177, 0.2821, -0.1566, 0.1566, 0.177, NaN, NaN
0.0933, -0.0528, 0.2872, 0.1846, -0.1084, NaN, -0.0754, NaN, -0.0475, 1, 0.1089, -0.3982, 0.0528, -0.1623, 0.1231, NaN, 0.149, -0.0528, 0.0786, -0.1077, 0.173, NaN, 0.0933, -0.0067, -0.0067, 0.3093, -0.1231, 0.0754, 0.2872, -0.1364, 0.1231, 0.0528, NaN, 0.0528, -0.2926, NaN, -0.1846, -0.053, 0.0754, 0.0794, 0.5717, 0.3869, -0.053, 0.1846, -0.2058, 0.0933, NaN, -0.1231, 0.0754, -0.0754, 0.053, -0.173, 0.1089, 0.1231, 0.1961, NaN, -0.0528, NaN, NaN, -0.0528, 0.3448, 0.1746, 0.1231, 0.2744, NaN, 0.3869, -0.0528, 0.0528, 0.2872, -0.2496, -0.1089, -0.3448, 0.1231, NaN, NaN
-0.0745, -0.4845, 0.0983, -0.1474, 0.1358, NaN, 0.0602, NaN, 0.1566, 0.1089, 1, -0.1566, -0.0421, 0.2309, -0.0983, NaN, -0.119, 0.0421, -0.1748, -0.0676, 0.2456, NaN, -0.0745, -0.1287, -0.1287, 0.2509, 0.0983, -0.0602, 0.0983, 0.1089, 0.1474, -0.0421, NaN, -0.0421, 0.3327, NaN, 0.1474, 0.118, -0.0602, 0.1842, 0.087, 0.0421, -0.1089, -0.3465, -0.119, -0.0745, NaN, 0.0983, -0.0602, -0.2408, 0.1089, 0.1382, -0.087, -0.0983, 0.0214, NaN, 0.0421, NaN, NaN, 0.0421, 0.087, 0.1287, -0.0983, 0.2023, NaN, 0.0421, 0.0421, -0.0421, 0.0983, -0.1566, 0.087, -0.087, -0.0983, NaN, NaN
