1, NaN, -0.2103, 0.1243, -0.1147, 0.0128, -0.2151, -0.2325, -0.3319, 0.054, 0.1068, -0.1243, 0.3462, -0.1389, -0.0634, -0.054, 0.0375, 0.1147, -0.0312, 0.1068, 0.2524, -0.0965, 0.2075, -0.2542, -0.1657, 0.0668, 0.2061, 0.0102, -0.1249, -0.1147, -0.0132, NaN, -0.0375, 0.0803, 0.0552, -0.0937, -0.2248, 0.2542, 0.0918, -0.0803, 0.0312, -0.1147, 0.1428, 0.0312, -0.281, -0.0803, 0.2263, -0.1657, 0.1418, 0.0451, NaN, -0.1024, -0.1024, 0.1639, 0.0069, -0.2753, 0.3075, 0.1657, -0.2524, 0.1165, 0.3172, -0.0807, 0.0128, -0.0489, 0.138, -0.0803, NaN, 0.1243, 0.1795, -0.1243, 0.1162, -0.171, 0.1418, -0.2007, -0.0965
NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.2103, NaN, 1, -0.0417, 0.1667, 0.1675, 0.148, -0.0765, -0.1346, -0.3028, -0.1551, 0.0417, 0.0638, 0.2019, -0.0754, -0.0336, 0.4001, -0.1667, 0.2722, -0.1551, -0.1375, 0.0765, -0.0503, -0.1166, 0.0903, -0.2182, -0.0765, 0.245, -0.1361, 0.1667, -0.4588, NaN, 0.1455, -0.1166, -0.1375, 0, 0.0754, 0.1166, -0.2118, 0.1166, 0, 0.1667, -0.0164, -0.2722, 0, 0.1166, -0.0186, 0.2408, -0.4183, -0.3932, NaN, -0.17, -0.0638, 0.4082, 0.2408, 0.0364, -0.2606, -0.2408, 0.3094, -0.14, 0.21, -0.1759, -0.1117, -0.0655, 0.1336, 0.1166, NaN, -0.0417, 0.2408, -0.1667, 0.3759, -0.3273, -0.1455, -0.0186, -0.0191
0.1243, NaN, -0.0417, 1, -0.0417, -0.1117, 0.2303, -0.3632, 0.1598, -0.0505, 0.1465, 0.0417, 0.17, -0.0505, -0.0754, 0.0505, 0.1273, 0.0417, -0.068, -0.0689, -0.0516, -0.1147, 0.0754, 0.0292, -0.0602, -0.1273, -0.3632, 0.1893, -0.2722, -0.0417, 0.1147, NaN, -0.1273, 0.0292, -0.0516, 0.2041, 0.0754, -0.0292, 0.0824, -0.0292, 0.068, -0.0417, -0.0164, 0.068, 0.068, -0.0292, 0.121, -0.0602, -0.1, 0.0164, NaN, 0.0956, 0.0956, 0.1021, -0.0602, 0.1273, 0.1117, 0.0602, 0.0516, 0.0788, 0.0788, 0.0754, -0.1117, 0.0164, -0.0891, -0.0292, NaN, -0.0417, 0.316, -0.4792, 0.0082, -0.1, 0.1273, 0.121, -0.1147
-0.1147, NaN, 0.1667, -0.0417, 1, 0.121, 0.2303, 0.1147, -0.2607, -0.0505, -0.2844, 0.0417, -0.0956, -0.0505, 0.2387, -0.1598, 0.1273, 0.0417, 0.6124, -0.2844, -0.0516, 0.1243, 0.0754, 0.0292, -0.0602, -0.1273, 0.1147, 0.1893, 0.068, -0.0417, -0.1243, NaN, -0.1273, 0.0292, -0.0516, 0.2041, 0.0754, -0.0292, -0.5059, -0.0292, 0.068, -0.0417, -0.0164, -0.2722, 0.068, -0.0292, 0.121, -0.0602, -0.1, 0.0164, NaN, 0.0956, -0.17, 0.1021, -0.0602, 0.1273, -0.121, 0.0602, 0.0516, -0.14, 0.2976, -0.2387, 0.121, -0.1884, 0.4677, -0.0292, NaN, -0.0417, -0.0602, 0.0417, -0.1961, -0.3273, 0.1273, -0.3444, 0.3632
0.0128, NaN, 0.1675, -0.1117, 0.121, 1, -0.0257, -0.1196, -0.2762, 0.0996, -0.0404, -0.121, 0.159, -0.3701, 0.0786, -0.2874, 0.1381, -0.121, 0.1976, -0.1367, -0.0422, 0.0128, 0.202, -0.0847, 0.0067, -0.3412, 0.094, 0.1343, 0.1064, 0.121, -0.1196, NaN, 0.065, -0.0847, -0.0422, 0.4104, -0.0786, 0.0847, 0.0237, 0.0847, -0.0456, 0.121, -0.0897, -0.0456, -0.0456, 0.0847, -0.2474, 0.0067, -0.065, -0.0018, NaN, -0.0404, 0.0783, 0.1596, 0.1748, -0.065, -0.0644, 0.3294, 0.4262, 0.2111, 0.1134, -0.2189, -0.0395, -0.2763, 0.2587, 0.0847, NaN, 0.121, 0.0067, 0.1117, 0.2957, -0.1665, 0.0366, -0.0395, 0.3331
-0.2151, NaN, 0.148, 0.2303, 0.2303, -0.0257, 1, 0.0264, 0.1129, -0.3852, -0.2994, -0.2303, 0.2139, 0.1129, -0.0794, 0.0531, -0.0754, -0.0247, 0.2417, -0.2994, 0.285, 0.0679, -0.2926, 0.1266, 0.0356, -0.0144, -0.1623, 0.0528, -0.2417, -0.1809, -0.1623, NaN, 0.0754, 0.1266, -0.0543, 0.1612, 0.3273, -0.1266, -0.1068, -0.1266, -0.3761, -0.1809, -0.0711, -0.2417, 0.2955, -0.1266, 0.2498, -0.1129, -0.0754, -0.0905, NaN, 0.2056, 0.2056, -0.2619, -0.2614, 0.2836, -0.0661, -0.1842, 0.2239, -0.3489, 0.0829, -0.2926, 0.0661, 0.3137, 0.0528, -0.1266, NaN, -0.1809, 0.0356, -0.0247, -0.3677, -0.0754, 0.1938, 0.0661, 0.1623
-0.2325, NaN, -0.0765, -0.3632, 0.1147, -0.1196, 0.0264, 1, 0.2354, -0.1505, -0.0079, -0.1147, -0.2243, 0.2354, 0.0634, 0.1505, -0.1418, -0.1147, 0.0312, -0.0079, 0.142, 0.3158, -0.2075, -0.0803, -0.1795, -0.0668, -0.0965, -0.0102, 0.1249, 0.1147, -0.0965, NaN, 0.1418, -0.0803, 0.142, -0.281, -0.2075, 0.0803, 0.0432, 0.0803, 0.1249, 0.1147, 0.0451, -0.0312, 0.281, 0.0803, -0.2263, -0.0069, 0.0668, -0.327, NaN, -0.1414, -0.2633, -0.281, 0.1657, -0.0375, 0.2263, 0.0069, -0.142, -0.2168, -0.2168, -0.0634, 0.094, 0.0489, 0.1175, 0.0803, NaN, -0.1243, -0.1795, 0.1243, -0.1162, 0.0668, 0.0668, -0.1196, 0.2061
-0.3319, NaN, -0.1346, 0.1598, -0.2607, -0.2762, 0.1129, 0.2354, 1, -0.0187, -0.127, 0.0505, -0.0622, 0.1511, -0.3449, 0.2733, -0.3047, 0.2607, -0.2884, 0.3079, 0.0243, -0.1389, -0.2891, -0.1118, -0.0729, -0.0624, -0.247, 0.2293, -0.1236, -0.0505, -0.054, NaN, -0.0624, -0.1118, -0.1492, -0.2884, 0.0913, -0.1825, 0.2779, -0.1825, 0.0137, -0.0505, -0.1439, 0.1511, 0.1511, -0.1825, -0.0883, -0.0729, 0.2459, -0.0215, NaN, 0.1695, 0.1695, -0.2884, -0.0729, -0.0294, 0.1822, -0.079, 0.1492, 0.0954, -0.1696, 0.3449, 0.0056, 0.3092, 0.0045, 0.1118, NaN, -0.0505, -0.0729, 0.0505, -0.0726, -0.1211, -0.0294, -0.0883, -0.3319
0.054, NaN, -0.3028, -0.0505, -0.0505, 0.0996, -0.3852, -0.1505, -0.0187, 1, -0.04, 0.0505, -0.2767, -0.4431, -0.0913, -0.0662, -0.3047, 0.0505, -0.1511, 0.2209, -0.1492, -0.1389, 0.0913, -0.1118, 0.079, 0.1211, 0.1389, 0.0045, 0.1511, -0.0505, 0.2354, NaN, -0.1542, 0.1825, 0.0243, -0.206, -0.0355, -0.1825, -0.0784, 0.1118, 0.1511, 0.1598, 0.0215, 0.1511, -0.261, 0.1118, -0.1822, -0.0729, 0.2459, 0.3919, NaN, 0.0622, 0.2767, -0.2884, -0.2248, 0.0624, -0.0056, 0.2248, -0.0243, 0.0954, -0.1696, 0.0913, 0.0996, 0.0612, -0.1079, -0.1825, NaN, 0.1598, -0.3767, 0.0505, 0.0924, 0.2459, -0.0294, 0.0996, -0.0425
