1, 0.0154, 0.0422, 0.159, 0.3514, 0.1343, -0.1613, 0.0067, 0.121, 0.2776, 0.0617, -0.0067, -0.0422, -0.0422, 0.1976, -0.2048, -0.3701, -0.4336, 0.1343, -0.1064, -0.1117, 0.0847, 0.121, 0.121
0.0154, 1, 0.0691, 0.2488, 0.0947, 0.2318, -0.0214, 0.1566, 0.1084, -0.1573, 0.2496, -0.1566, 0.1342, -0.0691, -0.3058, 0.0591, -0.3163, -0.0817, -0.0316, 0.177, 0.1084, 0.0759, 0.1084, 0.1084
0.0422, 0.0691, 1, 0.1184, 0.1498, 0.1103, 0.0745, 0.0745, -0.3782, 0.0072, -0.0933, -0.0745, 0.0638, 0.0638, -0.1965, 0.1375, 0.1492, -0.0543, -0.1195, 0.0842, 0.0516, 0.0361, 0.0516, -0.3782
0.159, 0.2488, 0.1184, 1, 0.0783, 0.5055, 0.0537, 0.4375, -0.0956, -0.0134, 0.0128, -0.0537, 0.1008, 0.1008, -0.1562, -0.1488, -0.1695, -0.2139, -0.0625, 0.0174, -0.0956, -0.0669, -0.0956, -0.0956
0.3514, 0.0947, 0.1498, 0.0783, 1, 0.2388, -0.1748, -0.1748, -0.121, 0.2111, 0.0786, 0.0067, 0.2342, 0.0422, -0.1976, 0.1117, -0.1935, -0.0257, -0.2587, -0.1976, 0.1117, 0.241, 0.1117, 0.1117
0.1343, 0.2318, 0.1103, 0.5055, 0.2388, 1, 0.0724, 0.2735, -0.0891, -0.2854, -0.1746, -0.0724, 0.3492, -0.1103, -0.1455, -0.2004, -0.2203, -0.1627, 0.1071, 0.0364, 0.1893, 0.3273, 0.1893, 0.1893
-0.1613, -0.0214, 0.0745, 0.0537, -0.1748, 0.0724, 1, 0.1848, -0.0602, -0.1138, 0.1089, 0.087, -0.0745, -0.0745, -0.0983, -0.0602, -0.0729, -0.0356, -0.1287, 0.1474, -0.0602, -0.0421, -0.0602, -0.0602
0.0067, 0.1566, 0.0745, 0.4375, -0.1748, 0.2735, 0.1848, 1, -0.0602, 0.0443, 0.1089, -0.1848, -0.0745, 0.2359, -0.0983, -0.0602, -0.2248, -0.1842, 0.2735, -0.0983, -0.0602, -0.0421, -0.0602, -0.0602
0.121, 0.1084, -0.3782, -0.0956, -0.121, -0.0891, -0.0602, -0.0602, 1, -0.0788, 0.0754, 0.0602, -0.0516, -0.0516, 0.2722, -0.0417, -0.2607, -0.0247, 0.1893, -0.068, -0.0417, -0.0292, -0.0417, -0.0417
0.2776, -0.1573, 0.0072, -0.0134, 0.2111, -0.2854, -0.1138, 0.0443, -0.0788, 1, -0.1214, 0.1138, -0.0072, -0.0072, -0.0572, -0.035, -0.0954, -0.0035, 0.0655, -0.2001, 0.14, 0.098, -0.0788, -0.0788
0.0617, 0.2496, -0.0933, 0.0128, 0.0786, -0.1746, 0.1089, 0.1089, 0.0754, -0.1214, 1, -0.1089, -0.1659, 0.0933, -0.4924, 0.4523, -0.0355, 0.1686, 0.1612, 0.1231, -0.2387, -0.3869, 0.0754, -0.2387
-0.0067, -0.1566, -0.0745, -0.0537, 0.0067, -0.0724, 0.087, -0.1848, 0.0602, 0.1138, -0.1089, 1, -0.2359, -0.2359, 0.0983, 0.2107, 0.2248, 0.1842, 0.1287, 0.0983, 0.0602, 0.0421, -0.316, 0.0602
-0.0422, 0.1342, 0.0638, 0.1008, 0.2342, 0.3492, -0.0745, -0.0745, -0.0516, -0.0072, -0.1659, -0.2359, 1, -0.0638, -0.0842, 0.0344, 0.0243, 0.0543, -0.1103, -0.0842, 0.3782, 0.5654, -0.0516, 0.3782
-0.0422, -0.0691, 0.0638, 0.1008, 0.0422, -0.1103, -0.0745, 0.2359, -0.0516, -0.0072, 0.0933, -0.2359, -0.0638, 1, -0.0842, 0.0344, 0.0243, 0.0543, -0.1103, -0.0842, -0.0516, -0.0361, -0.0516, -0.0516
0.1976, -0.3058, -0.1965, -0.1562, -0.1976, -0.1455, -0.0983, -0.0983, 0.2722, -0.0572, -0.4924, 0.0983, -0.0842, -0.0842, 1, -0.4082, -0.0137, -0.3761, -0.1455, -0.1111, -0.068, -0.0476, -0.068, 0.2722
-0.2048, 0.0591, 0.1375, -0.1488, 0.1117, -0.2004, -0.0602, -0.0602, -0.0417, -0.035, 0.4523, 0.2107, 0.0344, 0.0344, -0.4082, 1, 0.5383, 0.6744, 0.245, 0.1361, -0.0417, -0.175, -0.25, -0.25
-0.3701, -0.3163, 0.1492, -0.1695, -0.1935, -0.2203, -0.0729, -0.2248, -0.2607, -0.0954, -0.0355, 0.2248, 0.0243, 0.0243, -0.0137, 0.5383, 1, 0.6342, 0.0045, 0.261, -0.0505, -0.1825, -0.2607, -0.2607
-0.4336, -0.0817, -0.0543, -0.2139, -0.0257, -0.1627, -0.0356, -0.1842, -0.0247, -0.0035, 0.1686, 0.1842, 0.0543, 0.0543, -0.3761, 0.6744, 0.6342, 1, 0.0571, 0.1612, -0.0247, -0.1612, -0.2303, -0.2303
0.1343, -0.0316, -0.1195, -0.0625, -0.2587, 0.1071, -0.1287, 0.2735, 0.1893, 0.0655, 0.1612, 0.1287, -0.1103, -0.1103, -0.1455, 0.245, 0.0045, 0.0571, 1, 0.0364, -0.0891, -0.0623, -0.0891, -0.0891
-0.1064, 0.177, 0.0842, 0.0174, -0.1976, 0.0364, 0.1474, -0.0983, -0.068, -0.2001, 0.1231, 0.0983, -0.0842, -0.0842, -0.1111, 0.1361, 0.261, 0.1612, 0.0364, 1, -0.068, -0.0476, -0.068, -0.068
-0.1117, 0.1084, 0.0516, -0.0956, 0.1117, 0.1893, -0.0602, -0.0602, -0.0417, 0.14, -0.2387, 0.0602, 0.3782, -0.0516, -0.068, -0.0417, -0.0505, -0.0247, -0.0891, -0.068, 1, 0.6999, -0.0417, 0.4792
0.0847, 0.0759, 0.0361, -0.0669, 0.241, 0.3273, -0.0421, -0.0421, -0.0292, 0.098, -0.3869, 0.0421, 0.5654, -0.0361, -0.0476, -0.175, -0.1825, -0.1612, -0.0623, -0.0476, 0.6999, 1, -0.0292, 0.6999
0.121, 0.1084, 0.0516, -0.0956, 0.1117, 0.1893, -0.0602, -0.0602, -0.0417, -0.0788, 0.0754, -0.316, -0.0516, -0.0516, -0.068, -0.25, -0.2607, -0.2303, -0.0891, -0.068, -0.0417, -0.0292, 1, -0.0417
0.121, 0.1084, -0.3782, -0.0956, 0.1117, 0.1893, -0.0602, -0.0602, -0.0417, -0.0788, -0.2387, 0.0602, 0.3782, -0.0516, 0.2722, -0.25, -0.2607, -0.2303, -0.0891, -0.068, 0.4792, 0.6999, -0.0417, 1
