1, -0.0243, 0.2239, 0.3094, -0.0691, 0.0444, -0.0842, 0.0638, 0.0842, 0.142, -0.1195, 0.1614, -0.0422, -0.0361, -0.1614, 0.0638, 0.0638, -0.3782, -0.2342, -0.1492, NaN, -0.1576, 0.1103, 0.2908, 0.1498, -0.1498, -0.1019, -0.0516, 0.0184, -0.2526, -0.1895, 0.2724, 0.0745, -0.1408, -0.1019, NaN, -0.0638, 0.0933, 0.0933, -0.1375, 0.2063, -0.1342, -0.0933, -0.0361, 0.0516, 0.1408, -0.0516, 0.0638, -0.0516, -0.0742, 0.0842, 0.0691, -0.0638, -0.1263, 0.1654, 0.0842, 0.2063, 0.1263, -0.1008, -0.3782, -0.0933, -0.0638, -0.0638, -0.1103, 0.3835, 0.0516, 0.0638, -0.0516, 0.0543, -0.1408, -0.0184, -0.1742, 0.1263, 0.1375, NaN
-0.0243, 1, -0.3852, 0.1178, 0.1174, 0.2488, -0.261, 0.1978, -0.5357, -0.1389, 0.1169, 0.0996, -0.2874, -0.1118, -0.0996, 0.1978, 0.0243, -0.0505, -0.0056, 0.2733, NaN, 0.4295, -0.1079, -0.0243, -0.1935, -0.3701, 0.0404, -0.1598, -0.1529, 0.5357, 0.1854, -0.0179, 0.079, 0.3159, -0.0784, NaN, -0.0243, -0.2181, 0.0355, -0.0336, 0.3028, -0.3163, 0.0913, 0.1825, 0.1598, -0.1971, -0.1598, 0.0243, -0.1598, -0.3398, -0.2884, -0.0179, 0.1492, 0.3296, 0.1529, -0.3708, -0.0336, -0.4326, -0.0622, 0.1598, -0.1623, -0.1978, 0.1492, -0.1169, 0.0404, 0.1598, 0.1978, 0.0505, 0.1959, -0.2779, -0.1169, -0.2209, -0.1236, -0.1346, NaN
0.2239, -0.3852, 1, 0.0658, -0.179, -0.1012, 0.0269, -0.2239, 0.5641, 0.0679, -0.3869, -0.1746, 0.1176, 0.1266, -0.1612, 0.1154, -0.0543, 0.0247, 0.0257, -0.4449, NaN, -0.4343, 0.2726, 0.0543, 0.1176, 0.4336, -0.1068, -0.0247, 0.3165, -0.4835, -0.0907, -0.0156, -0.1129, -0.2415, 0.3576, NaN, 0.2239, 0.4166, -0.3273, 0.1809, -0.0658, 0.2762, 0.2033, 0.1266, 0.0247, 0.3576, -0.0247, 0.1154, 0.1809, 0.1258, 0.3761, -0.0156, 0.0543, -0.3626, -0.2286, 0.0806, 0.0987, 0.1612, 0.0042, -0.1809, 0.2033, 0.2239, 0.0543, 0.1671, 0.3576, -0.1809, -0.0543, 0.1809, -0.2987, 0.1068, 0.0352, 0.0442, -0.0403, -0.0987, NaN
0.3094, 0.1178, 0.0658, 1, -0.3548, 0.1985, -0.1361, 0.2063, 0.0816, -0.0191, -0.2004, 0.1531, -0.1675, 0.175, -0.2381, 0.0344, -0.3094, -0.25, -0.0745, 0.2187, NaN, -0.3273, -0.4232, -0.0344, 0.0186, -0.2978, -0.0941, -0.1667, 0.2673, 0.0816, 0.4933, 0.0591, -0.2107, 0.0941, 0.1412, NaN, 0.1375, -0.201, -0.201, -0.1667, 0.25, -0.0394, 0.0754, 0.175, -0.0417, 0.2588, 0.0417, 0.0344, -0.1667, -0.2942, -0.2722, 0.0591, -0.0344, -0.1021, 0.5345, -0.2449, -0.0833, 0.1021, 0.0638, -0.0417, 0.201, 0.1375, 0.1375, 0.0891, 0.2588, -0.0417, 0.0344, 0.0417, 0.148, -0.3765, 0.0891, -0.1034, 0.1021, -0.0833, NaN
-0.0691, 0.1174, -0.179, -0.3548, 1, -0.2563, -0.1448, -0.1342, 0.0483, 0.0407, 0.295, -0.004, -0.3148, 0.0759, 0.3058, 0.0691, 0.0691, 0.138, -0.2047, -0.1174, NaN, 0.3312, -0.2318, -0.2724, 0.1255, 0.0947, 0.0751, -0.138, -0.2845, 0.0483, -0.1046, -0.0676, 0.0214, -0.0751, -0.3423, NaN, -0.0691, 0.101, 0.3982, -0.0394, -0.2365, 0.1655, -0.2496, -0.269, 0.3844, -0.3423, -0.138, 0.0691, -0.138, 0.2203, -0.0161, -0.0676, -0.2724, 0.1448, -0.3477, 0.4345, 0.1577, -0.1448, -0.1232, -0.1084, -0.3982, -0.0691, -0.0691, -0.295, 0.0751, 0.138, 0.0691, 0.1084, 0.2101, -0.2143, 0.1791, 0.3323, -0.0241, 0.0394, NaN
0.0444, 0.2488, -0.1012, 0.1985, -0.2563, 1, 0.0135, -0.0444, -0.3647, -0.0987, -0.1503, -0.206, -0.2273, -0.1679, -0.3005, 0.2969, 0.1263, 0.2399, -0.2273, 0.3356, NaN, 0.1697, -0.0398, -0.1263, -0.2273, -0.4194, -0.2406, 0.1737, 0.2918, 0.2837, -0.1216, -0.0372, 0.1972, 0.2406, 0.2266, NaN, -0.1263, -0.3142, -0.0648, -0.2812, 0.5459, -0.4285, 0.0648, 0.1216, -0.1737, 0.1098, -0.0331, -0.215, -0.0331, -0.6424, -0.2837, 0.0606, 0.215, -0.081, 0.3272, -0.1216, 0.0496, -0.0203, -0.2932, 0.0331, 0.1895, -0.1263, -0.1263, -0.0707, -0.007, 0.0331, 0.1263, -0.0331, -0.1012, -0.2266, -0.115, -0.0975, -0.2229, 0.0331, NaN
-0.0842, -0.261, 0.0269, -0.1361, -0.1448, 0.0135, 1, -0.1965, -0.0667, 0.1873, 0.1455, -0.25, -0.1064, -0.0476, 0.1111, -0.1965, 0.0842, 0.068, 0.1976, 0.1236, NaN, -0.2079, 0.1455, 0.4772, 0.0456, -0.0456, 0.0576, 0.2722, -0.0727, 0.2, -0.1111, -0.177, -0.1474, -0.0576, -0.1345, NaN, -0.0842, -0.0821, -0.0821, 0.1361, 0, -0.177, 0.0821, -0.0476, -0.6124, 0.0576, -0.068, -0.4772, -0.068, 0.0801, -0.1111, 0.1448, 0.1965, -0.1667, 0.0727, -0.2, 0.1361, 0.1667, 0.1562, 0.068, 0.4924, -0.0842, -0.0842, -0.1455, -0.1345, 0.068, -0.1965, -0.068, 0.0269, 0.1345, 0.0727, 0.0985, -0.1667, 0.2722, NaN
0.0638, 0.1978, -0.2239, 0.2063, -0.1342, -0.0444, -0.1965, 1, -0.2526, -0.142, -0.1103, 0.1895, 0.2342, 0.0361, -0.1895, 0.2908, -0.0638, -0.0516, 0.0422, 0.1492, NaN, 0.1576, -0.1103, 0.0638, -0.1498, -0.0422, -0.1408, 0.0516, -0.2021, 0.0842, 0.1895, 0.1342, 0.2359, -0.1019, -0.3835, NaN, 0.0638, -0.0933, -0.0933, -0.2063, 0.1375, 0.1342, -0.1659, 0.0361, -0.0516, 0.1019, 0.0516, -0.0638, 0.0516, -0.0944, -0.0842, -0.0691, 0.0638, 0.1263, 0.0184, -0.0842, -0.0344, -0.1263, -0.1184, -0.0516, -0.1659, 0.0638, 0.0638, 0.1103, 0.1019, -0.0516, 0.2908, 0.0516, -0.2239, -0.1019, 0.0184, -0.0036, -0.1263, -0.3094, NaN
0.0842, -0.5357, 0.5641, 0.0816, 0.0483, -0.3647, -0.0667, -0.2526, 1, 0, -0.1091, -0.1667, 0.0456, 0.1429, 0.0833, -0.2526, -0.0842, 0, -0.1368, -0.4532, NaN, -0.4454, 0.1091, -0.0842, 0.4104, 0.5016, 0.0576, 0, 0.1309, -0.44, -0.0833, -0.0483, -0.2949, -0.1729, 0.0576, NaN, 0.2526, 0.3693, 0, 0.0816, -0.4899, 0.5311, 0.2462, 0.1429, 0.2041, 0.0576, 0, 0.0842, 0.2041, 0.3203, 0.3333, 0.0483, -0.2526, -0.3, -0.2182, 0.28, 0, 0.1, -0.0521, -0.2041, -0.1231, 0.2526, 0.2526, -0.1091, 0.4035, -0.2041, -0.2526, 0.2041, -0.0806, 0.0576, 0.3055, 0.2955, 0.2, 0, NaN
0.142, -0.1389, 0.0679, -0.0191, 0.0407, -0.0987, 0.1873, -0.142, 0, 1, 0.138, 0.0312, -0.2263, 0.0803, -0.1288, -0.142, 0.2524, 0.1243, -0.1196, -0.1505, NaN, -0.171, 0.138, 0.142, -0.1196, 0.2263, 0.0918, -0.1243, 0.0613, 0, -0.0663, -0.3798, 0.1795, -0.2267, 0.0918, NaN, 0.142, -0.0634, -0.0634, 0.3059, 0.0191, -0.0407, -0.2248, 0.0803, -0.1147, 0.2267, -0.1243, 0.0552, -0.1243, 0.2587, -0.1873, 0.1854, -0.0552, 0.281, -0.1635, 0, 0.0191, 0.1873, -0.0195, -0.1147, 0.0634, 0.142, -0.2524, -0.138, -0.1781, 0.1243, -0.142, -0.1243, 0.0679, -0.0918, -0.2657, -0.1068, 0.1873, 0.2677, NaN
