1, 0.1143, -0.0695, 0.0146, -0.1906, -0.0963, -0.0146, -0.035, 0.0911, 0.1439, -0.1903, 0.1948, -0.0276, 0.0032, 0.152
0.1143, 1, 0.0152, -0.2987, -0.107, 0.0788, -0.1191, 0.0744, -0.1027, -0.0215, 0.0537, 0.0338, 0.135, 0.0835, -0.0097
-0.0695, 0.0152, 1, -0.2132, -0.0985, -0.1751, -0.1165, 0.3132, -0.0754, 0.04, 0.1831, -0.3236, 0.012, -0.1555, 0.0442
0.0146, -0.2987, -0.2132, 1, 0.026, -0.1931, 0.084, -0.0625, 0.1232, -0.045, -0.1877, 0.328, -0.0823, -0.0333, 0.1007
-0.1906, -0.107, -0.0985, 0.026, 1, 0.1273, -0.2429, -0.0136, 0.004, 0.0721, 0.1317, -0.2742, -0.0371, -0.1134, 0.0067
-0.0963, 0.0788, -0.1751, -0.1931, 0.1273, 1, -0.2613, -0.1667, 0.3477, -0.0629, -0.0265, -0.1839, 0.1503, 0.2446, -0.211
-0.0146, -0.1191, -0.1165, 0.084, -0.2429, -0.2613, 1, -0.2215, -0.1232, 0.1523, 0.0823, 0.0898, 0.0823, -0.0709, 0.0042
-0.035, 0.0744, 0.3132, -0.0625, -0.0136, -0.1667, -0.2215, 1, -0.0316, 0.2203, 0.1813, -0.3634, -0.2609, 0.0175, 0.0571
0.0911, -0.1027, -0.0754, 0.1232, 0.004, 0.3477, -0.1232, -0.0316, 1, 0.0179, 0.0606, 0.0911, -0.135, 0.1237, -0.0817
0.1439, -0.0215, 0.04, -0.045, 0.0721, -0.0629, 0.1523, 0.2203, 0.0179, 1, -0.1653, 0.1439, 0.0017, -0.0099, -0.1361
-0.1903, 0.0537, 0.1831, -0.1877, 0.1317, -0.0265, 0.0823, 0.1813, 0.0606, -0.1653, 1, -0.3529, -0.0673, -0.2498, 0.1829
0.1948, 0.0338, -0.3236, 0.328, -0.2742, -0.1839, 0.0898, -0.3634, 0.0911, 0.1439, -0.3529, 1, -0.1089, 0.0835, -0.1714
-0.0276, 0.135, 0.012, -0.0823, -0.0371, 0.1503, 0.0823, -0.2609, -0.135, 0.0017, -0.0673, -0.1089, 1, -0.0876, -0.062
0.0032, 0.0835, -0.1555, -0.0333, -0.1134, 0.2446, -0.0709, 0.0175, 0.1237, -0.0099, -0.2498, 0.0835, -0.0876, 1, -0.4387
0.152, -0.0097, 0.0442, 0.1007, 0.0067, -0.211, 0.0042, 0.0571, -0.0817, -0.1361, 0.1829, -0.1714, -0.062, -0.4387, 1
