1, 0.5059, -0.1761, -0.149, -0.1019, -0.1628, -0.1345, 0.1408, 0.0935, 0.0033, -0.1345, NaN, -0.0824, 0.0284, -0.0576, 0.2118, -0.1019, NaN, -0.0576, NaN, -0.2143, -0.2143, -0.119, 0.3059, 0.0033, -0.0576, -0.1345, 0.2118, 0.2118, -0.0576, -0.149, 0.064, -0.1019, -0.0824, 0.2031, -0.149, -0.0126, -0.0576, 0.0576, -0.149
0.5059, 1, -0.0891, -0.0754, -0.0516, -0.0824, -0.068, -0.0516, -0.0602, -0.0824, -0.068, NaN, -0.0417, -0.0754, -0.0292, -0.0417, -0.0516, NaN, -0.0292, NaN, -0.1084, -0.1084, -0.0602, 0.316, -0.0824, -0.0292, -0.068, -0.0417, -0.0417, -0.0292, -0.0754, 0.138, -0.0516, -0.0417, 0.138, -0.0754, -0.1336, -0.0292, -0.068, -0.0754
-0.1761, -0.0891, 1, 0.1746, 0.1195, -0.0189, 0.2182, 0.1195, -0.1287, -0.0189, -0.1455, NaN, -0.0891, -0.1612, 0.3273, -0.0891, 0.1195, NaN, -0.0623, NaN, 0.0316, -0.2318, -0.1287, 0.0724, -0.1761, -0.0623, -0.1455, -0.0891, -0.0891, 0.3273, 0.3425, -0.2318, -0.1103, -0.0891, -0.2318, -0.1612, -0.0476, -0.0623, 0.2182, 0.0067
-0.149, -0.0754, 0.1746, 1, -0.0933, -0.149, 0.0821, -0.0933, -0.1089, 0.0284, -0.1231, NaN, -0.0754, -0.1364, -0.0528, -0.0754, -0.0933, NaN, -0.0528, NaN, -0.0475, -0.0475, -0.1089, -0.1089, 0.0284, -0.0528, 0.0821, -0.0754, -0.0754, 0.3869, 0.053, -0.1961, -0.0933, 0.5528, -0.0475, -0.1364, 0.4298, -0.0528, -0.1231, 0.053
-0.1019, -0.0516, 0.1195, -0.0933, 1, 0.3835, -0.0842, -0.0638, -0.0745, 0.3835, -0.0842, NaN, -0.0516, -0.0933, -0.0361, -0.0516, -0.0638, NaN, -0.0361, NaN, 0.0691, 0.0691, -0.0745, -0.0745, -0.1019, -0.0361, -0.0842, -0.0516, -0.0516, -0.0361, 0.1659, -0.1342, -0.0638, -0.0516, -0.1342, 0.1659, 0.0184, -0.0361, -0.0842, -0.0933
-0.1628, -0.0824, -0.0189, -0.149, 0.3835, 1, -0.1345, -0.1019, -0.119, 0.0033, 0.0576, NaN, -0.0824, 0.0284, -0.0576, -0.0824, -0.1019, NaN, -0.0576, NaN, 0.064, 0.2031, 0.0935, -0.119, 0.1694, -0.0576, 0.0576, 0.2118, -0.0824, -0.0576, 0.2058, -0.2143, -0.1019, -0.0824, -0.2143, 0.0284, -0.1384, -0.0576, 0.0576, 0.0284
-0.1345, -0.068, 0.2182, 0.0821, -0.0842, -0.1345, 1, -0.0842, -0.0983, -0.1345, -0.1111, NaN, 0.2722, -0.1231, -0.0476, -0.068, -0.0842, NaN, -0.0476, NaN, -0.0161, -0.0161, 0.1474, -0.0983, -0.1345, -0.0476, -0.1111, -0.068, -0.068, -0.0476, -0.1231, -0.177, -0.0842, -0.068, -0.0161, 0.0821, -0.0727, -0.0476, -0.1111, 0.4924
0.1408, -0.0516, 0.1195, -0.0933, -0.0638, -0.1019, -0.0842, 1, 0.2359, -0.1019, -0.0842, NaN, 0.3782, -0.0933, -0.0361, -0.0516, 0.2908, NaN, -0.0361, NaN, -0.1342, 0.0691, 0.2359, 0.2359, 0.1408, -0.0361, -0.0842, -0.0516, -0.0516, -0.0361, -0.0933, 0.0691, 0.2908, -0.0516, -0.1342, -0.0933, -0.1654, -0.0361, 0.1965, -0.0933
0.0935, -0.0602, -0.1287, -0.1089, -0.0745, -0.119, -0.0983, 0.2359, 1, -0.119, 0.1474, NaN, -0.0602, 0.118, -0.0421, -0.0602, 0.2359, NaN, -0.0421, NaN, 0.0214, 0.0214, -0.087, 0.1848, 0.3059, -0.0421, -0.0983, -0.0602, 0.316, -0.0421, -0.1089, 0.3773, -0.0745, -0.0602, 0.0214, -0.1089, -0.0322, -0.0421, -0.0983, -0.1089
0.0033, -0.0824, -0.0189, 0.0284, 0.3835, 0.0033, -0.1345, -0.1019, -0.119, 1, 0.0576, NaN, -0.0824, -0.149, -0.0576, -0.0824, -0.1019, NaN, -0.0576, NaN, -0.0751, -0.0751, -0.119, -0.119, -0.1628, -0.0576, -0.1345, -0.0824, -0.0824, 0.3541, 0.2058, -0.0751, -0.1019, -0.0824, -0.2143, 0.2058, 0.239, -0.0576, -0.1345, 0.0284
