1, -0.2447, 0.2744, 0.1865, -0.0695, -0.2626, -0.1555, -0.1034, -0.1087, -0.012, 0.0398, -0.214, -0.0975, -0.04, 0.1087
-0.2447, 1, 0.0203, -0.2161, -0.1903, 0.2918, 0.3179, -0.1158, -0.012, 0.0673, -0.1494, -0.0852, 0.1494, 0.0818, 0.0975
0.2744, 0.0203, 1, -0.0417, -0.1605, -0.0546, -0.2202, -0.1021, 0.1478, 0.2837, -0.4073, -0.0824, -0.3242, -0.0824, 0.2744
0.1865, -0.2161, -0.0417, 1, 0.1906, 0.0136, -0.0534, 0.1531, -0.1865, -0.206, 0.2894, 0.0721, 0.0473, -0.0996, -0.1654
-0.0695, -0.1903, -0.1605, 0.1906, 1, -0.3634, 0.0032, 0.2621, 0.2389, -0.2976, -0.1411, 0.1868, -0.2163, -0.0612, -0.2389
-0.2626, 0.2918, -0.0546, 0.0136, -0.3634, 1, 0.4543, -0.1336, -0.0829, 0.1503, 0.0515, -0.2203, -0.0707, 0.1169, -0.0322
-0.1555, 0.3179, -0.2202, -0.0534, 0.0032, 0.4543, 1, -0.1307, -0.267, -0.3179, -0.0584, -0.0726, 0.0876, 0.0924, -0.1555
-0.1034, -0.1158, -0.1021, 0.1531, 0.2621, -0.1336, -0.1307, 1, -0.1551, -0.1323, -0.21, 0.1346, 0.1985, 0.0505, -0.1034
-0.1087, -0.012, 0.1478, -0.1865, 0.2389, -0.0829, -0.267, -0.1551, 1, 0.0975, -0.2208, 0.127, -0.1591, -0.134, -0.1087
-0.012, 0.0673, 0.2837, -0.206, -0.2976, 0.1503, -0.3179, -0.1323, 0.0975, 1, -0.1981, -0.1653, -0.0673, -0.0818, -0.012
0.0398, -0.1494, -0.4073, 0.2894, -0.1411, 0.0515, -0.0584, -0.21, -0.2208, -0.1981, 1, 0.0954, 0.0625, -0.1696, -0.0507
-0.214, -0.0852, -0.0824, 0.0721, 0.1868, -0.2203, -0.0726, 0.1346, 0.127, -0.1653, 0.0954, 1, 0.1686, -0.1885, -0.301
-0.0975, 0.1494, -0.3242, 0.0473, -0.2163, -0.0707, 0.0876, 0.1985, -0.1591, -0.0673, 0.0625, 0.1686, 1, 0.0017, -0.2686
-0.04, 0.0818, -0.0824, -0.0996, -0.0612, 0.1169, 0.0924, 0.0505, -0.134, -0.0818, -0.1696, -0.1885, 0.0017, 1, 0.3079
0.1087, 0.0975, 0.2744, -0.1654, -0.2389, -0.0322, -0.1555, -0.1034, -0.1087, -0.012, -0.0507, -0.301, -0.2686, 0.3079, 1
