1, -0.068, -0.0292, -0.0824, -0.121, -0.0516, -0.0754, -0.0417, 0.6124, -0.0956, -0.0516, -0.0956, -0.068, -0.0417, -0.0891, 0.1117, -0.0417, -0.0891, -0.0292, -0.0754, -0.0417, 0.3782, -0.0516, 0.3444, -0.0516, -0.0417, -0.0516, -0.0417, NaN, -0.0292, -0.0292, -0.121, NaN, 0.6999, -0.0292, -0.0417, -0.068, 0.3782, 0.6999, -0.0292, -0.0516, -0.0602, -0.068, -0.0754, NaN, -0.0417, -0.0417, NaN, -0.0824, -0.0754
-0.068, 1, -0.0476, 0.0576, -0.1976, -0.0842, 0.0821, -0.068, -0.1111, -0.1562, -0.0842, 0.1909, -0.1111, -0.068, 0.2182, -0.0456, -0.068, 0.2182, -0.0476, -0.1231, -0.068, 0.1965, -0.0842, -0.1976, 0.1965, -0.068, 0.1965, -0.068, NaN, 0.4286, -0.0476, 0.1064, NaN, -0.0476, 0.4286, 0.2722, 0.1111, -0.0842, -0.0476, -0.0476, -0.0842, -0.0983, -0.1111, -0.1231, NaN, -0.068, 0.2722, NaN, 0.2498, 0.2872
-0.0292, -0.0476, 1, -0.0576, -0.0847, -0.0361, -0.0528, -0.0292, -0.0476, -0.0669, -0.0361, -0.0669, 0.4286, -0.0292, -0.0623, -0.0847, -0.0292, -0.0623, -0.0204, -0.0528, -0.0292, -0.0361, -0.0361, -0.0847, -0.0361, -0.0292, -0.0361, -0.0292, NaN, -0.0204, -0.0204, 0.241, NaN, -0.0204, -0.0204, -0.0292, -0.0476, -0.0361, -0.0204, -0.0204, -0.0361, -0.0421, -0.0476, -0.0528, NaN, -0.0292, -0.0292, NaN, 0.3541, 0.3869
-0.0824, 0.0576, -0.0576, 1, -0.2392, -0.1019, 0.0284, -0.0824, 0.0576, -0.189, -0.1019, -0.189, 0.0576, -0.0824, -0.1761, 0.0237, -0.0824, -0.1761, 0.3541, -0.149, -0.0824, -0.1019, 0.6262, 0.2865, -0.1019, -0.0824, 0.1408, -0.0824, NaN, -0.0576, -0.0576, -0.1078, NaN, -0.0576, -0.0576, -0.0824, 0.0576, 0.1408, -0.0576, 0.3541, 0.3835, -0.119, -0.1345, -0.149, NaN, -0.0824, -0.0824, NaN, 0.3355, -0.149
-0.121, -0.1976, -0.0847, -0.2392, 1, 0.2342, -0.0786, 0.1117, -0.1976, 0.0783, -0.1498, 0.0783, -0.1976, -0.121, 0.4875, -0.2474, -0.121, 0.3632, -0.0847, 0.202, -0.121, -0.1498, -0.1498, -0.1435, -0.1498, 0.1117, 0.0422, 0.1117, NaN, -0.0847, 0.241, -0.2474, NaN, -0.0847, -0.0847, -0.121, -0.1976, -0.1498, -0.0847, -0.0847, -0.1498, -0.1748, 0.1064, -0.2189, NaN, -0.121, -0.121, NaN, -0.2392, -0.2189
-0.0516, -0.0842, -0.0361, -0.1019, 0.2342, 1, -0.0933, -0.0516, -0.0842, 0.1008, 0.2908, 0.1008, -0.0842, -0.0516, 0.1195, 0.0422, -0.0516, -0.1103, -0.0361, 0.1659, -0.0516, -0.0638, -0.0638, 0.0422, -0.0638, 0.3782, -0.0638, -0.0516, NaN, -0.0361, 0.5654, -0.1498, NaN, -0.0361, -0.0361, -0.0516, -0.0842, -0.0638, -0.0361, -0.0361, -0.0638, -0.0745, -0.0842, -0.0933, NaN, -0.0516, -0.0516, NaN, -0.1019, 0.1659
-0.0754, 0.0821, -0.0528, 0.0284, -0.0786, -0.0933, 1, -0.0754, -0.1231, -0.0128, -0.0933, -0.173, -0.1231, -0.0754, -0.1612, -0.0786, -0.0754, 0.0067, -0.0528, -0.1364, 0.2387, -0.0933, -0.0933, 0.202, 0.1659, -0.0754, 0.1659, -0.0754, NaN, -0.0528, -0.0528, 0.202, NaN, -0.0528, -0.0528, 0.2387, 0.2872, -0.0933, -0.0528, -0.0528, -0.0933, 0.5717, 0.0821, 0.053, NaN, -0.0754, -0.0754, NaN, 0.0284, -0.1364
-0.0417, -0.068, -0.0292, -0.0824, 0.1117, -0.0516, -0.0754, 1, -0.068, -0.0956, -0.0516, -0.0956, -0.068, -0.0417, 0.1893, -0.121, 0.4792, 0.1893, -0.0292, -0.0754, -0.0417, -0.0516, -0.0516, 0.1117, -0.0516, -0.0417, -0.0516, 0.4792, NaN, -0.0292, -0.0292, -0.121, NaN, -0.0292, -0.0292, -0.0417, -0.068, -0.0516, -0.0292, -0.0292, -0.0516, -0.0602, 0.2722, -0.0754, NaN, -0.0417, -0.0417, NaN, -0.0824, -0.0754
0.6124, -0.1111, -0.0476, 0.0576, -0.1976, -0.0842, -0.1231, -0.068, 1, -0.1562, -0.0842, -0.1562, -0.1111, -0.068, -0.1455, -0.0456, -0.068, -0.1455, -0.0476, -0.1231, -0.068, 0.1965, -0.0842, 0.2584, -0.0842, -0.068, -0.0842, -0.068, NaN, -0.0476, -0.0476, -0.1976, NaN, 0.4286, -0.0476, -0.068, -0.1111, 0.1965, 0.4286, -0.0476, -0.0842, -0.0983, -0.1111, 0.2872, NaN, -0.068, -0.068, NaN, 0.0576, -0.1231
-0.0956, -0.1562, -0.0669, -0.189, 0.0783, 0.1008, -0.0128, -0.0956, -0.1562, 1, 0.32, 0.0515, 0.1909, 0.17, -0.2045, -0.0404, -0.0956, -0.2045, -0.0669, 0.628, 0.17, -0.1184, -0.1184, -0.159, -0.1184, -0.0956, 0.1008, -0.0956, NaN, -0.0669, -0.0669, 0.3157, NaN, -0.0669, -0.0669, -0.0956, 0.0174, -0.1184, -0.0669, -0.0669, -0.1184, -0.1382, 0.1909, -0.173, NaN, 0.17, 0.17, NaN, -0.039, -0.0128
