1, -0.0772, -0.0312, -0.3021, 0.1968, -0.1906, 0.1021, 0.2533, 0.2161, 0.311
-0.0772, 1, 0.0679, 0.1746, -0.0452, -0.2522, -0.2632, -0.1259, -0.3069, -0.0097
-0.0312, 0.0679, 1, 0.0663, 0.0225, -0.2368, -0.0191, 0.0909, 0.0987, -0.0489
-0.3021, 0.1746, 0.0663, 1, -0.1368, -0.107, -0.2381, -0.1865, -0.1216, -0.2742
0.1968, -0.0452, 0.0225, -0.1368, 1, 0.1574, 0.049, -0.098, 0.3309, -0.3245
-0.1906, -0.2522, -0.2368, -0.107, 0.1574, 1, -0.0655, 0.0152, 0.2163, -0.0467
0.1021, -0.2632, -0.0191, -0.2381, 0.049, -0.0655, 1, 0.2413, 0.0496, 0.0983
0.2533, -0.1259, 0.0909, -0.1865, -0.098, 0.0152, 0.2413, 1, -0.3302, 0.0152
0.2161, -0.3069, 0.0987, -0.1216, 0.3309, 0.2163, 0.0496, -0.3302, 1, -0.0276
0.311, -0.0097, -0.0489, -0.2742, -0.3245, -0.0467, 0.0983, 0.0152, -0.0276, 1
