1, -0.1214, -0.0843, -0.0214, 0.2001, 0.0134, 0.2058, 0.0809, -0.1029, -0.0156
-0.1214, 1, -0.2075, -0.0308, -0.1231, -0.0128, 0.0269, -0.1214, -0.1214, -0.2189
-0.0843, -0.2075, 1, 0.0702, -0.0312, -0.2633, -0.2657, -0.0843, 0.1165, 0.094
-0.0214, -0.0308, 0.0702, 1, -0.1667, 0.1562, 0, -0.1286, -0.0214, 0.2736
0.2001, -0.1231, -0.0312, -0.1667, 1, -0.1562, 0.0727, 0.0572, -0.0857, -0.0456
0.0134, -0.0128, -0.2633, 0.1562, -0.1562, 1, -0.0795, 0.0134, -0.2098, -0.0404
0.2058, 0.0269, -0.2657, 0, 0.0727, -0.0795, 1, 0.0187, -0.0748, 0.0099
0.0809, -0.1214, -0.0843, -0.1286, 0.0572, 0.0134, 0.0187, 1, -0.1029, -0.2111
-0.1029, -0.1214, 0.1165, -0.0214, -0.0857, -0.2098, -0.0748, -0.1029, 1, 0.4731
-0.0156, -0.2189, 0.094, 0.2736, -0.0456, -0.0404, 0.0099, -0.2111, 0.4731, 1
