1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, 1, -0.0204, NaN, -0.0204, -0.0292, -0.0292, -0.0204, -0.0759, -0.0204, -0.0204, -0.0204, -0.0361, -0.0292, -0.0361, NaN, -0.0361, 0.5654, -0.0204, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0576, NaN, -0.0204, NaN, -0.0576, -0.0361, -0.0361, -0.0204, -0.0204, -0.0476, NaN, -0.0421, -0.0204, -0.0204, -0.0576, -0.0421, 0.3541, NaN, NaN, -0.0292, -0.0204, -0.0204, NaN, -0.0204, NaN, NaN, NaN, NaN, -0.0292, -0.0204, -0.0361, NaN, NaN, -0.0476, -0.0204, -0.0292, NaN, -0.0204, NaN, -0.0576, NaN, -0.0292, -0.0361, -0.0204, NaN, -0.0421, -0.0528, -0.0204, -0.1071, 0.1905, NaN, NaN, NaN, -0.0476, NaN, -0.0714, -0.0204, -0.0476, -0.0421, -0.0623, NaN, NaN, -0.0292, NaN, -0.0204, -0.0204, -0.0476, -0.0759, -0.0204, -0.0204, -0.0476, -0.0361, -0.0204
NaN, NaN, -0.0204, 1, NaN, -0.0204, -0.0292, -0.0292, -0.0204, 0.269, -0.0204, -0.0204, -0.0204, -0.0361, -0.0292, -0.0361, NaN, -0.0361, -0.0361, -0.0204, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0576, NaN, -0.0204, NaN, -0.0576, -0.0361, -0.0361, -0.0204, -0.0204, -0.0476, NaN, -0.0421, -0.0204, -0.0204, -0.0576, -0.0421, -0.0576, NaN, NaN, -0.0292, -0.0204, -0.0204, NaN, -0.0204, NaN, NaN, NaN, NaN, 0.6999, -0.0204, 0.5654, NaN, NaN, -0.0476, -0.0204, -0.0292, NaN, -0.0204, NaN, -0.0576, NaN, -0.0292, -0.0361, -0.0204, NaN, -0.0421, -0.0528, -0.0204, 0.1905, -0.1071, NaN, NaN, NaN, -0.0476, NaN, -0.0714, -0.0204, -0.0476, -0.0421, -0.0623, NaN, NaN, -0.0292, NaN, -0.0204, -0.0204, -0.0476, -0.0759, -0.0204, -0.0204, -0.0476, 0.5654, -0.0204
NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, -0.0204, -0.0204, NaN, 1, 0.6999, -0.0292, -0.0204, -0.0759, -0.0204, -0.0204, -0.0204, -0.0361, -0.0292, -0.0361, NaN, -0.0361, -0.0361, -0.0204, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0576, NaN, -0.0204, NaN, -0.0576, -0.0361, 0.5654, -0.0204, -0.0204, -0.0476, NaN, -0.0421, -0.0204, -0.0204, -0.0576, -0.0421, -0.0576, NaN, NaN, -0.0292, -0.0204, -0.0204, NaN, -0.0204, NaN, NaN, NaN, NaN, -0.0292, -0.0204, -0.0361, NaN, NaN, -0.0476, -0.0204, -0.0292, NaN, -0.0204, NaN, -0.0576, NaN, -0.0292, -0.0361, -0.0204, NaN, 0.4845, -0.0528, -0.0204, -0.1071, -0.1071, NaN, NaN, NaN, -0.0476, NaN, -0.0714, -0.0204, -0.0476, -0.0421, -0.0623, NaN, NaN, -0.0292, NaN, -0.0204, -0.0204, -0.0476, -0.0759, -0.0204, -0.0204, -0.0476, -0.0361, -0.0204
NaN, NaN, -0.0292, -0.0292, NaN, 0.6999, 1, -0.0417, -0.0292, -0.1084, -0.0292, -0.0292, -0.0292, -0.0516, -0.0417, -0.0516, NaN, -0.0516, -0.0516, -0.0292, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, -0.0824, NaN, -0.0292, NaN, -0.0824, -0.0516, 0.3782, -0.0292, -0.0292, 0.2722, NaN, -0.0602, -0.0292, -0.0292, -0.0824, -0.0602, -0.0824, NaN, NaN, -0.0417, -0.0292, -0.0292, NaN, -0.0292, NaN, NaN, NaN, NaN, -0.0417, -0.0292, -0.0516, NaN, NaN, -0.068, -0.0292, -0.0417, NaN, -0.0292, NaN, 0.2118, NaN, -0.0417, -0.0516, -0.0292, NaN, 0.6922, -0.0754, -0.0292, -0.1531, -0.1531, NaN, NaN, NaN, -0.068, NaN, -0.1021, -0.0292, 0.2722, -0.0602, 0.1893, NaN, NaN, -0.0417, NaN, -0.0292, -0.0292, -0.068, -0.1084, -0.0292, -0.0292, -0.068, -0.0516, -0.0292
NaN, NaN, -0.0292, -0.0292, NaN, -0.0292, -0.0417, 1, -0.0292, -0.1084, -0.0292, -0.0292, -0.0292, 0.3782, -0.0417, -0.0516, NaN, -0.0516, -0.0516, -0.0292, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, 0.2118, NaN, -0.0292, NaN, -0.0824, -0.0516, 0.3782, -0.0292, -0.0292, -0.068, NaN, -0.0602, -0.0292, -0.0292, 0.2118, -0.0602, 0.2118, NaN, NaN, -0.0417, -0.0292, -0.0292, NaN, -0.0292, NaN, NaN, NaN, NaN, -0.0417, -0.0292, -0.0516, NaN, NaN, -0.068, -0.0292, -0.0417, NaN, -0.0292, NaN, -0.0824, NaN, -0.0417, -0.0516, -0.0292, NaN, -0.0602, 0.2387, -0.0292, 0.0595, -0.1531, NaN, NaN, NaN, 0.2722, NaN, -0.1021, -0.0292, 0.2722, -0.0602, -0.0891, NaN, NaN, -0.0417, NaN, -0.0292, -0.0292, -0.068, -0.1084, -0.0292, -0.0292, -0.068, -0.0516, -0.0292
NaN, NaN, -0.0204, -0.0204, NaN, -0.0204, -0.0292, -0.0292, 1, 0.269, -0.0204, -0.0204, -0.0204, -0.0361, -0.0292, 0.5654, NaN, -0.0361, -0.0361, -0.0204, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, 0.3541, NaN, -0.0204, NaN, -0.0576, -0.0361, -0.0361, -0.0204, -0.0204, -0.0476, NaN, -0.0421, -0.0204, -0.0204, 0.3541, -0.0421, -0.0576, NaN, NaN, -0.0292, -0.0204, -0.0204, NaN, -0.0204, NaN, NaN, NaN, NaN, -0.0292, -0.0204, -0.0361, NaN, NaN, -0.0476, -0.0204, -0.0292, NaN, -0.0204, NaN, -0.0576, NaN, -0.0292, -0.0361, -0.0204, NaN, -0.0421, 0.3869, -0.0204, -0.1071, -0.1071, NaN, NaN, NaN, -0.0476, NaN, 0.2857, -0.0204, -0.0476, -0.0421, -0.0623, NaN, NaN, -0.0292, NaN, -0.0204, -0.0204, -0.0476, -0.0759, -0.0204, -0.0204, -0.0476, -0.0361, -0.0204
NaN, NaN, -0.0759, 0.269, NaN, -0.0759, -0.1084, -0.1084, 0.269, 1, -0.0759, -0.0759, -0.0759, -0.1342, -0.1084, 0.0691, NaN, 0.0691, 0.0691, -0.0759, 0.269, -0.1084, -0.1084, NaN, 0.0691, NaN, 0.0691, 0.3423, NaN, -0.0759, NaN, -0.0751, -0.1342, -0.1342, 0.269, 0.269, -0.0161, NaN, 0.1993, -0.0759, -0.0759, 0.3423, 0.3773, -0.2143, NaN, NaN, -0.1084, 0.269, -0.0759, NaN, -0.0759, NaN, NaN, NaN, NaN, 0.138, -0.0759, 0.2724, NaN, NaN, 0.3058, -0.0759, 0.138, NaN, 0.269, NaN, -0.2143, NaN, -0.1084, 0.0691, 0.269, NaN, 0.0214, 0.2496, -0.0759, -0.1971, -0.3983, NaN, NaN, NaN, -0.177, NaN, 0.2173, -0.0759, 0.1448, 0.1993, 0.1633, NaN, NaN, 0.138, NaN, -0.0759, -0.0759, -0.177, -0.1655, -0.0759, 0.269, 0.1448, 0.0691, -0.0759
