1, -0.087, 0.1848, -0.119, -0.087, -0.0983, -0.1089, 0.2735, -0.1089, -0.087, -0.0745, -0.1287, 0.0935, 0.0724, -0.1382, 0.3448, -0.0602, 0.3448, -0.1089, -0.0602, 0.118, 0.3521, 0.1474, -0.1089, -0.0602, -0.0983, -0.0602, -0.1839, -0.0983, -0.087
-0.087, 1, -0.087, 0.0935, -0.087, -0.0983, 0.118, 0.0724, -0.1089, -0.087, -0.0745, 0.0724, 0.3059, -0.1287, -0.1382, 0.3448, -0.0602, 0.118, -0.1089, -0.0602, 0.118, 0.0069, -0.0983, 0.118, -0.0602, 0.1474, -0.0602, -0.0197, 0.3932, 0.1848
0.1848, -0.087, 1, -0.119, -0.087, -0.0983, -0.1089, 0.0724, -0.1089, -0.087, -0.0745, 0.0724, -0.119, -0.1287, -0.1382, 0.118, -0.0602, 0.118, 0.118, 0.6922, -0.1089, 0.0069, 0.1474, -0.1089, -0.0602, -0.0983, -0.0602, 0.1445, -0.0983, -0.087
-0.119, 0.0935, -0.119, 1, 0.3059, -0.1345, 0.3831, -0.1761, 0.0284, -0.119, -0.1019, 0.1384, -0.1628, -0.0189, 0.261, -0.149, -0.0824, 0.2058, 0.0284, -0.0824, 0.0284, 0.1781, -0.1345, 0.0284, -0.0824, 0.2498, -0.0824, 0.0051, -0.1345, -0.119
-0.087, -0.087, -0.087, 0.3059, 1, -0.0983, 0.3448, -0.1287, 0.118, -0.087, -0.0745, 0.0724, -0.119, 0.4746, 0.2456, 0.118, -0.0602, -0.1089, 0.118, -0.0602, 0.118, -0.1657, -0.0983, -0.1089, -0.0602, -0.0983, -0.0602, -0.0197, 0.1474, -0.087
-0.0983, -0.0983, -0.0983, -0.1345, -0.0983, 1, -0.1231, 0.0364, -0.1231, 0.1474, -0.0842, -0.1455, -0.1345, -0.1455, -0.1562, -0.1231, -0.068, -0.1231, 0.0821, -0.068, -0.1231, -0.1873, 0.1111, 0.0821, -0.068, -0.1111, -0.068, -0.0594, 0.1111, -0.0983
-0.1089, 0.118, -0.1089, 0.3831, 0.3448, -0.1231, 1, -0.1612, 0.053, -0.1089, -0.0933, 0.1746, 0.0284, 0.0067, 0.4678, -0.1364, -0.0754, 0.2424, -0.1364, -0.0754, -0.1364, -0.0634, -0.1231, 0.053, -0.0754, -0.1231, -0.0754, 0.1809, 0.0821, 0.118
0.2735, 0.0724, 0.0724, -0.1761, -0.1287, 0.0364, -0.1612, 1, 0.0067, -0.1287, -0.1103, -0.0417, 0.1384, -0.1905, 0.0795, 0.3425, -0.0891, 0.1746, 0.0067, -0.0891, -0.1612, 0.3934, -0.1455, 0.0067, -0.0891, -0.1455, 0.1893, -0.2722, -0.1455, -0.1287
-0.1089, -0.1089, -0.1089, 0.0284, 0.118, -0.1231, 0.053, 0.0067, 1, -0.1089, -0.0933, 0.1746, -0.149, 0.3425, -0.0128, -0.1364, -0.0754, 0.053, 0.053, -0.0754, -0.1364, -0.0634, -0.1231, -0.1364, 0.2387, -0.1231, -0.0754, 0.1809, -0.1231, -0.1089
-0.087, -0.087, -0.087, -0.119, -0.087, 0.1474, -0.1089, -0.1287, -0.1089, 1, 0.5463, -0.1287, -0.119, -0.1287, 0.0537, -0.1089, -0.0602, -0.1089, 0.118, -0.0602, 0.118, -0.1657, -0.0983, 0.118, -0.0602, 0.1474, 0.316, -0.0197, 0.1474, 0.4565
-0.0745, -0.0745, -0.0745, -0.1019, -0.0745, -0.0842, -0.0933, -0.1103, -0.0933, 0.5463, 1, -0.1103, -0.1019, -0.1103, 0.1008, -0.0933, -0.0516, -0.0933, 0.1659, -0.0516, 0.1659, -0.142, -0.0842, -0.0933, 0.3782, 0.1965, 0.3782, -0.1576, -0.0842, 0.2359
-0.1287, 0.0724, 0.0724, 0.1384, 0.0724, -0.1455, 0.1746, -0.0417, 0.1746, -0.1287, -0.1103, 1, -0.1761, -0.0417, -0.0625, 0.0067, -0.0891, 0.0067, -0.1612, 0.1893, 0.0067, -0.2453, -0.1455, -0.1612, 0.1893, 0.0364, -0.0891, 0.2138, -0.1455, -0.1287
0.0935, 0.3059, -0.119, -0.1628, -0.119, -0.1345, 0.0284, 0.1384, -0.149, -0.119, -0.1019, -0.1761, 1, -0.0189, -0.039, 0.2058, -0.0824, 0.0284, -0.149, -0.0824, 0.0284, 0.0432, -0.1345, 0.0284, -0.0824, -0.1345, -0.0824, 0.1335, 0.4419, 0.0935
0.0724, -0.1287, -0.1287, -0.0189, 0.4746, -0.1455, 0.0067, -0.1905, 0.3425, -0.1287, -0.1103, -0.0417, -0.0189, 1, -0.0625, 0.1746, -0.0891, 0.0067, 0.0067, -0.0891, 0.1746, -0.2453, -0.1455, -0.1612, -0.0891, 0.0364, -0.0891, 0.0923, 0.0364, -0.1287
