1, 0.0398, -0.287, 0.183, 0.2056, -0.0633, -0.012, 0.2478, -0.381, 0.3363, 0.3536, -0.2758, 0.0996, -0.0092, -0.1478, 0.2955, 0.2694, 0.2533, -0.127, -0.3188, -0.1679, 0.2392, -0.1068, 0.0695, -0.2143, 0.1267, -0.1521, 0.0507, 0.0066, -0.1679, 0.1068, -0.2106, 0.1351, -0.0754, -0.0422, -0.2392, 0.3079, 0.012, -0.1935, -0.1025
0.0398, 1, -0.0398, 0.2287, 0.2168, -0.2358, -0.2849, -0.0398, 0.3489, 0.3482, 0.0497, 0.2275, -0.1138, -0.393, -0.0857, 0.0857, -0.0551, -0.2894, -0.3463, -0.1532, 0.0297, -0.0857, 0.1847, -0.117, -0.0898, -0.2572, -0.1134, 0.1949, 0.125, 0.0297, -0.0843, -0.0458, -0.1214, -0.0297, 0.2572, 0.0857, 0.0954, -0.1494, 0.262, 0.098
-0.287, -0.0398, 1, -0.3237, -0.1068, 0.1689, -0.1591, -0.426, 0.2109, -0.3363, -0.1655, 0.1034, 0.056, 0.1013, 0.2533, -0.38, -0.5235, -0.0774, 0.127, 0.1971, 0.0462, -0.0985, 0.3045, 0.1847, 0.1293, -0.38, 0.2483, -0.3222, 0.1033, 0.2896, -0.2056, 0.3047, -0.1351, 0.0754, -0.0422, 0.2392, -0.5689, -0.1831, 0.1013, 0.1025
0.183, 0.2287, -0.3237, 1, 0.0312, -0.3333, 0.2566, 0.2392, 0.1074, 0.1562, 0.0594, 0.1361, -0.0983, 0.0727, -0.1667, 0.3333, 0.0936, 0.0278, 0.0137, -0.0576, -0.1345, 0.1111, 0.1249, -0.2274, -0.1074, -0.0667, -0.1064, 0.343, -0.0174, -0.1345, 0.1873, 0.0594, -0.0821, -0.0576, 0.2, -0.1111, 0.0137, 0.1486, 0.0727, -0.0476
0.2056, 0.2168, -0.1068, 0.0312, 1, 0.0702, -0.186, -0.0079, -0.2566, 0.4681, -0.1418, -0.0765, 0.1657, -0.2453, 0.1639, -0.1873, 0.0489, 0.1288, -0.0425, -0.0918, 0.0918, -0.0312, -0.0132, 0.0451, -0.2151, 0.1873, 0.2007, 0.1847, -0.1414, -0.3131, 0.0132, -0.1418, -0.2075, 0.0432, 0, 0.0312, 0.054, -0.1936, -0.0409, 0.0803
-0.0633, -0.2358, 0.1689, -0.3333, 0.0702, 1, 0.0203, -0.1478, -0.0604, -0.1041, -0.0891, 0, 0.1474, 0.1091, 0.125, -0.1, -0.1405, -0.1458, -0.1236, 0.0865, 0.0576, 0.1667, 0.1639, 0.0401, -0.0403, 0, 0.0456, -0.1929, -0.1041, 0.2017, 0.0702, 0.0223, 0.1231, -0.0576, -0.1, 0.1667, -0.0206, -0.0203, -0.3273, 0.0714
-0.012, -0.2849, -0.1591, 0.2566, -0.186, 0.0203, 1, 0.2686, -0.0196, -0.3396, 0.1697, 0.1158, 0.0478, 0.1503, -0.0203, 0.1216, -0.0537, 0.1216, 0.1686, -0.1238, -0.1098, -0.1216, -0.0987, -0.2716, 0.1012, -0.0405, -0.1423, 0.1112, -0.1287, -0.2266, 0.0038, 0.2599, 0.1895, -0.2406, 0.3647, -0.1486, 0.0852, 0.4778, -0.2918, -0.1216
0.2478, -0.0398, -0.426, 0.2392, -0.0079, -0.1478, 0.2686, 1, -0.2143, 0.2132, 0.3047, 0.1896, -0.2552, 0.1013, -0.0633, 0.2111, 0.0695, 0.0106, 0.04, -0.1679, 0.0462, -0.0985, -0.1898, -0.0695, 0.0442, 0.1267, -0.0404, 0.1303, 0.1033, -0.1971, -0.1068, -0.1655, 0.3846, -0.0462, 0.2955, -0.183, 0.301, 0.3302, -0.3593, -0.199
-0.381, 0.3489, 0.2109, 0.1074, -0.2566, -0.0604, -0.0196, -0.2143, 1, -0.0042, -0.4343, 0.2303, 0.0356, -0.3165, -0.0403, -0.0806, -0.1714, -0.413, -0.1959, 0.1254, 0.2229, -0.2417, 0.4453, -0.152, 0.0552, -0.3223, -0.0257, -0.1762, -0.0042, 0.2229, -0.3509, 0.0144, -0.1686, -0.1068, 0.1612, -0.0269, -0.1129, -0.1437, 0.3869, 0.1612
0.3363, 0.3482, -0.3363, 0.1562, 0.4681, -0.1041, -0.3396, 0.2132, -0.0042, 1, -0.1762, 0.0425, -0.0537, -0.1477, 0.1041, 0.0521, 0.1191, -0.2993, -0.1695, -0.189, 0.039, -0.1562, -0.1024, 0.1943, 0.1091, 0.0521, -0.159, 0.2098, -0.2195, -0.111, -0.0195, -0.1762, -0.173, -0.189, -0.0521, -0.0174, 0.1523, -0.2932, 0.1931, 0.0669
0.3536, 0.0497, -0.1655, 0.0594, -0.1418, -0.0891, 0.1697, 0.3047, -0.4343, -0.1762, 1, -0.1455, 0.0197, -0.0778, -0.1336, 0.1782, 0.1287, 0.1893, -0.0624, -0.1232, -0.1335, 0.0891, -0.3796, 0.05, -0.0144, 0.0891, 0.0366, -0.0497, 0.2875, -0.1335, 0.171, 0.1071, 0.1809, 0.1335, 0.0891, -0.0891, 0.2129, 0.1913, -0.2722, -0.2291
-0.2758, 0.2275, 0.1034, 0.1361, -0.0765, 0, 0.1158, 0.1896, 0.2303, 0.0425, -0.1455, 1, -0.0602, -0.0891, 0.1021, 0.0816, -0.557, -0.3232, 0.0505, 0.0235, -0.0235, -0.1361, 0.0765, -0.344, 0.2632, -0.2449, -0.3909, 0.1225, -0.17, 0.2118, -0.1721, 0.3091, 0.201, -0.2118, 0.4899, 0.1361, 0.0505, 0.0496, 0.0891, 0.1166
0.0996, -0.1138, 0.056, -0.0983, 0.1657, 0.1474, 0.0478, -0.2552, 0.0356, -0.0537, 0.0197, -0.0602, 1, -0.193, -0.1474, 0, 0.0237, 0.086, 0.2248, -0.3059, 0.0935, 0.0983, 0.0069, -0.1716, -0.0356, 0.1474, 0.0067, -0.0443, -0.0537, -0.119, -0.0069, 0.0197, 0.1089, -0.3059, 0.1474, 0.1474, 0.0729, -0.0478, -0.0322, 0.4845
-0.0092, -0.393, 0.1013, 0.0727, -0.2453, 0.1091, 0.1503, 0.1013, -0.3165, -0.1477, -0.0778, -0.0891, -0.193, 1, 0, 0.1309, 0.0963, -0.0364, 0.1169, 0.1384, -0.1384, -0.0727, -0.1635, 0.0788, 0.2286, -0.3055, -0.0099, 0.1123, 0.0795, -0.0126, 0.0613, 0.2138, -0.0269, 0.1384, -0.0436, -0.0727, -0.1529, 0.115, -0.2381, -0.0935
-0.1478, -0.0857, 0.2533, -0.1667, 0.1639, 0.125, -0.0203, -0.0633, -0.0403, 0.1041, -0.1336, 0.1021, -0.1474, 0, 1, -0.4, -0.0602, -0.0625, -0.0824, 0.2017, -0.2017, -0.1667, -0.1639, 0.0602, 0.0403, -0.1, 0.0684, -0.1286, -0.1562, -0.0576, -0.1873, 0.2004, 0.0308, 0.0576, 0, 0.5, -0.3914, 0.0203, 0, -0.0714
0.2955, 0.0857, -0.38, 0.3333, -0.1873, -0.1, 0.1216, 0.2111, -0.0806, 0.0521, 0.1782, 0.0816, 0, 0.1309, -0.4, 1, 0.1204, 0, 0.0412, -0.1729, -0.1729, 0.2, -0.1873, -0.2809, -0.1612, 0.2, -0.0456, 0.0857, -0.0521, 0.0576, 0.0937, 0, 0, -0.0576, 0.28, -0.2, 0.3708, 0.1216, -0.2182, -0.1429
