1, -0.0842, 0.0243, -0.0842, 0.1195, -0.1103, -0.1375, 0.0361, -0.0516, 0.1103, -0.0933, 0.0842, -0.03, -0.1019, 0.1742, 0.1103, -0.0516, 0.0745, -0.03, 0.0072, 0.0933, 0.2021, -0.0745, -0.0516, 0.1019, 0.1019, -0.0638, -0.0842, 0.0361, -0.1103, 0.0642, 0.0842, -0.0422, -0.0638, 0.0072, -0.0444, -0.1342, -0.1576, 0.0842, -0.0691, -0.1375, 0.1965, -0.1008, -0.4051, -0.0361, 0.0516, -0.0745, -0.0842, 0.014, 0.0516
-0.0842, 1, 0.1236, 0.625, -0.1909, -0.0546, -0.2041, -0.0714, -0.1531, -0.0818, -0.277, 0.3333, 0.0223, 0.2017, 0.0422, 0.3273, 0.1021, 0.2212, 0.1336, 0.0214, 0.1231, -0.1091, -0.4055, -0.1531, 0.0865, 0.3747, 0.1263, -0.25, -0.0714, 0.2182, -0.0602, 0, -0.0684, -0.2948, 0.1286, -0.1823, -0.0966, 0.2004, 0.1667, 0.0966, 0, -0.1667, 0.1562, 0.1336, -0.2857, 0.1531, -0.0369, 0, -0.2708, -0.1021
0.0243, 0.1236, 1, -0.0824, 0.0045, 0.1169, -0.1346, -0.1118, -0.0505, 0.1079, 0.2891, -0.261, -0.2129, -0.1591, 0.4749, -0.1169, -0.2607, -0.079, 0.2459, -0.0813, 0.0913, 0.0629, 0.2309, 0.1598, -0.1971, -0.0784, 0.1978, 0.2266, -0.1118, -0.2203, -0.0612, 0.0137, 0.2874, 0.0243, 0.0954, -0.1686, 0.0179, 0.1211, 0.2884, -0.1174, -0.0505, -0.2884, -0.045, -0.2129, 0.1118, 0.0505, 0.2309, -0.0137, -0.2438, -0.1598
-0.0842, 0.625, -0.0824, 1, -0.3273, -0.1909, -0.2041, -0.0714, -0.1531, -0.2182, -0.4308, 0.5, -0.0891, 0.0576, 0.0422, 0.3273, 0.1021, 0.2212, -0.0891, 0.0214, -0.0308, 0, -0.5898, -0.1531, 0.0865, 0.3747, 0.1263, -0.25, -0.0714, 0.2182, -0.0602, 0, -0.1824, -0.0842, 0.0214, -0.081, -0.338, 0.0891, 0, 0.2173, -0.1021, 0, 0.1562, 0.3563, -0.2857, -0.1021, -0.2212, -0.1667, -0.1667, -0.1021
0.1195, -0.1909, 0.0045, -0.3273, 1, -0.0417, -0.0891, 0.0623, 0.1893, 0.1905, 0.0067, -0.0364, 0.2722, -0.1761, -0.0829, -0.1071, -0.0891, -0.0724, 0.2722, -0.0655, -0.0067, 0.1905, 0.0724, -0.0891, 0.1761, 0.0189, -0.1103, -0.0546, 0.0623, -0.1905, -0.1445, 0.1455, 0.1343, -0.1103, 0.0515, 0.4023, 0.1633, -0.1507, -0.4001, -0.295, 0.1336, 0.0364, -0.0795, -0.0923, -0.0623, 0.0891, 0.0724, 0.4001, -0.1273, -0.1893
-0.1103, -0.0546, 0.1169, -0.1909, -0.0417, 1, 0.245, 0.0623, -0.0891, 0.0417, 0.3425, -0.2182, -0.0923, -0.0189, -0.0829, -0.1071, -0.0891, -0.2735, 0.0292, 0.4023, -0.0067, -0.2857, 0.2735, -0.0891, 0.0189, 0.0189, -0.1103, 0.2182, 0.0623, -0.0417, 0.0744, -0.0364, -0.1144, -0.1103, -0.0655, -0.1503, 0.0316, 0.2138, 0.1455, 0.1001, -0.0891, 0.0364, -0.0795, -0.0923, -0.0623, -0.4677, 0.4746, -0.1455, 0.1, 0.0891
-0.1375, -0.2041, -0.1346, -0.2041, -0.0891, 0.245, 1, 0.175, 0.1667, -0.1336, 0.1759, -0.2722, 0.1273, 0.2118, -0.1896, -0.245, -0.0417, -0.0903, -0.3273, 0.2976, -0.1759, 0.2673, 0.2408, -0.0417, 0.0235, -0.3294, -0.3094, -0.1021, 0.175, 0.1336, 0.0655, -0.2722, -0.2048, 0.0344, -0.0525, 0.1158, 0.0394, -0.1273, 0.1361, 0.0591, -0.1667, 0, -0.17, -0.0546, 0.1166, -0.1667, -0.0602, -0.2722, 0.1531, 0.0417
0.0361, -0.0714, -0.1118, -0.0714, 0.0623, 0.0623, 0.175, 1, 0.0292, -0.0623, 0.0528, -0.0476, -0.0891, 0.0576, 0.1025, -0.0623, 0.0292, -0.0421, -0.0891, -0.2082, -0.0528, 0.0935, 0.0421, 0.0292, -0.0576, -0.0576, 0.0361, 0.2857, -0.0204, 0.0623, -0.1319, -0.0476, 0.241, 0.0361, -0.2082, 0.1216, 0.0759, 0.0891, -0.0476, -0.0759, 0.175, 0.0476, -0.0669, 0.2291, 0.0204, -0.0292, 0.0421, 0.0476, -0.1071, 0.6999
-0.0516, -0.1531, -0.0505, -0.1531, 0.1893, -0.0891, 0.1667, 0.0292, 1, 0.0891, -0.0754, 0.068, 0.1273, -0.0824, 0.0689, -0.1893, -0.0417, 0.0602, 0.1273, -0.14, -0.2387, 0.3118, -0.0602, -0.0417, -0.2118, 0.0824, -0.0516, 0.1021, 0.0292, -0.0891, -0.2212, 0.068, 0.121, -0.0516, 0.0788, 0.2399, 0.138, -0.1273, -0.2722, -0.3844, 0.1667, -0.068, 0.0956, 0.1273, -0.0292, 0.0417, -0.0602, -0.068, 0.1531, 0.0417
0.1103, -0.0818, 0.1079, -0.2182, 0.1905, 0.0417, -0.1336, -0.0623, 0.0891, 1, -0.0067, 0.0364, -0.1507, 0.0189, 0.0829, 0.256, -0.1893, -0.1287, 0.0923, 0.1824, 0.1746, -0.0714, 0.1287, 0.0891, -0.1761, 0.2956, 0.1103, -0.2182, -0.0623, 0.0417, 0.1445, 0.0364, -0.2587, -0.3492, -0.0515, 0.1503, 0.1001, 0.0292, 0.2182, -0.2318, -0.0223, 0.1455, -0.2045, -0.1507, 0.0623, -0.0891, 0.1287, 0.1455, -0.1, -0.0891
-0.0933, -0.277, 0.2891, -0.4308, 0.0067, 0.3425, 0.1759, 0.0528, -0.0754, -0.0067, 1, -0.6975, -0.0439, -0.149, -0.0052, -0.5104, -0.0754, -0.3448, -0.0439, 0.4064, 0.1364, -0.1074, 0.7985, 0.5528, -0.2058, -0.3831, 0.1659, 0.1846, 0.0528, -0.1612, 0.0939, 0.1231, 0.0786, 0.1659, 0.1425, -0.0648, -0.0475, -0.0932, 0.1231, 0.1961, -0.201, -0.1231, -0.4678, -0.1809, 0.3869, 0.0754, 0.3448, -0.1231, 0.1487, 0.0754
0.0842, 0.3333, -0.261, 0.5, -0.0364, -0.2182, -0.2722, -0.0476, 0.068, 0.0364, -0.6975, 1, -0.2079, 0.1345, -0.183, 0.5819, 0.068, 0.1474, 0.2376, -0.2001, 0.0821, -0.0727, -0.8847, -0.2722, 0.0576, 0.634, 0.0842, -0.1667, -0.0476, 0.1455, -0.1739, -0.1111, -0.0456, -0.1965, -0.0572, 0.1486, 0.0161, 0.2079, -0.1111, -0.177, 0.2722, 0.1111, 0.3644, 0.2376, -0.4286, -0.068, -0.3932, 0.1111, -0.25, -0.068
-0.03, 0.0223, -0.2129, -0.0891, 0.2722, -0.0923, 0.1273, -0.0891, 0.1273, -0.1507, -0.0439, -0.2079, 1, 0.1232, -0.0226, -0.1507, 0.1273, 0.3087, -0.0913, 0.0458, 0.0439, 0.2138, 0.1839, -0.1, 0.0051, -0.2516, -0.2176, -0.3118, -0.0891, 0.1507, 0.3182, -0.0594, -0.1665, 0.1576, 0.1413, 0.2599, 0.0086, -0.4048, -0.2079, 0.0989, -0.0546, 0.0594, 0.0557, -0.0913, 0.0891, 0.3273, 0.1839, -0.0891, 0.4603, -0.1273
-0.1019, 0.2017, -0.1591, 0.0576, -0.1761, -0.0189, 0.2118, 0.0576, -0.0824, 0.0189, -0.149, 0.1345, 0.1232, 1, 0.0754, 0.1761, 0.2118, 0.119, 0.2516, -0.1532, 0.149, 0.1132, -0.119, -0.0824, 0.1628, 0.1628, -0.1019, 0.0576, 0.0576, -0.1761, 0.1411, -0.2498, 0.1078, -0.1019, 0.0939, -0.2266, 0.064, 0.0051, 0.1345, -0.064, 0.3294, -0.1345, 0.039, -0.0051, -0.0576, 0.0824, -0.119, -0.1345, -0.1777, 0.0824
0.1742, 0.0422, 0.4749, 0.0422, -0.0829, -0.0829, -0.1896, 0.1025, 0.0689, 0.0829, -0.0052, -0.183, -0.0226, 0.0754, 1, -0.1474, -0.1465, 0.2117, 0.0715, -0.3113, -0.1247, 0.2672, 0.0996, 0.0689, -0.0754, -0.1971, -0.0036, 0.1478, 0.1025, -0.0829, 0.1542, 0.2392, 0.2329, 0.1742, -0.0398, -0.2686, 0.0265, 0.2106, 0.0985, -0.2303, -0.0172, 0.0422, 0.1165, 0.0715, 0.199, 0.1465, 0.2552, -0.0985, -0.1654, 0.1465
