1, -0.0275, -0.011, 0.0398, 0.2849, -0.0813, -0.0809, -0.2058, -0.2111, -0.0458, -0.4566, -0.0954, 0.1837, 0.0071, -0.1303
-0.0275, 1, -0.0275, -0.098, -0.1186, 0.0726, 0.1991, 0.1572, -0.1606, -0.1141, 0.1186, -0.1551, -0.1748, -0.3398, 0.0135
-0.011, -0.0275, 1, 0.0398, 0.0275, 0.0071, 0.1029, -0.1123, 0.0821, -0.0458, 0.1442, -0.0954, 0.0071, 0.0954, -0.2208
0.0398, -0.098, 0.0398, 1, 0.0135, -0.127, 0.0507, -0.0092, -0.0558, -0.1166, -0.098, 0.04, 0.2209, 0.134, -0.1979
0.2849, -0.1186, 0.0275, 0.0135, 1, 0.1748, -0.1991, -0.2446, -0.0219, 0.3816, -0.2788, 0.1551, 0.1748, -0.1551, -0.098
-0.0813, 0.0726, 0.0071, -0.127, 0.1748, 1, -0.1837, -0.1529, -0.0996, 0.0294, -0.1748, 0.0187, -0.0187, -0.3582, 0.04
-0.0809, 0.1991, 0.1029, 0.0507, -0.1991, -0.1837, 1, 0.1123, -0.1799, 0.0458, 0.0275, -0.4346, -0.2721, 0.1696, 0.3113
-0.2058, 0.1572, -0.1123, -0.0092, -0.2446, -0.1529, 0.1123, 1, -0.0099, -0.175, 0.0699, 0.1529, -0.2428, -0.0629, -0.0829
-0.2111, -0.1606, 0.0821, -0.0558, -0.0219, -0.0996, -0.1799, -0.0099, 1, 0.2397, 0.2044, 0.0056, -0.0996, -0.0996, 0.1521
-0.0458, -0.1141, -0.0458, -0.1166, 0.3816, 0.0294, 0.0458, -0.175, 0.2397, 1, 0.2425, -0.0294, 0.0294, -0.2459, 0.0226
-0.4566, 0.1186, 0.1442, -0.098, -0.2788, -0.1748, 0.0275, 0.0699, 0.2044, 0.2425, 1, -0.0726, -0.0924, -0.1748, 0.0135
-0.0954, -0.1551, -0.0954, 0.04, 0.1551, 0.0187, -0.4346, 0.1529, 0.0056, -0.0294, -0.0726, 1, -0.0662, 0.0187, -0.301
0.1837, -0.1748, 0.0071, 0.2209, 0.1748, -0.0187, -0.2721, -0.2428, -0.0996, 0.0294, -0.0924, -0.0662, 1, 0.0662, -0.134
0.0071, -0.3398, 0.0954, 0.134, -0.1551, -0.3582, 0.1696, -0.0629, -0.0996, -0.2459, -0.1748, 0.0187, 0.0662, 1, 0.127
-0.1303, 0.0135, -0.2208, -0.1979, -0.098, 0.04, 0.3113, -0.0829, 0.1521, 0.0226, 0.0135, -0.301, -0.134, 0.127, 1
