1, 0.1684, 0.0748, -0.0071, -0.0625, -0.4026, -0.4023, 0.0809, -0.3158, -0.2363, 0.1303, 0.1303, 0.0584, 0.2175, -0.0584
0.1684, 1, -0.1429, 0.0629, 0.0265, -0.2673, -0.2857, -0.0187, -0.4193, -0.3272, -0.0092, 0.3593, 0.2446, 0.0126, -0.2446
0.0748, -0.1429, 1, -0.027, 0.115, -0.1782, -0.1667, 0.1684, -0.0699, 0.115, -0.1013, -0.1935, 0.1572, 0.0126, 0.1922
-0.0071, 0.0629, -0.027, 1, 0.3356, -0.0336, 0.1169, -0.1837, -0.1748, -0.1653, 0.127, 0.04, 0.0924, -0.0784, -0.3398
-0.0625, 0.0265, 0.115, 0.3356, 1, -0.2978, -0.0707, -0.2363, -0.3309, -0.1494, -0.0736, -0.1591, -0.0746, -0.3433, -0.2498
-0.4026, -0.2673, -0.1782, -0.0336, -0.2978, 1, 0.0891, -0.14, 0.3759, 0.3639, 0.0172, 0.0172, -0.049, -0.0235, 0.049
-0.4023, -0.2857, -0.1667, 0.1169, -0.0707, 0.0891, 1, -0.1684, 0.3101, 0.0398, 0.1474, -0.3132, -0.0917, 0.0189, -0.1267
0.0809, -0.0187, 0.1684, -0.1837, -0.2363, -0.14, -0.1684, 1, -0.0584, 0.1981, -0.0507, 0.0398, -0.0275, 0.2175, 0.2849
-0.3158, -0.4193, -0.0699, -0.1748, -0.3309, 0.3759, 0.3101, -0.0584, 1, 0.0746, 0.0135, -0.071, 0.0417, 0.0738, 0.1987
-0.2363, -0.3272, 0.115, -0.1653, -0.1494, 0.3639, 0.0398, 0.1981, 0.0746, 1, -0.0736, 0.012, 0.1687, -0.1098, -0.0065
0.1303, -0.0092, -0.1013, 0.127, -0.0736, 0.0172, 0.1474, -0.0507, 0.0135, -0.0736, 1, -0.0695, -0.098, 0.2896, -0.3245
0.1303, 0.3593, -0.1935, 0.04, -0.1591, 0.0172, -0.3132, 0.0398, -0.071, 0.012, -0.0695, 1, 0.1555, -0.0754, -0.071
0.0584, 0.2446, 0.1572, 0.0924, -0.0746, -0.049, -0.0917, -0.0275, 0.0417, 0.1687, -0.098, 0.1555, 1, -0.0738, -0.1186
0.2175, 0.0126, 0.0126, -0.0784, -0.3433, -0.0235, 0.0189, 0.2175, 0.0738, -0.1098, 0.2896, -0.0754, -0.0738, 1, 0.0738
-0.0584, -0.2446, 0.1922, -0.3398, -0.2498, 0.049, -0.1267, 0.2849, 0.1987, -0.0065, -0.3245, -0.071, -0.1186, 0.0738, 1
